ds,yhat,yhat_lower,yhat_upper
2011-02-14,14697.766859136847,2865.2984012686115,27236.72532160217
2011-02-15,15871.15850960357,2696.312674975852,27440.725793904534
2011-02-16,14928.498382689986,2576.1148541728026,26994.90536923929
2011-02-17,18357.52779608581,5317.838841148183,30807.998360113088
2011-02-18,12692.670896216589,911.6061161749691,25282.96528911906
2011-02-19,-2666.557094535703,-14727.746121165652,8777.057440062876
2011-02-20,7388.505962507609,-4360.864276240461,19619.936518462786
2011-02-21,17222.761895517688,4966.792717222727,29486.649232332267
2011-02-22,18223.59400712706,6289.634237049718,30257.152847829057
2011-02-23,17052.153632055222,4467.717589436332,28699.458596597386
2011-02-24,20202.07167788165,7652.964973719197,32065.601037568278
2011-02-25,14218.567737169275,1188.4091451971642,26228.305051136922
2011-02-26,-1487.095527316662,-13613.42972260218,10898.1958939278
2011-02-27,8206.067241562823,-3832.3576073740887,20636.766831758043
2011-02-28,17675.469030881046,4666.695953884576,31049.24745623391
2011-03-01,18320.804359383237,6301.385780598143,29883.049050907735
2011-03-02,16811.358751897576,5132.13374135899,28779.18933395388
2011-03-03,19655.168107287267,7252.372675309462,31328.86718706398
2011-03-04,13407.004621274615,78.76625784101923,25365.44145183557
2011-03-05,-2513.847650425034,-15282.754515715042,9676.09113681122
2011-03-06,7019.8571712215125,-4587.784571122919,19519.674270635795
2011-03-07,16389.85819127631,3264.6233001152323,28565.958786010637
2011-03-08,16998.128878425086,4189.410665331492,29667.962160208765
2011-03-09,15514.137350219853,3181.2354518260213,28348.10517187326
2011-03-10,18444.021033384175,6311.260917999338,30735.97163213377
2011-03-11,12338.65135320953,-438.8717815370604,24702.303250759913
2011-03-12,-3388.4513407589384,-15827.826834299649,8164.620081247593
2011-03-13,6382.527497399173,-5798.160979413887,18544.526623233287
2011-03-14,16024.472994069427,3661.929449188029,28111.60046611942
2011-03-15,16929.36894622952,4226.614343976945,29729.415887569005
2011-03-16,15755.878136584914,2622.251471514562,27236.947825611536
2011-03-17,18998.860286322113,6856.6731703197065,30900.111284888586
2011-03-18,13197.792855758711,1421.2190007261759,25439.314893414106
2011-03-19,-2244.3938594121446,-14187.637563860504,9973.165967488596
2011-03-20,7780.992024024956,-4471.706872076837,20378.76708221782
2011-03-21,17637.196702055222,5230.726480330223,29963.350826868922
2011-03-22,18707.788177369206,6679.814890269357,31243.74597694402
2011-03-23,17644.500136578506,5316.341271847878,30410.000461088785
2011-03-24,20936.967892088986,9089.80510468929,32962.090089263824
2011-03-25,15121.315257899532,1567.1125799668034,27622.162124026338
2011-03-26,-401.4629648071732,-13141.210422938906,12934.691587047198
2011-03-27,9478.543389704642,-2995.7252071511543,22604.85671935996
2011-03-28,19127.255161628207,6904.49629629032,31717.604715513477
2011-03-29,19932.861413012983,7402.392638432268,33267.54202062346
2011-03-30,18553.533141742966,6260.096215902084,31088.9007853527
2011-03-31,21486.97486104138,8901.127149110791,34100.11938913956
2011-04-01,15278.778514328962,3579.9334557405505,27752.83852968438
2011-04-02,-659.468586977835,-12999.592860822919,12074.436581872902
2011-04-03,8793.552687281266,-2873.9299308402365,22331.999483555883
2011-04-04,18015.656448680795,6707.780739102945,30976.37193200102
2011-04-05,18407.06280416075,6552.171772196968,30097.251664419236
2011-04-06,16637.76086800138,4913.461260110095,28872.495570972555
2011-04-07,19216.715771150702,6511.081175892207,31878.77507922467
2011-04-08,12699.894216479137,-660.8558022873627,24592.780587231577
2011-04-09,-3491.9301687902644,-15511.580687341504,9806.718008168511
2011-04-10,5770.291576010053,-6879.394344687158,18512.059521760228
2011-04-11,14870.421133232416,2539.471149911756,27033.519450764492
2011-04-12,15217.857238017223,2437.734489277826,28351.616246630954
2011-04-13,13479.804252877208,1403.0554807237684,24683.355212677296
2011-04-14,16165.384099946514,5066.221826661916,28072.221191666587
2011-04-15,9828.664130605079,-2266.3715640983332,22351.470941716296
2011-04-16,-6113.48595817197,-18846.8178585226,5915.138605191117
2011-04-17,3462.1830218682117,-8737.276740608011,15567.596364237912
2011-04-18,12931.999685023724,464.5063437092688,25435.291331316836
2011-04-19,13691.317476825325,2194.4231330506836,26297.31086225018
2011-04-20,12402.008393261556,-503.90671233853755,25205.898316210725
2011-04-21,15561.892913957894,3190.1342111925096,28419.369738578745
2011-04-22,9713.073940572405,-1869.43590233234,22700.7182518321
2011-04-23,-5739.873215656831,-18032.277835031648,6812.864635380359
2011-04-24,4314.01709196266,-8138.5261820494015,16052.214885963864
2011-04-25,14239.139437438496,2433.438711486338,27018.913456254337
2011-04-26,15419.589556240107,3461.634154528957,28317.429594375277
2011-04-27,14506.963761908903,1358.474570235327,26613.34846072412
2011-04-28,17990.064818961262,7058.9635434027505,29748.424947968553
2011-04-29,12403.474357452442,269.85123981563663,24797.552373665225
2011-04-30,-2854.0626898551873,-15273.601081991728,8936.285784175881
2011-05-01,7324.42502120014,-5231.889756106906,19073.73909544857
2011-05-02,17301.265984073325,4086.7755598506055,29786.514427969836
2011-05-03,18460.45498196394,6079.178643511067,30348.528255426074
2011-05-04,17455.433588576994,4888.972047219235,29021.311824294906
2011-05-05,20778.799232132915,8922.681804290072,33337.87403257636
2011-05-06,14970.521108330011,2563.923419355753,26719.618444364296
2011-05-07,-563.6186088115282,-12038.872049118985,12009.207693936092
2011-05-08,9291.745019566257,-3879.6885769625947,21166.926122176268
2011-05-09,18908.438108311726,6805.367201117259,30970.283454721986
2011-05-10,19680.776520770178,7393.092686505617,32108.703395425167
2011-05-11,18273.04595965744,6186.931069175148,29740.422850187293
2011-05-12,21188.82278801341,8540.202056729884,33965.80735442655
2011-05-13,14979.107415952909,2588.2970557799867,27856.390062606457
2011-05-14,-939.7710634601244,-13768.75310301697,10855.32159277042
2011-05-15,8557.401915336115,-4142.5435249952,21708.57532490474
2011-05-16,17851.339170264197,4581.477136460023,29295.435602280064
2011-05-17,18344.04637669841,6213.25957792339,30920.264824414215
2011-05-18,16706.106255164046,4819.263437844179,29191.313613980612
2011-05-19,19445.846762608788,7377.240411138052,31801.696150080683
2011-05-20,13117.368999059383,1775.2679607243713,25976.54608340886
2011-05-21,-2861.6040467556795,-14049.659588064495,9367.901373006986
2011-05-22,6633.8239389722075,-5137.848678539025,19066.796864267137
2011-05-23,15982.380000694317,2736.630585788176,28561.98372738771
2011-05-24,16582.509091286578,4462.232042192043,30447.675206373144
2011-05-25,15099.795349365695,2448.9071670969806,27630.30044994826
2011-05-26,18036.30718838524,5367.902511251103,30827.364208103827
2011-05-27,11938.836073057784,-1083.981464927623,24146.46444894254
2011-05-28,-3783.016666976184,-15614.113720596573,9262.989929970194
2011-05-29,5987.607456000122,-5880.867943914439,17855.04607834117
2011-05-30,15619.836695708946,3544.7184773660047,27430.311363949833
2011-05-31,16503.143462199783,5153.105841134823,28454.276135572953
2011-06-01,15294.395685919646,3676.6353451265136,27507.613144814317
2011-06-02,18487.457338702432,6160.060327783345,31032.077189139633
2011-06-03,12621.662408823295,1656.0850913300856,24807.817838362742
2011-06-04,-2899.890095138777,-15950.02441569968,8986.183620667338
2011-06-05,7033.648375964727,-4676.85150866841,19791.32905925939
2011-06-06,16787.940449882786,4180.326607782971,29686.46447371138
2011-06-07,17749.719380239516,5806.190738328953,29743.007169794197
2011-06-08,16574.531433531665,4424.6282061049,28416.846077590173
2011-06-09,19756.344943917728,7557.389366348384,31401.543685080025
2011-06-10,13835.988897275718,1875.7610777694972,26006.038673982628
2011-06-11,-1780.6295644813708,-15087.608028882241,9954.22007535407
2011-06-12,8021.342861271125,-4240.887939743518,20258.482142244044
2011-06-13,17612.61889970368,5184.656478131144,30437.238293003516
2011-06-14,18385.846485109123,6498.280306049504,30125.32584655949
2011-06-15,17003.147023341688,4977.15490460461,28908.700724249262
2011-06-16,19965.503725857645,7635.727815647233,32923.93892221919
2011-06-17,13820.970071352871,2283.5234602619685,26197.052111530476
2011-06-18,-2017.344818648684,-14785.216685212275,10229.994888538804
2011-06-19,7572.365049205322,-4406.732515940284,19762.700389862766
2011-06-20,16967.301476041146,4679.75197094176,29618.684762626577
2011-06-21,17566.17506027144,5866.770584042286,30654.91826147107
2011-06-22,16035.875769623539,3420.4498584743174,28080.093016305284
2011-06-23,18881.418436034248,5698.812148622293,31337.231314300167
2011-06-24,12653.812571994154,2.0039130634862397,25347.30518911303
2011-06-25,-3232.0214647346584,-15361.829933350387,9143.96993365321
2011-06-26,6346.358185871803,-6078.547205756135,18748.603280429794
2011-06-27,15765.622300311663,4093.757946614383,28400.405549207022
2011-06-28,16422.597764521626,3713.6910552146983,28400.04548316283
2011-06-29,14981.71833661666,2975.1476404431546,27308.527323183833
2011-06-30,17944.388392645833,5125.201368886085,29993.17117684466
2011-07-01,11857.229469924398,-87.91280016878929,23633.233092999268
2011-07-02,-3869.8358810467216,-17295.918238965452,7369.629511373513
2011-07-03,5880.211786331414,-7239.013881105944,17616.825900155374
2011-07-04,15478.392574379568,2868.3507898225616,27177.70542644828
2011-07-05,16315.855167018692,4049.1829125176637,28184.666116347726
2011-07-06,15051.525884114111,3177.852465771621,27739.952653721397
2011-07-07,18181.661578407664,6625.983300861874,30498.492194187813
2011-07-08,12248.26983547961,515.3741766928531,23863.017025180532
2011-07-09,-3342.654812278346,-15405.595153460068,8685.351961866902
2011-07-10,6522.791004110044,-5574.539480117126,19467.087558545893
2011-07-11,16213.418747759848,3826.7064677008034,28877.387650236422
2011-07-12,17119.137775763305,5209.848587039576,28909.20576246868
2011-07-13,15898.630669866057,3982.8886749967355,28026.212981567172
2011-07-14,19048.896043990255,6536.138826879517,31530.643286410563
2011-07-15,13113.623048771962,1084.2189690403686,25604.331929519656
2011-07-16,-2498.6535228057546,-14371.983688057491,9349.167681424013
2011-07-17,7329.257944723147,-4973.16678246655,19228.56418457357
2011-07-18,16970.065778148582,5199.53699828027,30452.527416526773
2011-07-19,17818.023128258283,5984.282409438413,29987.20459509726
2011-07-20,16536.424642631577,3783.7106304473855,28555.833724987093
2011-07-21,19626.959890970815,6862.361357787567,31602.917664986737
2011-07-22,13637.894113674645,1866.070783224475,25943.296018408117
2011-07-23,-2017.9664877866016,-13091.245766692744,9974.103032967547
2011-07-24,7780.354372136762,-3758.8004515667694,18770.132508542345
2011-07-25,17408.698142912424,4313.957622891519,28321.002311855704
2011-07-26,18263.656542347482,6132.942206390772,30499.112671913797
2011-07-27,17009.952667697366,3934.302223935407,28764.47051377379
2011-07-28,20149.710786621497,8345.86767402346,31976.369621844933
2011-07-29,14230.58883398147,1111.1303497940362,26156.9025400902
2011-07-30,-1336.2668603775473,-12895.986812669282,10347.393177642896
2011-07-31,8567.435747508029,-4219.180122273818,20544.174563008273
2011-08-01,18313.896233389383,6419.883837705421,30496.59743311841
2011-08-02,19295.210578425194,6940.800129948899,31447.692131528307
2011-08-03,18170.89030744864,5664.3638762256105,31176.932246047214
2011-08-04,21437.30060536079,8884.83285723566,33738.67380183105
2011-08-05,15635.986401205564,3958.735303637262,28629.91290688572
2011-08-06,171.83998121504555,-13101.757361271462,12465.906778350733
2011-08-07,10156.983778867852,-1834.3006358509776,23000.59992495829
2011-08-08,19957.762992067444,8153.147575551097,33366.469072752334
2011-08-09,20960.963008207236,8228.937076296996,32988.52841567694
2011-08-10,19821.54718707658,7105.806083626015,31323.629780660212
2011-08-11,23032.296216251932,11131.762080229186,35015.38733754701
2011-08-12,17132.310930888256,5291.798194053546,29653.092927579248
2011-08-13,1525.325694675823,-10352.137648084821,13882.894824858082
2011-08-14,11323.700372570744,-1315.1320288390398,23245.16275654669
2011-08-15,20895.480966170548,8740.349733405345,33917.41313073416
2011-08-16,21630.640513955397,8976.737955105693,34815.145738274034
2011-08-17,20188.79375366232,8249.350806538567,32204.317994525816
2011-08-18,23068.76612198974,10552.228717284952,34635.51568113007
2011-08-19,16816.979803281272,3816.6991164005794,28924.512594835785
2011-08-20,845.6062009036759,-11950.894981275205,12524.408038020174
2011-08-21,10276.356553787158,-1881.3038742217834,22795.225022549108
2011-08-22,19487.305786759494,6955.781343646633,31405.87348844358
2011-08-23,19878.867410043513,8081.664166905174,31785.29285766304
2011-08-24,18121.220205516864,6687.525235338881,29618.60449523748
2011-08-25,20723.575341587544,8429.54652985756,33596.55360763325
2011-08-26,14242.255289054478,2389.569394796759,26250.550712421198
2011-08-27,-1901.4570814500184,-14191.283627450171,9760.460872068643
2011-08-28,7422.181587072907,-5002.237195008235,20250.739427883178
2011-08-29,16597.93019637573,4439.52604347189,29493.48394578919
2011-08-30,17031.29947230028,5118.665621058519,29041.188790265332
2011-08-31,15395.777915899896,3432.3882781727984,28008.999901681374
2011-09-01,18201.942822440702,6431.40292538092,30653.255903113546
2011-09-02,12005.43331722012,-757.4175573124456,24192.95115123119
2011-09-03,-3775.2519927542926,-15339.841246756932,8871.157475101903
2011-09-04,5984.750768077853,-5956.854714612336,17470.20279834892
2011-09-05,15663.289754290587,4288.474751588928,28303.774000083224
2011-09-06,16657.055321324966,4469.395247484087,29065.182453097466
2011-09-07,15628.983077620185,3432.9664196728313,28426.204967924106
2011-09-08,19077.59359636355,6595.732396102099,32402.810434644467
2011-09-09,13545.240328450316,1587.7439167399166,25618.70394981326
2011-09-10,-1563.7785021655473,-13759.727238542733,10529.639799047516
2011-09-11,8860.631454442466,-2649.290961749367,21210.110955670287
2011-09-12,19181.347512674583,6084.3787928939,30154.944219169978
2011-09-13,20780.26813962746,8154.977085465976,32286.552844632566
2011-09-14,20306.098396005884,7314.747544260615,32649.925666315532
2011-09-15,24244.063640577566,12315.666784350868,35992.64858429683
2011-09-16,19124.51261972802,7250.933756318571,31320.580560295966
2011-09-17,4341.35570042761,-8213.404604659285,17958.206558694757
2011-09-18,14996.204385748439,2890.5023773097623,27668.418900225384
2011-09-19,25445.599768244534,11303.342757986597,37017.15136232406
2011-09-20,27067.438622150497,14988.569770470169,39534.57768871121
2011-09-21,26508.887300711074,13773.96628451781,38492.85975198166
2011-09-22,30256.16031687989,17463.895291765562,42400.59392944971
2011-09-23,24843.12233073658,11947.067935031931,36711.69165360176
2011-09-24,9669.65872346174,-3494.5017620158737,21797.825562691916
2011-09-25,19845.682168188516,8309.630135627307,32339.12937648771
2011-09-26,29738.165954491407,17869.246863550055,41451.33811451615
2011-09-27,30737.317622955627,17872.637399740346,42999.93666305161
2011-09-28,29504.189563933644,16579.012123356304,40545.7680374682
2011-09-29,32540.111403131195,20767.863917217546,44201.07477481982
2011-09-30,26394.91208589082,14387.712785032727,39035.98303827082
2011-10-01,10484.887018106823,-1732.4049101753455,22993.988131105823
2011-10-02,19936.388561441345,6579.744996311415,32401.660384210085
2011-10-03,29132.441929274883,17004.317509214325,41458.31788170249
2011-10-04,29478.5114178774,17247.60551219994,40625.843810911865
2011-10-05,27649.724767799198,15205.005904722153,40177.08298120744
2011-10-06,30159.951068141057,16859.970222751235,42420.85207284866
2011-10-07,23569.709850400523,11142.438532210715,36915.685047559724
2011-10-08,7303.875331226203,-4792.211216289387,19638.16165876316
2011-10-09,16495.06132047429,3832.9546548966523,28334.486885102873
2011-10-10,25530.09446871087,12710.591112813097,38217.031270714826
2011-10-11,25815.704659199204,14202.82065482051,37835.198302034216
2011-10-12,24025.74233821329,12542.534371005764,36317.6151153468
2011-10-13,26670.318261710094,14461.647118012479,38725.488567950495
2011-10-14,20303.841430363816,8727.50327972556,32588.175047962217
2011-10-15,4342.915405989261,-7715.4794887273265,15840.821237255153
2011-10-16,13909.972972019119,1551.1848152267212,26407.98696742565
2011-10-17,23380.0496270841,11372.877274389364,35551.16285991128
2011-10-18,24146.816100419514,11219.355130782655,36367.194965937546
2011-10-19,22870.169883722338,10139.447866835204,35027.1466256189
2011-10-20,26045.770550883688,14136.111042033035,37944.81099931707
2011-10-21,20213.48333216602,7047.623864825099,32534.10294121533
2011-10-22,4775.679555192382,-7528.6620647218615,17704.481448660023
2011-10-23,14841.262391624019,3124.8888207472646,26378.394637332673
2011-10-24,24772.80726555389,13431.497986201337,36135.43470938632
2011-10-25,25952.92668975815,14251.406862415457,39086.59462021262
2011-10-26,25032.15011537391,12909.805863798874,36871.17355062008
2011-10-27,28498.69544385175,15728.062090432542,40814.02583205298
2011-10-28,22887.090067759043,10947.62025595693,34935.79648806329
2011-10-29,7596.585168410578,-5102.669783089714,19610.242758435717
2011-10-30,17735.228684657137,5005.369415635294,29322.151394445435
2011-10-31,27666.985232027946,16004.219506567524,39622.35908570504
2011-11-01,28778.013645930263,17061.537565320403,41452.25957572116
2011-11-02,27724.395598268413,15238.277010390208,39217.51232646499
2011-11-03,31001.696679074877,19209.84284612086,43650.9129447829
2011-11-04,25153.324292018246,13228.872117907977,37237.17970188412
2011-11-05,9588.634128915885,-2331.442057633707,21910.099840548777
2011-11-06,19426.659995171238,6947.8444820348905,31823.142303437242
2011-11-07,29042.865672284996,16814.29463949664,40867.766078043715
2011-11-08,29835.040643436078,17155.790577695017,42298.66675427252
2011-11-09,28470.64470298569,17336.127759463572,42007.11060187688
2011-11-10,31455.994494337167,19463.529355928073,43143.701265872085
2011-11-11,25344.26771472701,13197.363733418826,38637.500975168354
2011-11-12,9553.287544106206,-3015.044558764709,21031.765530306668
2011-11-13,19208.971944844536,6459.797433138258,31248.22204124581
2011-11-14,28691.85518075546,16671.549825523172,40937.88118146137
2011-11-15,29402.810573867588,16630.778644659556,41281.25987735988
2011-11-16,28010.285024673623,15114.038082429295,39999.54404488827
2011-11-17,31019.44198652974,18221.075817685956,43099.39422863585
2011-11-18,24980.190309414094,12803.764185782718,37406.63261197753
2011-11-19,9305.06115531516,-2591.653214986264,21722.44277859308
2011-11-20,19112.81524961726,6437.989177464005,31546.704088992825
2011-11-21,28775.18346540856,16045.799933644957,41350.026364236895
2011-11-22,29682.863558805548,18433.107043424494,42116.54901269529
2011-11-23,28493.075701894482,17021.556232938456,41311.847135512966
2011-11-24,31699.064170975846,19211.675944438037,43678.45072024059
2011-11-25,25838.512082644527,14039.370527653864,37908.05485531193
2011-11-26,10311.819970116476,-1360.6368015845173,22771.857142785506
2011-11-27,20226.118495979288,7516.105868027188,32862.205131933115
2011-11-28,29942.406118430343,17928.55842060879,42043.27885209813
2011-11-29,30841.922493372476,18319.40650971932,43323.27617665722
2011-11-30,29574.048717627273,16628.990436871645,41202.73222267105
2011-12-01,32626.11106752585,20202.057389289315,45279.12009840946
2011-12-02,26532.04557254466,14611.598102352122,38420.82279001432
2011-12-03,10690.866104609519,-2041.3369558920745,23963.16144684685
2011-12-04,20210.799849975792,8081.937521655514,32019.79889366614
2011-12-05,29456.47643576471,16830.601293194835,40245.11089223184
2011-12-06,29815.278974161243,17035.000029434825,42011.4615171043
2011-12-07,27945.14772687921,15678.333635152983,40524.68555856601
2011-12-08,30344.214780693095,18496.702768154453,41905.024221342326
2011-12-09,23559.230919576905,11365.72813220029,35380.40176011697
2011-12-10,7003.733228603658,-3808.8939159388237,19508.27565083447
2011-12-11,15801.825011482371,3624.5175527092815,26853.28071567721
2011-12-12,24334.963656414824,12407.823885543527,36251.25978663675
2011-12-13,24007.875471851024,12062.649563564974,36344.65788395317
2011-12-14,21495.900048890064,8537.985291674804,34553.489096340854
2011-12-15,23314.155163173215,11117.982116785295,35952.08169068044
2011-12-16,16025.496436443516,3330.968132351893,28255.034466680736
2011-12-17,-941.766625246406,-14119.482520333935,11977.392348239926
2011-12-18,7549.486122592734,-4425.1172688305005,19637.95531441807
2011-12-19,15891.590639685333,3695.3906212617762,27639.927541814093
2011-12-20,15497.68236253225,2459.2820362516277,27182.387566414556
2011-12-21,13048.770600082857,911.1366154161286,24711.15715901545
2011-12-22,15062.702741185425,3279.21928331872,27338.743766426214
2011-12-23,8101.998694492369,-4160.989676303771,20840.69976413259
2011-12-24,-8408.478667420428,-21290.032984002548,3502.5229466460546
2011-12-25,661.8692588555296,-11872.261426569958,12531.031733998912
2011-12-26,9695.899346133418,-2673.676404237906,22338.991951732096
2011-12-27,10094.506606127357,-1568.0770392888812,22307.219501399308
2011-12-28,8523.968957742933,-3999.536013260339,19725.216719884793
2011-12-29,11485.249226413902,-1032.552244359222,23041.685471942266
2011-12-30,5522.226172036475,-6353.588817851301,17709.606105295923
2011-12-31,-9960.189955584905,-21549.119866694164,2599.907598925723
2012-01-01,147.8173459161153,-12488.844119894435,12493.437941972708
2012-01-02,10207.999561070465,-2318.252777239893,22535.15057196341
2012-01-03,11600.340023157802,-224.25983372302875,24077.458190067424
2012-01-04,10970.912764476743,-1165.3122383799298,22807.543225581125
2012-01-05,14801.682008460817,3345.7194754252237,27416.32741384123
2012-01-06,9619.200850965331,-1413.2836295773488,23080.393671837912
2012-01-07,-5186.847829559634,-17038.958282159336,7414.076634745199
2012-01-08,5480.595122282983,-6748.212703715418,17776.247318507496
