StockCode,Description,Total_Quantity_Sold,Total_Revenue,Avg_Price,First_Sale_Date,Last_Sale_Date,Num_Orders,Num_Countries_Sold,SKU_Demand_Velocity,Return_Rate,Average_Daily_Demand,Gross_Quantity,Return_Quantity,Net_Quantity,Product_Lifespan_Days,Safety_Stock,Reorder_Point,Inventory_Gap,Inventory_Status,Recommendation
21875,KINGS CHOICE MUG,6818,7882.08,1.7020432692307692,2009-12-01,2011-12-09,414,5,24.007042253521128,0.0103498542274052,9.22598105548038,6860.0,71.0,6789.0,739,64.58186738836267,129.16373477672533,-6659.8362652232745,Sufficient Stock,Monitor Stock
21876,POTTERING MUG,5663,7351.25,1.9827884615384612,2009-12-01,2011-12-09,623,3,15.997175141242938,0.0148393854748603,7.663058186738836,5728.0,85.0,5643.0,739,53.64140730717185,107.2828146143437,-5535.717185385656,Sufficient Stock,Monitor Stock
21877,HOME SWEET HOME MUG,14054,15954.75,1.5780845442536326,2009-12-01,2011-12-09,755,13,34.194647201946474,0.0775880545831249,19.01759133964817,13997.0,1086.0,12911.0,739,133.1231393775372,266.2462787550744,-12644.753721244926,Sufficient Stock,Monitor Stock
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,5586,4586.48,1.0591707317073171,2010-03-25,2011-12-08,403,7,23.56962025316456,0.0752323087919942,8.951923076923077,5596.0,421.0,5175.0,624,62.66346153846153,125.32692307692307,-5049.673076923077,Sufficient Stock,Monitor Stock
21879,HEARTS GIFT TAPE,1567,664.84,0.7494771241830065,2009-12-04,2011-12-09,152,7,15.21359223300971,0.0,2.129076086956522,1579.0,0.0,1579.0,736,14.903532608695654,29.807065217391308,-1549.1929347826087,Sufficient Stock,Monitor Stock
21880,RED AND WHITE SPOT TAPE,2483,1289.8300000000002,0.6523333333333333,2009-12-02,2011-12-07,329,14,10.61111111111111,0.0095275903136165,3.373641304347826,2519.0,24.0,2495.0,736,23.61548913043478,47.23097826086956,-2447.7690217391305,Sufficient Stock,Monitor Stock
21881,CUTE CATS TAPE,1332,554.95,0.8329661016949151,2009-12-02,2011-12-08,118,7,13.875,0.0,1.807327001356852,1345.0,0.0,1345.0,737,12.651289009497965,25.30257801899593,-1319.697421981004,Sufficient Stock,Monitor Stock
21882,SKULLS TAPE,1052,499.44000000000005,0.7752892561983471,2009-12-02,2011-11-28,119,7,10.626262626262626,0.0,1.4470426409903714,1064.0,0.0,1064.0,727,10.1292984869326,20.2585969738652,-1043.7414030261348,Sufficient Stock,Monitor Stock
21883,STARS GIFT TAPE ,2348,1199.48,0.7366371681415929,2009-12-01,2011-12-07,226,11,14.493827160493828,0.0004142502071251,3.1858887381275443,2414.0,1.0,2413.0,737,22.30122116689281,44.60244233378562,-2368.397557666214,Sufficient Stock,Monitor Stock
21884,CAKES AND BOWS GIFT  TAPE,1448,663.61,0.9903105590062112,2009-12-02,2011-12-04,161,8,11.138461538461538,0.0,1.975443383356071,1455.0,0.0,1455.0,733,13.828103683492497,27.656207366984994,-1427.343792633015,Sufficient Stock,Monitor Stock
21888,BINGO SET,3520,13862.17,4.600822249093108,2009-12-01,2011-12-05,825,19,8.979591836734693,0.0285714285714285,4.789115646258503,3535.0,101.0,3434.0,735,33.523809523809526,67.04761904761905,-3366.9523809523807,Sufficient Stock,Monitor Stock
21889,WOODEN BOX OF DOMINOES,12805,17095.66,1.5520577933450088,2009-12-01,2011-12-09,1123,16,28.97058823529412,0.0117140266021765,17.32746955345061,13232.0,155.0,13077.0,739,121.29228687415426,242.58457374830851,-12834.415426251691,Sufficient Stock,Monitor Stock
21890,S/6 WOODEN SKITTLES IN COTTON BAG,3489,10451.6,3.727256317689531,2009-12-01,2011-12-09,547,15,10.869158878504672,0.0035190615835777,4.721244925575101,3410.0,12.0,3398.0,739,33.048714479025705,66.09742895805141,-3331.9025710419487,Sufficient Stock,Monitor Stock
21891,TRADITIONAL WOODEN SKIPPING ROPE,12142,15547.75,1.5365890570430734,2009-12-01,2011-12-08,835,18,31.86876640419948,0.0078953861337281,16.45257452574526,12159.0,96.0,12063.0,738,115.16802168021681,230.33604336043362,-11832.663956639566,Sufficient Stock,Monitor Stock
21892,TRADITIONAL WOODEN CATCH CUP GAME ,7826,10151.28,1.570631704410012,2009-12-01,2011-12-09,818,15,19.91348600508906,0.006842372022301,10.589986468200271,7892.0,54.0,7838.0,739,74.1299052774019,148.2598105548038,-7689.740189445196,Sufficient Stock,Monitor Stock
21893,POTTING SHED SEED TIN,172,587.8,5.4975000000000005,2009-12-01,2010-02-15,20,2,11.466666666666669,0.0,2.2337662337662336,152.0,0.0,152.0,77,15.636363636363635,31.27272727272727,-120.72727272727273,Sufficient Stock,Monitor Stock
21894,POTTING SHED SEED ENVELOPES,1320,1836.14,1.7396787148594377,2009-12-02,2011-12-08,247,5,6.804123711340206,0.0,1.791044776119403,1312.0,0.0,1312.0,737,12.537313432835822,25.074626865671643,-1286.9253731343283,Sufficient Stock,Monitor Stock
21895,POTTING SHED SOW 'N' GROW SET,555,1718.63,4.853139534883721,2009-12-01,2010-12-09,85,4,8.538461538461538,0.0075187969924812,1.4839572192513368,532.0,4.0,528.0,374,10.387700534759357,20.775401069518715,-507.2245989304813,Sufficient Stock,Monitor Stock
21896,POTTING SHED TWINE,2387,4944.04,2.4898293515358363,2009-12-01,2011-12-06,290,7,10.899543378995434,0.0058972198820556,3.2432065217391304,2374.0,14.0,2360.0,736,22.702445652173914,45.40489130434783,-2314.595108695652,Sufficient Stock,Monitor Stock
21897,POTTING SHED CANDLE CITRONELLA,866,2641.36,3.107037037037037,2009-12-01,2011-04-27,106,4,9.730337078651685,0.0054945054945054,1.6881091617933723,910.0,5.0,905.0,513,11.816764132553606,23.633528265107213,-881.3664717348928,Sufficient Stock,Monitor Stock
21898,POTTING SHED ROSE CANDLE,827,2538.81,3.001623931623932,2009-12-01,2011-04-27,113,3,8.98913043478261,0.0,1.612085769980507,812.0,0.0,812.0,513,11.284600389863549,22.569200779727097,-789.4307992202729,Sufficient Stock,Monitor Stock
21899,"KEY FOB , GARAGE DESIGN",6676,4322.47,0.8102218700475435,2009-12-01,2011-12-08,622,6,17.70822281167109,0.0098442550690567,9.046070460704607,6806.0,67.0,6739.0,738,63.32249322493225,126.6449864498645,-6612.3550135501355,Sufficient Stock,Monitor Stock
21900,"KEY FOB , SHED",8323,5529.14,0.8650058892815077,2009-12-01,2011-12-09,835,5,19.4009324009324,0.0007190106413574,11.262516914749662,6954.0,5.0,6949.0,739,78.83761840324763,157.67523680649526,-6791.324763193505,Sufficient Stock,Monitor Stock
21901,"KEY FOB , BACK DOOR ",6158,4061.51,0.8094908062234796,2009-12-01,2011-12-09,688,4,15.871134020618555,0.0242818600222186,8.332882273342355,6301.0,153.0,6148.0,739,58.33017591339648,116.66035182679296,-6031.339648173207,Sufficient Stock,Monitor Stock
21902,"KEY FOB , FRONT  DOOR ",5359,3408.03,0.7798367346938776,2009-12-01,2011-12-09,474,6,17.62828947368421,0.0111852433281004,7.25169147496617,5096.0,57.0,5039.0,739,50.761840324763185,101.52368064952637,-4937.476319350473,Sufficient Stock,Monitor Stock
21903,MAN FLU METAL SIGN,3436,6908.870000000001,2.436167076167076,2009-12-03,2011-12-08,407,7,11.726962457337883,0.004602991944764,4.668478260869565,3476.0,16.0,3460.0,736,32.67934782608696,65.35869565217392,-3394.641304347826,Sufficient Stock,Monitor Stock
21904,HOUSE WRECKING METAL SIGN ,757,1201.52,2.090205479452055,2009-12-08,2011-05-25,145,2,6.154471544715447,0.131081081081081,1.4176029962546817,740.0,97.0,643.0,534,9.923220973782772,19.846441947565545,-623.1535580524345,Sufficient Stock,Monitor Stock
21905,MORE BUTTER METAL SIGN ,1615,2141.07,1.688403041825095,2009-12-06,2011-12-09,263,5,7.764423076923077,0.001231527093596,2.2002724795640325,1624.0,2.0,1622.0,734,15.401907356948227,30.803814713896454,-1591.1961852861036,Sufficient Stock,Monitor Stock
21906,PHARMACIE FIRST AID TIN,1786,12879.46,8.386713615023474,2009-12-06,2011-12-09,424,19,6.288732394366197,0.0219901044529961,2.433242506811989,1819.0,40.0,1779.0,734,17.032697547683924,34.06539509536785,-1744.9346049046321,Sufficient Stock,Monitor Stock
21907,I'M ON HOLIDAY METAL SIGN,5163,10866.22,2.2837194337194338,2010-01-29,2011-12-07,771,15,12.716748768472906,0.0040485829959514,7.615044247787611,5187.0,21.0,5166.0,678,53.30530973451328,106.61061946902656,-5059.3893805309735,Sufficient Stock,Monitor Stock
21908,CHOCOLATE THIS WAY METAL SIGN,9678,19125.980000000003,2.4602136317395726,2009-12-01,2011-12-09,974,16,19.91358024691358,0.0032437911809427,13.096075778078484,9865.0,32.0,9833.0,739,91.67253044654939,183.34506089309878,-9649.654939106902,Sufficient Stock,Monitor Stock
21910,WAY OUT METAL SIGN ,1066,1398.1799999999998,1.7615315315315316,2009-12-03,2011-02-16,111,5,11.58695652173913,0.0,2.417233560090703,1039.0,0.0,1039.0,441,16.92063492063492,33.84126984126984,-1005.1587301587301,Sufficient Stock,Monitor Stock
21911,GARDEN METAL SIGN ,2546,4080.85,2.044550724637681,2009-12-01,2011-04-15,344,7,12.419512195121952,0.0047169811320754,5.081836327345309,2544.0,12.0,2532.0,501,35.572854291417165,71.14570858283433,-2460.8542914171658,Sufficient Stock,Monitor Stock
21912,VINTAGE SNAKES & LADDERS,3734,14651.33,4.679349397590362,2009-12-01,2011-12-09,828,19,9.063106796116504,0.0199842229818564,5.05277401894452,3803.0,76.0,3727.0,739,35.36941813261164,70.73883626522328,-3656.261163734777,Sufficient Stock,Monitor Stock
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1129,4302.48,4.348595317725753,2009-12-01,2011-12-08,298,14,4.908695652173913,0.003457216940363,1.529810298102981,1157.0,4.0,1153.0,738,10.708672086720867,21.417344173441734,-1131.5826558265583,Sufficient Stock,Monitor Stock
21914,BLUE HARMONICA IN BOX ,12957,17725.36,1.4485348360655736,2009-12-01,2011-12-09,963,17,34.83064516129032,0.0108646446355817,17.53315290933694,13254.0,144.0,13110.0,739,122.7320703653586,245.4641407307172,-12864.535859269283,Sufficient Stock,Monitor Stock
21915,RED  HARMONICA IN BOX ,36289,42664.54,1.399408341416101,2009-12-04,2011-12-07,1025,20,88.29440389294403,0.0233506008572405,49.4400544959128,38029.0,888.0,37141.0,734,346.08038147138956,692.1607629427791,-36448.83923705722,Sufficient Stock,Monitor Stock
21916,SET 12 RETRO WHITE CHALK STICKS,11011,4751.06,0.5174068965517241,2009-12-01,2011-12-09,713,8,27.054054054054053,0.0201721355567509,14.899864682002706,11154.0,225.0,10929.0,739,104.29905277401895,208.5981055480379,-10720.401894451963,Sufficient Stock,Monitor Stock
21917,SET 12 KIDS  WHITE CHALK STICKS,8010,3324.22,0.4968577494692144,2009-12-01,2011-12-08,467,15,26.091205211726383,0.0025983667409057,10.853658536585366,8082.0,21.0,8061.0,738,75.97560975609755,151.9512195121951,-7909.048780487805,Sufficient Stock,Monitor Stock
21918,SET 12 KIDS COLOUR  CHALK STICKS,14598,6013.139999999999,0.5222893081761006,2009-12-01,2011-12-09,788,20,35.26086956521739,0.0029832107673095,19.753721244925572,14414.0,43.0,14371.0,739,138.276048714479,276.552097428958,-14094.447902571043,Sufficient Stock,Monitor Stock
21919,Electronic Talking Breath-A-Loser,6,30.47,5.081999999999999,2009-12-14,2010-10-07,5,1,1.2,0.0,0.0201342281879194,5.0,0.0,5.0,298,0.1409395973154358,0.2818791946308716,-4.718120805369129,Sufficient Stock,Monitor Stock
21922,UNION STRIPE WITH FRINGE  HAMMOCK,1443,11199.18,8.857429305912596,2010-04-11,2011-12-08,388,10,6.166666666666667,0.0185694635488308,2.3772652388797364,1454.0,27.0,1427.0,607,16.640856672158154,33.28171334431631,-1393.7182866556836,Sufficient Stock,Monitor Stock
21923,RED/CREAM STRIPE FRINGE HAMMOCK,337,2662.64,8.58436974789916,2009-12-03,2010-08-03,119,5,4.493333333333333,0.0053333333333333,1.3811475409836065,375.0,2.0,373.0,244,9.668032786885245,19.33606557377049,-353.6639344262295,Sufficient Stock,Monitor Stock
21924,BLUE/CREAM STRIPE FRINGE HAMMOCK,315,2486.6600000000003,8.614596774193549,2009-12-02,2010-10-18,123,4,3.7951807228915664,0.0290697674418604,0.9813084112149532,344.0,10.0,334.0,321,6.869158878504672,13.738317757009344,-320.2616822429907,Sufficient Stock,Monitor Stock
21925,UNION STRIPE CUSHION COVER ,1201,1562.33,1.5775147928994084,2010-04-11,2011-12-06,167,2,9.764227642276422,0.0147904683648315,1.9851239669421488,1217.0,18.0,1199.0,605,13.895867768595041,27.791735537190082,-1171.20826446281,Sufficient Stock,Monitor Stock
21926,RED/CREAM STRIPE CUSHION COVER ,1009,1325.27,1.5961224489795918,2010-04-11,2011-12-08,147,4,8.773913043478261,0.0257171117705242,1.6622734761120264,1011.0,26.0,985.0,607,11.635914332784184,23.271828665568368,-961.7281713344316,Sufficient Stock,Monitor Stock
21927,BLUE/CREAM STRIPE CUSHION COVER ,1260,1728.24,1.6878238341968912,2010-04-11,2011-12-01,192,4,8.235294117647058,0.0503095975232198,2.1,1292.0,65.0,1227.0,600,14.700000000000001,29.400000000000002,-1197.6,Sufficient Stock,Monitor Stock
21928,JUMBO BAG SCANDINAVIAN PAISLEY,24268,46202.52,2.476015473887814,2009-12-01,2011-12-09,1542,12,46.66923076923077,0.0119023602985676,32.83897158322057,24785.0,295.0,24490.0,739,229.872801082544,459.745602165088,-24030.254397834913,Sufficient Stock,Monitor Stock
21929,JUMBO BAG PINK VINTAGE PAISLEY,25608,49651.99,2.5029736358062538,2009-12-01,2011-12-09,1619,15,48.96367112810707,0.0106742013970645,34.65223274695534,25482.0,272.0,25210.0,739,242.56562922868738,485.13125845737477,-24724.868741542625,Sufficient Stock,Monitor Stock
21930,JUMBO STORAGE BAG SKULLS,13390,27368.08,2.528616305160808,2009-12-01,2011-12-09,1321,11,26.05058365758755,0.0004393351394889,18.119079837618404,13657.0,6.0,13651.0,739,126.83355886332883,253.66711772665766,-13397.332882273342,Sufficient Stock,Monitor Stock
21931,JUMBO STORAGE BAG SUKI,29182,61537.55,2.533375850340136,2009-12-01,2011-12-09,2329,17,50.4006908462867,0.0132180986273512,39.48849797023004,29505.0,390.0,29115.0,739,276.4194857916103,552.8389715832207,-28562.16102841678,Sufficient Stock,Monitor Stock
21932,SCANDINAVIAN PAISLEY PICNIC BAG,3871,8498.61,2.427794793261868,2009-12-02,2011-12-09,649,13,11.76595744680851,0.0087426073540755,5.245257452574526,3889.0,34.0,3855.0,738,36.71680216802168,73.43360433604336,-3781.5663956639564,Sufficient Stock,Monitor Stock
21933,PINK VINTAGE PAISLEY PICNIC BAG,4116,9087.63,2.4375316455696203,2009-12-02,2011-12-08,625,13,12.98422712933754,0.0050590219224283,5.584803256445047,4151.0,21.0,4130.0,737,39.09362279511533,78.18724559023066,-4051.8127544097692,Sufficient Stock,Monitor Stock
21934,SKULL SHOULDER BAG,4597,8275.22,2.1966574965612105,2009-12-01,2011-12-09,725,9,11.57934508816121,0.0131239242685025,6.220568335588633,4648.0,61.0,4587.0,739,43.54397834912044,87.08795669824087,-4499.912043301759,Sufficient Stock,Monitor Stock
21935,SUKI  SHOULDER BAG,7127,13103.21,2.310639913232104,2009-12-01,2011-12-09,921,16,16.535962877030162,0.0181566181566181,9.644113667117727,7215.0,131.0,7084.0,739,67.5087956698241,135.0175913396482,-6948.982408660352,Sufficient Stock,Monitor Stock
21936,RED/WHITE SPOT PICNIC BAG,7805,22741.31,3.6311692015209127,2009-12-02,2011-12-09,1046,21,18.193473193473192,0.0182560960040852,10.575880758807587,7833.0,143.0,7690.0,738,74.03116531165311,148.06233062330622,-7541.9376693766935,Sufficient Stock,Monitor Stock
21937,STRAWBERRY   PICNIC BAG,4100,12038.82,3.6050832072617247,2009-12-02,2011-12-04,657,13,14.186851211072664,0.0144135188866799,5.593451568894952,4024.0,58.0,3966.0,733,39.15416098226467,78.30832196452934,-3887.6916780354704,Sufficient Stock,Monitor Stock
21942,SKULLS DESIGN FLANNEL,1672,1136.28,1.2536651583710408,2009-12-01,2011-12-09,221,4,11.221476510067117,0.0142095914742451,2.262516914749661,1689.0,24.0,1665.0,739,15.837618403247628,31.675236806495256,-1633.3247631935049,Sufficient Stock,Monitor Stock
21943,CAKES AND RABBITS DESIGN FLANNEL ,591,529.16,1.1034228187919464,2009-12-07,2011-12-08,149,7,5.008474576271187,0.0,0.8073770491803278,593.0,0.0,593.0,732,5.6516393442622945,11.303278688524589,-581.6967213114754,Sufficient Stock,Monitor Stock
21944,KITTENS DESIGN FLANNEL,1789,1106.01,1.1505853658536584,2009-12-02,2011-12-08,204,7,12.598591549295774,0.0011123470522803,2.4274084124830395,1798.0,2.0,1796.0,737,16.991858887381277,33.98371777476255,-1762.0162822252375,Sufficient Stock,Monitor Stock
21945,STRAWBERRIES  DESIGN FLANNEL ,1862,1307.1,1.2565289256198346,2009-12-01,2011-12-09,240,7,11.149700598802395,0.000525486074619,2.519621109607578,1903.0,1.0,1902.0,739,17.637347767253047,35.274695534506094,-1866.725304465494,Sufficient Stock,Monitor Stock
21946,PARTY TIME DESIGN FLANNEL,625,358.97,0.99955223880597,2009-12-07,2011-12-08,67,6,10.775862068965518,0.0,0.8538251366120219,625.0,0.0,625.0,732,5.976775956284153,11.953551912568306,-613.0464480874317,Sufficient Stock,Monitor Stock
21947,SET OF 6 HEART CHOPSTICKS,1675,2302.81,1.719407894736842,2009-12-01,2011-12-09,298,12,7.827102803738318,0.0,2.266576454668471,1711.0,0.0,1711.0,739,15.866035182679298,31.732070365358595,-1679.2679296346414,Sufficient Stock,Monitor Stock
21948,SET OF 6 CAKE CHOPSTICKS,2293,2921.36,1.8755762081784384,2009-12-01,2011-12-07,267,7,10.971291866028707,0.0,3.1112618724559025,2310.0,0.0,2310.0,737,21.778833107191318,43.557666214382635,-2266.4423337856174,Sufficient Stock,Monitor Stock
21949,SET OF 6 STRAWBERRY CHOPSTICKS,2598,3164.18,1.7667777777777778,2009-12-01,2011-12-09,269,11,13.819148936170214,0.0022761760242792,3.5155615696887685,2636.0,6.0,2630.0,739,24.60893098782138,49.21786197564276,-2580.782138024357,Sufficient Stock,Monitor Stock
21950,SET OF 6 DOTS CHOPSTICKS,211,263.63,2.3994444444444443,2009-12-03,2010-04-01,18,1,14.066666666666666,0.9427083333333334,1.7583333333333333,192.0,181.0,11.0,120,12.308333333333334,24.616666666666667,13.616666666666667,Restock Required,Order Immediately
21955,UNION JACK GUNS & ROSES  DOORMAT,3911,23734.4,8.588896457765667,2009-12-01,2011-12-09,729,9,10.513440860215054,0.0071592942981334,5.292286874154263,3911.0,28.0,3883.0,739,37.046008119079836,74.09201623815967,-3808.90798376184,Sufficient Stock,Monitor Stock
21967,PACK OF 12 SKULL TISSUES,15652,4401.44,0.4198347107438016,2009-12-01,2011-12-09,479,13,52.87837837837838,0.0,21.179972936400542,15410.0,0.0,15410.0,739,148.2598105548038,296.5196211096076,-15113.480378890392,Sufficient Stock,Monitor Stock
21972,SET OF 36 DINOSAUR PAPER DOILIES,1055,1560.82,1.644502923976608,2009-12-02,2011-12-01,171,11,7.644927536231884,0.0018939393939393,1.4452054794520548,1056.0,2.0,1054.0,730,10.116438356164384,20.232876712328768,-1033.7671232876712,Sufficient Stock,Monitor Stock
21973,SET OF 36 MUSHROOM PAPER DOILIES,1670,2420.03,1.7956190476190474,2009-12-02,2011-11-28,210,17,10.308641975308642,0.0079365079365079,2.297111416781293,1638.0,13.0,1625.0,727,16.079779917469054,32.15955983493811,-1592.8404401650619,Sufficient Stock,Monitor Stock
21974,SET OF 36 PAISLEY FLOWER DOILIES,7046,10622.15,1.989320987654321,2009-12-02,2011-12-08,808,18,16.657210401891252,0.0199600798403193,9.560379918588874,7014.0,140.0,6874.0,737,66.92265943012211,133.84531886024422,-6740.154681139756,Sufficient Stock,Monitor Stock
21975,PACK OF 60 DINOSAUR CAKE CASES,31332,15236.62,0.6300827689992475,2009-12-01,2011-12-08,1303,24,60.72093023255814,0.0037688044338875,42.45528455284553,31575.0,119.0,31456.0,738,297.1869918699187,594.3739837398374,-30861.62601626016,Sufficient Stock,Monitor Stock
21976,PACK OF 60 MUSHROOM CAKE CASES,14570,7792.37,0.7703626943005181,2009-12-01,2011-12-09,950,24,30.673684210526314,0.0037117019840734,19.715832205683355,14818.0,55.0,14763.0,739,138.0108254397835,276.021650879567,-14486.978349120433,Sufficient Stock,Monitor Stock
21977,PACK OF 60 PINK PAISLEY CAKE CASES,56061,28081.73,0.7112444444444445,2009-12-01,2011-12-09,1993,24,99.22300884955752,0.0038560411311053,75.86062246278755,56794.0,219.0,56575.0,739,531.0243572395128,1062.0487144790256,-55512.951285520976,Sufficient Stock,Monitor Stock
21980,PACK OF 12 RED SPOTTY TISSUES ,31337,8650.14,0.3861764705882352,2009-12-01,2011-12-09,676,17,80.55784061696659,0.0068460587620043,42.40460081190798,31551.0,216.0,31335.0,739,296.8322056833559,593.6644113667118,-30741.335588633287,Sufficient Stock,Monitor Stock
21981,PACK OF 12 WOODLAND TISSUES ,26204,7129.46,0.4652304964539007,2009-12-02,2011-12-09,553,16,82.92405063291139,0.0011763812993321,35.50677506775068,26352.0,31.0,26321.0,738,248.54742547425477,497.09485094850953,-25823.90514905149,Sufficient Stock,Monitor Stock
21982,PACK OF 12 SUKI TISSUES ,32086,10395.88,0.4508743169398906,2009-12-07,2011-12-09,718,12,87.66666666666667,0.0011479275254405,43.77353342428376,32232.0,37.0,32195.0,733,306.41473396998634,612.8294679399727,-31582.170532060027,Sufficient Stock,Monitor Stock
21983,PACK OF 12 BLUE PAISLEY TISSUES ,6118,1875.02,0.4161162079510703,2009-12-02,2011-12-09,325,10,23.80544747081712,0.0114741035856573,8.289972899728998,6275.0,72.0,6203.0,738,58.02981029810299,116.05962059620597,-6086.940379403794,Sufficient Stock,Monitor Stock
21984,PACK OF 12 PINK PAISLEY TISSUES ,25351,7023.95,0.4113439635535307,2009-12-02,2011-12-09,432,13,83.11803278688525,0.0065776594495125,34.35094850948509,25541.0,168.0,25373.0,738,240.45663956639567,480.91327913279133,-24892.08672086721,Sufficient Stock,Monitor Stock
21985,PACK OF 12 HEARTS DESIGN TISSUES ,25523,8972.11,0.4081974248927039,2009-12-01,2011-12-08,919,13,57.48423423423424,0.0042010269176909,34.5840108401084,25708.0,108.0,25600.0,738,242.0880758807588,484.1761517615176,-25115.823848238484,Sufficient Stock,Monitor Stock
21986,PACK OF 12 PINK SPOT TISSUES ,13476,4786.13,0.4129386892177589,2009-12-01,2011-12-09,469,13,44.62251655629139,0.00177304964539,18.235453315290933,13536.0,24.0,13512.0,739,127.64817320703654,255.29634641407307,-13256.703653585926,Sufficient Stock,Monitor Stock
21987,PACK OF 6 SKULL PAPER CUPS,6417,3988.06,0.7309923664122138,2009-12-01,2011-12-09,385,15,22.28125,0.046753650201926,8.683355886332881,6438.0,301.0,6137.0,739,60.78349120433017,121.56698240866034,-6015.43301759134,Sufficient Stock,Monitor Stock
21988,PACK OF 6 SKULL PAPER PLATES,7829,5820.099999999999,0.9512735849056604,2009-12-06,2011-12-06,416,16,26.903780068728523,0.0733290897517504,10.709986320109438,7855.0,576.0,7279.0,731,74.96990424076607,149.93980848153214,-7129.060191518468,Sufficient Stock,Monitor Stock
21989,PACK OF 20 SKULL PAPER NAPKINS,8552,6790.7,1.0801963746223564,2009-12-01,2011-12-09,654,17,22.04123711340206,0.0726933830382106,11.572395128552095,8584.0,624.0,7960.0,739,81.00676589986466,162.01353179972932,-7797.986468200271,Sufficient Stock,Monitor Stock
21990,MODERN FLORAL STATIONERY SET,2453,4530.54,2.26582,2009-12-01,2011-12-09,497,10,8.792114695340501,0.0048,3.31935047361299,2500.0,12.0,2488.0,739,23.235453315290933,46.470906630581865,-2441.529093369418,Sufficient Stock,Monitor Stock
21991,BOHEMIAN COLLAGE STATIONERY SET,1103,1927.54,2.241917808219178,2009-12-02,2011-12-08,289,3,5.627551020408164,0.0107334525939177,1.496607869742198,1118.0,12.0,1106.0,737,10.476255088195387,20.952510176390774,-1085.0474898236093,Sufficient Stock,Monitor Stock
21992,VINTAGE PAISLEY STATIONERY SET,3320,6744.8,2.4166012084592143,2009-12-02,2011-11-15,656,10,9.567723342939482,0.0017391304347826,4.649859943977591,3450.0,6.0,3444.0,714,32.54901960784314,65.09803921568628,-3378.901960784314,Sufficient Stock,Monitor Stock
21993,FLORAL FOLK STATIONERY SET,2849,5216.88,2.2613275862068964,2009-12-01,2011-12-09,577,11,9.10223642172524,0.0041279669762641,3.855209742895805,2907.0,12.0,2895.0,739,26.986468200270636,53.97293640054127,-2841.027063599459,Sufficient Stock,Monitor Stock
22016,Dotcomgiftshop Gift Voucher £100.00,1,83.33,83.33,2011-08-02,2011-08-02,1,1,1.0,0.0,1.0,12.0,0.0,12.0,1,7.0,14.0,2.0,Restock Required,Order Immediately
22021,BLUE FELT EASTER EGG BASKET,1413,2430.31,1.7891176470588237,2009-12-14,2011-03-21,233,7,13.205607476635514,0.0084566596194503,3.0518358531317493,1419.0,12.0,1407.0,463,21.362850971922246,42.72570194384449,-1364.2742980561554,Sufficient Stock,Monitor Stock
22023,EMPIRE BIRTHDAY CARD,4975,2076.77,0.5302320185614849,2009-12-01,2011-12-08,430,7,17.45614035087719,0.0023474178403755,6.74119241192412,5112.0,12.0,5100.0,738,47.188346883468846,94.37669376693769,-5005.623306233062,Sufficient Stock,Monitor Stock
22024,RAINY LADIES BIRTHDAY CARD,5391,2257.0,0.5579271070615034,2009-12-01,2011-12-09,439,11,18.09060402684564,0.0066815144766146,7.294993234100136,5388.0,36.0,5352.0,739,51.06495263870095,102.1299052774019,-5249.870094722598,Sufficient Stock,Monitor Stock
22025,RING OF ROSES BIRTHDAY CARD,3970,1641.64,0.5371280276816609,2009-12-01,2011-12-09,288,11,18.045454545454547,0.0030143180105501,5.37212449255751,3981.0,12.0,3969.0,739,37.60487144790257,75.20974289580514,-3893.790257104195,Sufficient Stock,Monitor Stock
22026,BANQUET BIRTHDAY  CARD  ,4029,1717.47,0.5348360655737705,2009-12-01,2011-12-09,366,10,15.146616541353383,0.0029513034923757,5.451962110960758,4066.0,12.0,4054.0,739,38.163734776725306,76.32746955345061,-3977.6725304465494,Sufficient Stock,Monitor Stock
22027,TEA PARTY BIRTHDAY CARD,11297,4806.49,0.5224793388429751,2009-12-01,2011-12-09,845,19,25.386516853932584,0.019897024173139,15.286874154262517,11459.0,228.0,11231.0,739,107.00811907983761,214.01623815967523,-11016.983761840325,Sufficient Stock,Monitor Stock
22028,PENNY FARTHING BIRTHDAY CARD,6344,2665.13,0.5311811023622047,2009-12-01,2011-12-09,507,17,19.76323987538941,0.0038107335662114,8.584573748308525,6298.0,24.0,6274.0,739,60.09201623815967,120.18403247631935,-6153.81596752368,Sufficient Stock,Monitor Stock
22029,SPACE BOY BIRTHDAY CARD,17602,7280.76,0.5082789855072464,2009-12-01,2011-12-09,1101,19,36.14373716632444,0.0033528918692372,23.818673883626523,17895.0,60.0,17835.0,739,166.73071718538566,333.4614343707713,-17501.538565629227,Sufficient Stock,Monitor Stock
22030,SWALLOWS GREETING CARD,12735,5197.84,0.4647330447330447,2009-12-01,2011-12-08,685,12,34.233870967741936,0.0096587250482936,17.25609756097561,12424.0,120.0,12304.0,738,120.79268292682929,241.58536585365857,-12062.414634146342,Sufficient Stock,Monitor Stock
22031,BOTANICAL LAVENDER BIRTHDAY CARD,1125,493.99,0.5171830985915493,2009-12-01,2011-12-09,142,3,9.533898305084746,0.0105540897097625,1.5223274695534506,1137.0,12.0,1125.0,739,10.656292286874153,21.312584573748307,-1103.6874154262516,Sufficient Stock,Monitor Stock
