StockCode,Description,Total_Quantity_Sold,Total_Revenue,Avg_Price,First_Sale_Date,Last_Sale_Date,Num_Orders,Num_Countries_Sold,SKU_Demand_Velocity,Return_Rate,Average_Daily_Demand,Gross_Quantity,Return_Quantity,Net_Quantity,Product_Lifespan_Days
21316,SMALL CHUNKY GLASS ROMAN  BOWL,693,1146.11,3.0117021276595746,2009-12-03,2011-04-10,47,1,16.5,0.002967359050445104,1.402834008097166,674.0,2.0,672.0,494
21317,GLASS SPHERE CANDLE STAND MEDIUM,357,1453.4,5.967763157894737,2009-12-13,2011-12-06,74,2,5.1,0.008333333333333333,0.4930939226519337,360.0,3.0,357.0,724
21318,GLASS CHALICE BLUE SMALL ,972,900.42,1.5972340425531912,2009-12-13,2011-05-09,93,7,13.315068493150685,0.03508771929824561,1.894736842105263,912.0,32.0,880.0,513
21319,GLASS CHALICE GREEN  SMALL ,508,743.6099999999999,1.9736923076923076,2009-12-07,2011-04-10,65,4,8.466666666666667,0.0819327731092437,1.036734693877551,476.0,39.0,437.0,490
21320,GLASS CHALICE GREEN  LARGE ,398,913.34,3.1577192982456137,2009-12-01,2011-04-07,56,3,7.803921568627451,0.07051282051282051,0.8073022312373225,312.0,22.0,290.0,493
21321,GLASS CHALICE BLUE  LARGE ,122,301.8,3.076111111111111,2009-12-01,2010-04-09,18,1,7.176470588235294,0.14285714285714285,0.9384615384615385,105.0,15.0,90.0,130
21322,GLASS SPHERE CANDLE STAND LARGE ,301,590.45,4.9678571428571425,2009-12-09,2010-01-11,14,2,25.083333333333332,0.0,8.852941176470589,286.0,0.0,286.0,34
21323,HANGING MEDINA LANTERN LARGE,740,2506.89,5.57325,2009-12-02,2010-07-23,80,3,12.131147540983607,0.00411522633744856,3.1623931623931623,729.0,3.0,726.0,234
21324,HANGING MEDINA LANTERN SMALL,1014,2845.71,3.7048022598870056,2009-12-03,2011-05-09,175,6,7.681818181818182,0.05389221556886228,1.9388145315487573,1002.0,54.0,948.0,523
21326,AGED GLASS SILVER T-LIGHT HOLDER,17770,11593.86,0.8101834862385321,2009-12-01,2011-12-09,643,7,48.68493150684932,0.005556766179995642,24.046008119079836,18356.0,102.0,18254.0,739
21327,SKULLS WRITING SET ,1926,3378.5099999999998,2.00214,2009-12-02,2011-12-09,495,6,6.15335463258786,0.0,2.6097560975609757,1967.0,0.0,1967.0,738
21328,BALLOONS  WRITING SET ,2441,4612.63,2.262357473035439,2009-12-01,2011-12-09,643,9,7.07536231884058,0.0,3.3031123139377536,2535.0,0.0,2535.0,739
21329,DINOSAURS  WRITING SET ,2082,3760.66,2.1119964349376112,2009-12-01,2011-12-09,555,6,6.5678233438485805,0.00940733772342427,2.817320703653586,2126.0,20.0,2106.0,739
21330,WOODLAND ANIMAL  WRITING SET ,1452,2454.0699999999997,2.2783251231527095,2009-12-01,2010-11-07,201,6,12.0,0.006716417910447761,4.245614035087719,1340.0,9.0,1331.0,342
21331,MOROCCAN BEATEN METAL DISH LARGE,110,946.6800000000001,14.569333333333333,2009-12-06,2011-11-16,30,6,4.074074074074074,0.02727272727272727,0.15471167369901548,110.0,3.0,107.0,711
21332,MOROCCAN BEATEN METAL MIRROR,270,1644.17,11.9834,2009-12-04,2011-08-15,50,3,6.0,0.08571428571428572,0.43548387096774194,245.0,21.0,224.0,620
21333,CLASSIC WHITE FRAME,1057,3192.09,3.225765765765766,2009-12-01,2011-04-05,222,8,6.60625,0.017126546146527116,2.1527494908350304,1051.0,18.0,1033.0,491
21335,LIBRARY LAMP,42,989.62,25.33285714285714,2009-12-01,2010-05-18,28,2,1.68,-0.6666666666666666,0.2485207100591716,-6.0,4.0,-10.0,169
21336,GOLD WASHBAG,1823,527.5600000000001,3.43906976744186,2009-12-04,2011-06-29,43,3,43.404761904761905,0.478693967902601,3.181500872600349,1807.0,865.0,942.0,573
21337,SILVER WASHBAG,33,103.53000000000002,3.465,2009-12-02,2010-11-30,12,1,3.0,0.0,0.09065934065934066,12.0,0.0,12.0,364
21338,MARAKESH LANTERN SMALL ,199,873.25,6.314285714285715,2009-12-05,2010-04-13,13,1,16.583333333333332,0.0,1.5307692307692307,199.0,0.0,199.0,130
21339,MARAKESH LANTERN LARGE,30,544.5,19.257692307692306,2009-12-08,2010-07-14,12,2,2.727272727272727,0.0,0.136986301369863,25.0,0.0,25.0,219
21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1758,19194.13,13.07895238095238,2009-12-02,2011-12-07,419,13,6.948616600790514,0.03490990990990991,2.3885869565217392,1776.0,62.0,1714.0,736
21341,KASBAH LANTERN WITH GLASS ,72,410.64000000000004,7.1865517241379315,2009-12-02,2010-10-01,29,3,3.4285714285714284,0.0,0.23684210526315788,57.0,0.0,57.0,304
21343,GOLD JEWELERY BOX,20,92.00000000000001,8.283333333333333,2009-12-09,2010-02-11,3,1,6.666666666666667,0.2857142857142857,0.3076923076923077,7.0,2.0,5.0,65
21344,MOROCCAN BEATEN METAL DISH,166,749.82,8.916153846153845,2009-12-01,2011-12-08,26,4,6.64,0.030120481927710843,0.22493224932249323,166.0,5.0,161.0,738
21347,GOTHIC CARRIAGE LANTERN,8,47.6,5.95,2009-12-02,2010-04-01,4,1,2.0,-0.0,0.06611570247933884,-10.0,0.0,-10.0,121
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,842,2030.8400000000001,3.147611940298508,2009-12-01,2011-01-26,133,6,8.174757281553399,0.038366336633663366,1.995260663507109,808.0,31.0,777.0,422
21349,IVY HEART WREATH,553,4010.73,8.393837209302326,2009-12-01,2011-11-01,171,9,6.144444444444445,0.024742268041237112,0.7888730385164051,485.0,12.0,473.0,701
21350,GINGHAM HEART WREATH,225,647.7500000000001,2.940909090909091,2009-12-02,2010-11-05,42,3,7.03125,0.004395604395604396,0.6637168141592921,455.0,2.0,453.0,339
21351,CINAMMON & ORANGE WREATH,1099,3702.75,5.481508379888268,2009-12-01,2011-12-09,177,5,11.329896907216495,0.027412280701754384,1.4871447902571042,912.0,25.0,887.0,739
21352,EUCALYPTUS & PINECONE  WREATH,880,3110.28,5.293647798742139,2009-12-01,2011-11-15,158,3,8.54368932038835,0.012304250559284116,1.2307692307692308,894.0,11.0,883.0,715
21353,SILVER SLEIGHBELL  WREATH,19,160.45,8.994444444444445,2009-12-01,2009-12-22,9,1,3.1666666666666665,-0.0,0.8636363636363636,-116.0,0.0,-116.0,22
21354,TOAST ITS - BEST MUM,2476,2979.46,1.4986238532110092,2009-12-02,2011-12-01,217,9,15.378881987577639,0.0,3.3917808219178083,2534.0,0.0,2534.0,730
21355,TOAST ITS - I LOVE YOU ,3452,4218.05,1.455664739884393,2009-12-01,2011-12-09,341,11,17.17412935323383,0.01411764705882353,4.671177266576454,3400.0,48.0,3352.0,739
21356,TOAST ITS - FAIRY FLOWER,1592,2014.1599999999999,1.497909604519774,2009-12-01,2011-12-09,349,8,6.497959183673469,0.0006157635467980296,2.15426251691475,1624.0,1.0,1623.0,739
21357,TOAST ITS - DINOSAUR,1388,1827.76,1.5208796296296296,2009-12-01,2011-03-28,211,7,9.985611510791367,0.02527646129541864,2.8737060041407867,1899.0,48.0,1851.0,483
21358,TOAST ITS - HAPPY BIRTHDAY,1129,1398.71,1.2818918918918918,2009-12-02,2011-12-08,222,9,6.342696629213483,0.0008718395815170009,1.5318860244233379,1147.0,1.0,1146.0,737
21359,RELAX LARGE WOOD LETTERS,208,2116.48,14.575066666666665,2009-12-02,2011-08-11,73,3,3.2,0.02197802197802198,0.3365695792880259,182.0,4.0,178.0,618
21360,JOY LARGE WOOD LETTERS,441,2790.41,10.0931,2009-12-01,2011-06-06,100,3,5.25,0.004819277108433735,0.7974683544303798,415.0,2.0,413.0,553
21361,LOVE LARGE WOOD LETTERS ,556,7361.74,14.29027777777778,2010-02-11,2011-07-22,286,7,2.865979381443299,0.028070175438596492,1.0550284629981024,570.0,16.0,554.0,527
21363,HOME SMALL WOOD LETTERS,984,5296.4800000000005,5.966068796068797,2010-01-05,2011-09-25,401,5,3.7846153846153845,0.018962075848303395,1.5643879173290938,1002.0,19.0,983.0,629
21364,PEACE SMALL WOOD LETTERS,468,3407.7200000000003,7.620658682634731,2009-12-01,2011-10-13,167,2,4.0,0.004576659038901602,0.6862170087976539,437.0,2.0,435.0,682
21365,MIRRORED WALL ART STARS,469,707.9200000000001,2.5030379746835445,2009-12-07,2011-12-08,77,4,6.7,0.0,0.6407103825136612,476.0,0.0,476.0,732
21366,MIRRORED WALL ART PHOTO FRAMES,238,1140.0,6.046153846153847,2009-12-10,2011-12-07,77,2,3.5522388059701493,0.0,0.3269230769230769,247.0,0.0,247.0,728
21367,MIRRORED WALL ART GENTS,211,278.47999999999996,2.5669999999999997,2009-12-08,2011-12-05,60,1,3.981132075471698,0.0,0.28983516483516486,215.0,0.0,215.0,728
21368,MIRRORED WALL ART LADIES,201,212.04,1.8668085106382977,2009-12-08,2011-12-05,47,1,4.674418604651163,0.0,0.2760989010989011,203.0,0.0,203.0,728
21369,MIRRORED WALL ART SPLODGES,133,225.36,2.914090909090909,2009-12-23,2011-12-05,22,3,6.333333333333333,0.0,0.18653576437587657,135.0,0.0,135.0,713
21370,MIRRORED WALL ART FOXY,54,251.97,7.356363636363636,2009-12-06,2011-12-07,22,1,2.5714285714285716,0.0,0.07377049180327869,56.0,0.0,56.0,732
21371,MIRRORED WALL ART POPPIES,404,556.01,2.59578125,2009-12-01,2011-12-08,64,7,6.8474576271186445,0.0,0.5474254742547425,404.0,0.0,404.0,738
21372,MIRRORED WALL ART TABLE LAMP,156,267.01,2.5941176470588236,2009-12-02,2011-11-28,50,4,3.466666666666667,0.0,0.21458046767537828,158.0,0.0,158.0,727
21373,MIRRORED WALL ART SNOWFLAKES,636,548.89,1.2465573770491802,2009-12-04,2011-12-07,61,4,12.23076923076923,0.018867924528301886,0.8664850136239782,636.0,12.0,624.0,734
21374,MIRRORED WALL ART SKULLS,470,809.67,2.8980281690140846,2009-12-18,2011-12-01,71,4,7.230769230769231,0.0,0.6582633053221288,474.0,0.0,474.0,714
21375,LARGE CAMPHOR WOOD FIELD MUSHROOM ,134,817.6,8.058225806451611,2009-12-01,2011-12-04,61,3,2.3508771929824563,0.0,0.18256130790190736,139.0,0.0,139.0,734
21376,LARGE  TALL CAMPHOR WOOD TOADSTOOL ,183,849.91,5.996086956521739,2009-12-06,2011-12-04,46,2,4.159090909090909,0.0,0.25102880658436216,188.0,0.0,188.0,729
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,518,742.56,2.524387755102041,2009-12-01,2011-12-08,98,3,5.630434782608695,0.04554079696394687,0.7018970189701897,527.0,24.0,503.0,738
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,560,728.9699999999999,2.1554545454545457,2009-12-07,2011-12-09,88,2,7.0,0.0,0.7639836289222374,561.0,0.0,561.0,733
21379, CAMPHOR WOOD PORTOBELLO MUSHROOM,641,705.46,1.9376,2009-12-01,2011-12-09,125,2,5.827272727272727,0.0,0.8673883626522327,656.0,0.0,656.0,739
21380,WOODEN HAPPY BIRTHDAY GARLAND,5031,14593.320000000002,3.406554878048781,2009-12-03,2011-12-02,651,18,13.274406332453825,0.11508799683606881,6.891780821917808,5057.0,582.0,4475.0,730
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,5104,8568.0,2.192467771639042,2009-12-03,2011-12-06,532,13,14.337078651685394,0.11711011846960574,6.953678474114441,5149.0,603.0,4546.0,734
21382,SET/4 SPRING FLOWER DECORATION,1238,1665.66,2.2237254901960783,2010-05-16,2011-12-01,152,3,10.672413793103448,0.0064516129032258064,2.191150442477876,1240.0,8.0,1232.0,565
21383,PACK OF 12 STICKY BUNNIES,2204,1590.43,0.9649240121580547,2009-12-09,2011-12-09,323,7,11.187817258883248,0.027765338110165697,3.015047879616963,2233.0,62.0,2171.0,731
21384,IVORY HANGING DECORATION  BUTTERFLY,1917,1810.1899999999998,1.048157894736842,2009-12-02,2010-05-19,150,2,22.821428571428573,0.0,11.34319526627219,1875.0,0.0,1875.0,169
21385,IVORY HANGING DECORATION  HEART,10832,9358.939999999999,1.0488716502115656,2009-12-01,2011-12-08,690,7,28.356020942408378,0.0005498029872628975,14.677506775067751,10913.0,6.0,10907.0,738
21386,IVORY HANGING DECORATION  EGG,1148,680.78,0.8370909090909091,2010-01-11,2011-12-04,105,3,13.505882352941176,0.0,1.6565656565656566,1196.0,0.0,1196.0,693
21387,IVORY HANGING DECORATION  RABBIT,25,21.25,0.85,2010-02-23,2010-03-01,4,1,8.333333333333334,0.0,3.5714285714285716,50.0,0.0,50.0,7
21388,IVORY HANGING DECORATION  CHICKEN,311,290.16999999999996,0.9158620689655173,2009-12-02,2010-03-29,29,1,12.958333333333334,0.0,2.635593220338983,196.0,0.0,196.0,118
21389,IVORY HANGING DECORATION  BIRD,2299,2008.09,0.9979850746268656,2009-12-03,2011-12-04,261,5,12.22872340425532,0.013020833333333334,3.140710382513661,2304.0,30.0,2274.0,732
21390,FILIGRIS HEART WITH BUTTERFLY,10937,13552.97,1.4604628099173553,2009-12-02,2011-12-08,588,9,31.518731988472624,0.006802721088435374,14.83989145183175,11025.0,75.0,10950.0,737
21391,FRENCH EMROIDR LAVENDER SCENT HEART,1417,1811.89,1.8737078651685393,2009-12-02,2011-11-21,175,5,9.97887323943662,0.002798507462686567,1.9680555555555554,1072.0,3.0,1069.0,720
21392,RED SPOTTY PUDDING BOWL,7545,1478.13,2.3816326530612244,2009-12-03,2011-03-17,48,8,164.02173913043478,0.4854368932038835,16.0531914893617,7519.0,3650.0,3869.0,470
21393,BLUE  SPOTTY PUDDING BOWL,5244,1172.8100000000002,2.1336363636363633,2010-01-08,2011-03-28,43,7,127.90243902439025,0.4771815925147985,11.784269662921348,5237.0,2499.0,2738.0,445
21394,RED SPOTTY BEAKER ,4005,1864.6299999999999,0.7890666666666667,2010-01-26,2011-11-13,150,12,36.08108108108108,0.00548218290555694,6.095890410958904,4013.0,22.0,3991.0,657
21395,BLUE SPOTTY BEAKER ,2968,1401.6,0.906695652173913,2009-12-07,2011-11-03,115,10,31.242105263157896,0.006798096532970768,4.258249641319942,2942.0,20.0,2922.0,697
21396,RED SPOTTY EGG CUP ,948,1205.25,1.7088461538461537,2009-12-01,2010-05-16,77,6,17.236363636363638,0.0057405281285878304,5.676646706586826,871.0,5.0,866.0,167
21397,BLUE  SPOTTY EGG CUP ,2157,2017.74,1.6506111111111113,2009-12-04,2011-05-09,180,5,15.977777777777778,0.005676442762535478,4.132183908045977,2114.0,12.0,2102.0,522
21398,RED  SPOTTY COFFEE  MUG,2295,2231.9,1.8902380952380953,2009-12-01,2011-04-19,126,8,22.95,0.0008733624454148472,4.544554455445544,2290.0,2.0,2288.0,505
21399,BLUE  SPOTTY  COFFEE MUG,2378,1550.44,1.5271186440677968,2009-12-04,2011-06-05,118,7,25.29787234042553,0.0492091388400703,4.331511839708561,2276.0,112.0,2164.0,549
21400,RED PUDDING SPOON,1078,213.07,0.3,2009-12-07,2011-12-08,91,5,13.308641975308642,0.011131725417439703,1.4726775956284153,1078.0,12.0,1066.0,732
21401,BLUE PUDDING SPOON,1437,315.7,0.3197540983606557,2009-12-07,2011-12-08,121,6,14.227722772277227,0.0,1.9631147540983607,1444.0,0.0,1444.0,732
21402,RED  EGG  SPOON,1698,333.42,0.3663815789473684,2009-12-03,2011-12-09,151,9,12.671641791044776,0.0006447453255963894,2.30393487109905,1551.0,1.0,1550.0,737
21403,BLUE EGG  SPOON,2319,523.0699999999999,0.33420382165605095,2009-12-03,2011-12-08,157,9,17.30597014925373,0.0,3.150815217391304,2326.0,0.0,2326.0,736
21406,SPOTTY CAT DOORSTOP ,1,8.65,8.65,2009-12-14,2009-12-14,1,1,1.0,-0.0,1.0,-7.0,0.0,-7.0,1
21407,BROWN CHECK CAT DOORSTOP ,1294,5883.33,5.250021978021978,2009-12-01,2011-11-22,453,7,4.431506849315069,0.0015408320493066256,1.7922437673130194,1298.0,2.0,1296.0,722
21408,SPOTTY PINK DUCK DOORSTOP,703,3045.31,5.908458333333333,2009-12-02,2011-12-09,240,8,3.7593582887700534,0.006954102920723227,0.9525745257452575,719.0,5.0,714.0,738
21409,SPOTTY COCKEREL DOORSTOP,1,4.25,4.25,2010-01-18,2010-01-18,1,1,1.0,0.0,1.0,2.0,0.0,2.0,1
21410,COUNTRY COTTAGE  DOORSTOP GREEN,312,1458.28,5.5142,2009-12-01,2010-12-07,150,6,2.8363636363636364,0.003257328990228013,0.8387096774193549,307.0,1.0,306.0,372
21411,GINGHAM HEART  DOORSTOP RED,2090,8352.94,4.870365659777424,2009-12-01,2011-12-09,624,9,5.870786516853933,0.003754106053496011,2.828146143437077,2131.0,8.0,2123.0,739
21412,VINTAGE GOLD TINSEL REEL,275,279.0,1.7285135135135135,2009-12-01,2010-11-21,67,4,5.978260869565218,0.03765690376569038,0.7724719101123596,239.0,9.0,230.0,356
21413,PERIWINKLE T-LIGHT HOLDER,3162,1131.14,1.6411538461538462,2009-12-08,2011-11-13,52,1,64.53061224489795,0.0,4.478753541076487,3174.0,0.0,3174.0,706
21414,SCALLOP SHELL SOAP DISH,1637,870.89,2.922972972972973,2009-12-07,2011-02-22,36,4,48.14705882352941,0.0006289308176100629,3.695259593679458,1590.0,1.0,1589.0,443
21415,CLAM SHELL SMALL ,348,726.1600000000001,2.6460975609756097,2009-12-09,2011-12-08,82,3,4.35,0.0,0.4767123287671233,361.0,0.0,361.0,730
21416,CLAM SHELL LARGE,751,603.0600000000001,4.120434782608696,2009-12-13,2011-03-22,22,3,35.76190476190476,0.0,1.6150537634408602,739.0,0.0,739.0,465
21417,COCKLE SHELL DISH,502,1023.9000000000001,3.0267796610169495,2009-12-01,2011-12-09,118,2,4.735849056603773,0.04950495049504951,0.6792963464140731,505.0,25.0,480.0,739
21418,STARFISH SOAP DISH,194,533.8399999999999,3.4825373134328355,2009-12-06,2011-12-07,66,2,3.0793650793650795,0.015384615384615385,0.2650273224043716,195.0,3.0,192.0,732
21419,CONCH SHELL,1259,577.6899999999999,4.353157894736842,2009-12-01,2010-07-14,19,2,74.05882352941177,0.0,5.570796460176991,1249.0,0.0,1249.0,226
21420,OYSTER TRINKET BOX,120,332.16,3.613125,2010-01-04,2011-12-07,31,2,4.0,0.0,0.17069701280227595,122.0,0.0,122.0,703
21421,PORCELAIN ROSE LARGE ,1792,2144.48,1.5691666666666666,2009-12-06,2011-05-24,105,4,21.333333333333332,0.0029296875,3.349532710280374,2048.0,6.0,2042.0,535
21422,PORCELAIN ROSE SMALL,3160,2619.17,1.0762837837837838,2009-12-03,2011-11-28,147,4,24.496124031007753,0.0012706480304955528,4.352617079889807,3148.0,4.0,3144.0,726
21424,WOODLAND STORAGE BOX LARGE ,955,2861.64,4.811619718309859,2009-12-01,2011-10-25,142,8,7.958333333333333,0.06448087431693988,1.3760806916426513,915.0,59.0,856.0,694
21425,SKULLS STORAGE BOX LARGE,505,1274.93,4.1706315789473685,2009-12-02,2011-12-06,95,2,5.674157303370786,0.061386138613861385,0.6870748299319728,505.0,31.0,474.0,735
21426,WOODLAND STORAGE BOX SMALL,1028,1647.0700000000002,3.2193069306930693,2009-12-01,2011-12-05,99,9,10.936170212765957,0.1010689990281827,1.398639455782313,1029.0,104.0,925.0,735
21427,SKULLS STORAGE BOX SMALL,507,999.0600000000001,3.0454166666666667,2009-12-03,2011-12-06,119,5,4.970588235294118,0.030947775628626693,0.6907356948228883,517.0,16.0,501.0,734
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,2883,11762.93,5.06049356223176,2009-12-01,2011-12-06,465,19,9.873287671232877,0.014547973675095255,3.917119565217391,2887.0,42.0,2845.0,736
21429,RED GINGHAM ROSE JEWELLERY BOX,6359,11342.25,2.1040532544378694,2009-12-01,2011-12-08,997,18,16.559895833333332,0.010869565217391304,8.616531165311653,6440.0,70.0,6370.0,738
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,4621,18044.97,4.762558139534884,2009-12-01,2011-12-09,814,19,13.127840909090908,0.013730959021669169,6.2530446549391066,4661.0,64.0,4597.0,739
21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1483,2511.3599999999997,1.9398924731182796,2009-12-01,2010-11-16,278,11,9.098159509202453,0.0014738393515106854,4.2250712250712255,1357.0,2.0,1355.0,351
21432,SET OF 3 CASES WOODLAND DESIGN,942,5435.91,6.09857740585774,2009-12-01,2010-11-19,237,15,6.077419354838709,0.02569832402234637,2.6610169491525424,895.0,23.0,872.0,354
21437,24 HANGING EASTER EGGS FLORAL TUB,677,2350.92,3.9735964912280703,2009-12-08,2010-03-28,109,3,12.309090909090909,0.007961783439490446,6.099099099099099,628.0,5.0,623.0,111
21438,TUB 24 HANGING EASTER EGGS SPOTTY,373,1229.8200000000002,3.8329729729729727,2009-12-03,2010-03-18,36,3,16.217391304347824,0.011363636363636364,3.518867924528302,352.0,4.0,348.0,106
21439,BASKET OF TOADSTOOLS,2259,2837.54,1.5492181069958846,2009-12-01,2011-12-08,240,12,12.01595744680851,0.1782437745740498,3.0609756097560976,2289.0,408.0,1881.0,738
21440,12 MINI TOADSTOOL PEGS,472,597.56,1.32875,2009-12-01,2010-07-01,95,3,7.044776119402985,0.005,2.215962441314554,400.0,2.0,398.0,213
21441,BLUE BIRDHOUSE DECORATION,928,655.4599999999999,1.1006716417910447,2009-12-13,2011-12-08,133,10,7.798319327731092,0.0,1.278236914600551,941.0,0.0,941.0,726
21442,GREEN BIRDHOUSE DECORATION,973,704.9699999999999,1.1215441176470589,2009-12-15,2011-12-08,136,7,8.176470588235293,0.0,1.3439226519337018,978.0,0.0,978.0,724
21443,OLIVE CHALET BIRDFEEDER,257,727.9300000000001,4.631923076923077,2009-12-04,2010-03-30,26,1,12.85,0.023715415019762844,2.1965811965811968,253.0,6.0,247.0,117
21444,BLUE CHALET BIRDFEEDER,291,902.0300000000001,5.461944444444445,2009-12-01,2010-04-26,36,3,9.387096774193548,0.0035587188612099642,1.9795918367346939,281.0,1.0,280.0,147
21445,12 PINK ROSE PEG PLACE SETTINGS,1519,1887.23,1.5165068493150684,2009-12-01,2011-07-22,146,5,13.684684684684685,0.008281573498964804,2.5358931552587647,1449.0,12.0,1437.0,599
21446,12 RED ROSE PEG PLACE SETTINGS,1258,1669.83,1.4849166666666667,2009-12-03,2011-12-08,232,10,6.763440860215054,0.0,1.7092391304347827,1227.0,0.0,1227.0,736
21447,12 IVORY ROSE PEG PLACE SETTINGS,2776,3842.63,1.6250146627565982,2009-12-03,2011-09-21,336,9,11.193548387096774,0.0003729951510630362,4.218844984802431,2681.0,1.0,2680.0,658
21448,12 DAISY PEGS IN WOOD BOX,955,1640.1699999999998,1.8780465116279068,2009-12-02,2011-10-16,211,2,5.584795321637427,0.0,1.3961988304093567,930.0,0.0,930.0,684
21450,DISTRESSED CANDLE STICK WHITE,13,77.35,5.95,2009-12-03,2009-12-20,3,1,4.333333333333333,-0.5882352941176471,0.7222222222222222,-17.0,10.0,-27.0,18
21452,TOADSTOOL MONEY BOX,1875,5731.330000000001,3.4630382775119615,2010-03-18,2011-12-08,408,16,6.970260223048327,0.022529441884280594,2.971473851030111,1953.0,44.0,1909.0,631
21454,PAINTED PINK RABBIT ,937,807.5999999999999,0.9064974619289339,2010-01-11,2011-12-08,194,3,6.992537313432836,0.012779552715654952,1.3443328550932567,939.0,12.0,927.0,697
21455,PAINTED YELLOW WOODEN DAISY,901,797.27,0.9351461988304094,2010-01-28,2011-12-07,167,2,7.385245901639344,0.018867924528301886,1.3269513991163475,901.0,17.0,884.0,679
21456,2 PICTURE BOOK EGGS EASTER CHICKS,738,776.05,1.447878787878788,2009-12-04,2011-12-07,65,4,13.924528301886792,0.0013550135501355014,1.005449591280654,738.0,1.0,737.0,734
21457,2 PICTURE BOOK EGGS EASTER DUCKS,685,716.0,1.5447692307692307,2009-12-04,2011-11-09,65,4,12.924528301886792,0.0,0.9702549575070821,686.0,0.0,686.0,706
21458,2 PICTURE BOOK EGGS EASTER BUNNY,768,849.24,1.635,2009-12-04,2011-11-09,88,5,11.462686567164178,0.0,1.0878186968838528,768.0,0.0,768.0,706
21459,YELLOW EASTER EGG HUNT START POST,263,520.55,2.300909090909091,2010-01-28,2011-04-18,44,2,6.414634146341464,0.06844106463878327,0.5896860986547086,263.0,18.0,245.0,446
21460,GREEN EASTER EGG HUNT START POST,113,249.64999999999998,2.3655555555555554,2010-01-29,2011-03-23,27,2,4.346153846153846,0.07079646017699115,0.26968973747016706,113.0,8.0,105.0,419
21461,BLUE EASTER EGG HUNT START POST,82,171.04,2.336086956521739,2010-01-29,2011-04-06,23,2,3.727272727272727,0.060240963855421686,0.18937644341801385,83.0,5.0,78.0,433
21462,"NURSERY A,B,C PAINTED LETTERS",413,2425.41,6.878888888888889,2009-12-04,2011-12-09,171,8,2.8095238095238093,0.014150943396226415,0.561141304347826,424.0,6.0,418.0,736
21463,MIRRORED DISCO BALL ,1349,7484.81,6.5647350993377485,2009-12-01,2011-12-07,302,7,5.942731277533039,0.056704980842911874,1.830393487109905,1305.0,74.0,1231.0,737
21464,DISCO BALL ROTATOR BATTERY OPERATED,539,2286.75,4.2453917050691246,2009-12-02,2011-12-01,217,6,3.011173184357542,0.0375,0.7383561643835617,560.0,21.0,539.0,730
21465,PINK FLOWER CROCHET FOOD COVER,793,2875.6400000000003,4.030588235294117,2009-12-01,2011-12-01,187,3,5.183006535947713,0.002512562814070352,1.084815321477428,796.0,2.0,794.0,731
21466,RED FLOWER CROCHET FOOD COVER,927,3479.79,3.984782608695652,2009-12-01,2011-12-08,275,4,4.213636363636364,0.0,1.2560975609756098,937.0,0.0,937.0,738
21467,CHERRY CROCHET FOOD COVER,1025,3263.75,4.033984375,2009-12-01,2011-12-09,254,9,5.256410256410256,0.004849660523763337,1.3870094722598105,1031.0,5.0,1026.0,739
21468,BUTTERFLY CROCHET FOOD COVER,669,2361.39,4.018827586206896,2009-12-02,2011-11-29,142,3,5.395161290322581,0.002976190476190476,0.9189560439560439,672.0,2.0,670.0,728
21469,POLKA DOT RAFFIA FOOD COVER,1165,3482.01,3.972095238095238,2009-12-01,2011-12-07,210,4,6.812865497076023,0.042625745950554135,1.5807327001356852,1173.0,50.0,1123.0,737
21470,FLOWER VINE RAFFIA FOOD COVER,1102,4190.93,4.200248447204969,2009-12-01,2011-12-08,319,6,4.534979423868313,0.008028545941123996,1.4932249322493225,1121.0,9.0,1112.0,738
21471,STRAWBERRY RAFFIA FOOD COVER,1406,5095.63,3.9207523510971787,2009-12-01,2011-12-09,319,7,6.248888888888889,0.0028188865398167725,1.902571041948579,1419.0,4.0,1415.0,739
21472,LADYBIRD + BEE RAFFIA FOOD COVER,1056,4077.82,4.3950174216027875,2009-12-01,2011-07-15,285,6,5.528795811518324,0.0,1.7837837837837838,926.0,0.0,926.0,592
21473,SWEETHEART CREAM STEEL TABLE RECT,157,3212.16,20.839,2009-12-13,2011-11-20,90,3,2.1216216216216215,0.025477707006369428,0.22175141242937854,157.0,4.0,153.0,708
21474,SWEETHEART CREAM STEEL FOLDIN BENCH,210,4189.5,19.95,2010-01-21,2010-09-12,94,4,3.0,0.034653465346534656,0.8936170212765957,202.0,7.0,195.0,235
21475,SWEETHEART CREAM STEEL FOLDIN CHAIR,1,14.95,14.95,2009-12-16,2009-12-16,1,1,1.0,0.0,1.0,0.0,1.0,-1.0,1
21476,STEEL SWEETHEART ROUND TABLE CREAM,142,2219.5099999999998,16.436,2010-01-19,2011-10-19,85,4,1.9722222222222223,0.013888888888888888,0.2222222222222222,144.0,2.0,142.0,639
