Date,Total_Revenue,Total_Quantity,Invoice_Count,SKU_Count,Avg_Price,Country_Diversity,Rolling_7_Day_Demand,Rolling_30_Day_Demand,Year,Quarter,Month,Day_Of_Week,Is_Weekend
2010-07-09,37263.04,14072.0,30.0,599.0,4.291897727272727,3.0,10630.57142857143,12193.166666666666,2010,3,7,4,False
2010-07-10,0.0,0.0,0.0,0.0,4.291897727272727,0.0,10630.57142857143,11870.4,2010,3,7,5,True
2010-07-11,7784.95,5806.0,28.0,497.0,2.9045953757225433,1.0,10702.57142857143,11350.433333333332,2010,3,7,6,True
2010-07-12,19727.37,9721.0,50.0,734.0,4.577265822784811,3.0,9715.57142857143,11674.466666666667,2010,3,7,0,False
2010-07-13,21011.75,10045.0,55.0,744.0,4.183330388692579,4.0,9441.714285714286,11638.633333333333,2010,3,7,1,False
2010-07-14,23775.72,13384.0,62.0,819.0,3.8109152288072017,4.0,9254.857142857143,11544.566666666668,2010,3,7,2,False
2010-07-15,56511.97,27819.0,80.0,840.0,3.4937434895833337,4.0,11549.57142857143,11822.0,2010,3,7,3,False
2010-07-16,22593.19,14312.0,68.0,726.0,3.4683718861209965,4.0,11583.857142857143,11666.2,2010,3,7,4,False
2010-07-17,0.0,0.0,0.0,0.0,3.4683718861209965,0.0,11583.857142857143,11224.933333333332,2010,3,7,5,True
2010-07-18,15149.84,9646.0,40.0,589.0,3.4220761245674742,3.0,12132.42857142857,11226.2,2010,3,7,6,True
2010-07-19,30532.75,18535.0,59.0,782.0,3.6664044943820224,6.0,13391.57142857143,11844.033333333333,2010,3,7,0,False
2010-07-20,24760.27,12099.0,57.0,663.0,3.6611062717770033,4.0,13685.0,12097.766666666666,2010,3,7,1,False
2010-07-21,22367.31,13174.0,55.0,734.0,4.232736236647494,3.0,13655.0,12134.866666666667,2010,3,7,2,False
2010-07-22,26809.3,13939.0,78.0,806.0,4.609139579349904,4.0,11672.142857142857,12366.9,2010,3,7,3,False
2010-07-23,25865.97,13371.0,48.0,665.0,3.30156862745098,4.0,11537.714285714286,12270.666666666666,2010,3,7,4,False
2010-07-24,0.0,0.0,0.0,0.0,3.30156862745098,0.0,11537.714285714286,11893.8,2010,3,7,5,True
2010-07-25,17230.6,11531.0,54.0,741.0,3.20302193338749,6.0,11807.0,12011.6,2010,3,7,6,True
2010-07-26,25092.38,15011.0,62.0,822.0,4.374620642515379,4.0,11303.57142857143,12511.966666666667,2010,3,7,0,False
2010-07-27,28462.87,14315.0,70.0,663.0,3.4103441494591937,6.0,11620.142857142857,12627.433333333332,2010,3,7,1,False
2010-07-28,23308.12,13365.0,65.0,724.0,3.0940523882896764,4.0,11647.42857142857,11921.733333333334,2010,3,7,2,False
2010-07-29,38300.82,13763.0,72.0,895.0,6.163551246537397,4.0,11622.285714285714,11683.066666666668,2010,3,7,3,False
2010-07-30,16119.66,8443.0,53.0,508.0,4.234547945205479,4.0,10918.285714285714,11263.166666666666,2010,3,7,4,False
2010-07-31,0.0,0.0,0.0,0.0,4.234547945205479,0.0,10918.285714285714,10713.4,2010,3,7,5,True
2010-08-01,30637.95,9702.0,32.0,583.0,2.933352668213457,1.0,10657.0,10746.5,2010,3,8,6,True
2010-08-02,28908.78,11871.0,63.0,691.0,5.660345438441098,3.0,10208.42857142857,11142.2,2010,3,8,0,False
2010-08-03,26918.11,16330.0,59.0,857.0,5.202895622895623,4.0,10496.285714285714,11509.8,2010,3,8,1,False
2010-08-04,21386.31,11740.0,53.0,850.0,4.202707423580787,4.0,10264.142857142857,11346.8,2010,3,8,2,False
2010-08-05,24406.15,16828.0,54.0,744.0,2.7393663060278204,3.0,10702.0,11509.0,2010,3,8,3,False
2010-08-06,15204.2,9923.0,45.0,409.0,3.3366427289048475,3.0,10913.42857142857,11350.033333333333,2010,3,8,4,False
2010-08-07,0.0,0.0,0.0,0.0,3.3366427289048475,0.0,10913.42857142857,10958.166666666666,2010,3,8,5,True
2010-08-08,13962.51,8120.0,44.0,562.0,2.795650172612198,2.0,10687.42857142857,10759.766666666666,2010,3,8,6,True
2010-08-09,31692.27,100224.0,51.0,621.0,2.5919085714285717,5.0,23309.285714285714,14100.566666666668,2010,3,8,0,False
2010-08-10,35749.67,20053.0,46.0,937.0,4.466945412311266,3.0,23841.14285714286,14575.466666666667,2010,3,8,1,False
2010-08-11,23674.57,8197.0,46.0,642.0,7.348640873015873,4.0,23335.0,14524.666666666666,2010,3,8,2,False
2010-08-12,29023.06,18216.0,81.0,897.0,3.706219020172911,3.0,23533.285714285714,14797.033333333333,2010,3,8,3,False
2010-08-13,37283.95,18159.0,55.0,765.0,4.0702484472049685,4.0,24709.85714285714,14956.2,2010,3,8,4,False
2010-08-14,0.0,0.0,0.0,0.0,4.0702484472049685,0.0,24709.85714285714,14028.9,2010,3,8,5,True
2010-08-15,22161.18,17333.0,58.0,615.0,2.8828015564202336,4.0,26026.0,14129.6,2010,3,8,6,True
2010-08-16,20809.6,11080.0,39.0,677.0,3.9892514970059882,3.0,13291.142857142857,14498.933333333332,2010,3,8,0,False
2010-08-17,30377.13,18400.0,45.0,613.0,3.270021668472373,4.0,13055.0,14790.733333333334,2010,3,8,1,False
2010-08-18,37128.55,22851.0,58.0,957.0,3.2964602876797997,3.0,15148.42857142857,14934.6,2010,3,8,2,False
2010-08-19,32973.66,22520.0,77.0,801.0,3.4933135313531354,5.0,15763.285714285714,15281.966666666667,2010,3,8,3,False
2010-08-20,25537.19,19177.0,59.0,799.0,3.5381137957911144,9.0,15908.714285714286,15482.066666666668,2010,3,8,4,False
2010-08-21,0.0,0.0,0.0,0.0,3.5381137957911144,0.0,15908.714285714286,15017.433333333332,2010,3,8,5,True
2010-08-22,22677.010000000002,13884.0,60.0,769.0,2.919331352154532,5.0,15416.0,15034.533333333333,2010,3,8,6,True
2010-08-23,21891.58,13251.0,45.0,713.0,2.9950520833333334,5.0,15726.142857142857,15476.233333333334,2010,3,8,0,False
2010-08-24,27450.06,19081.0,61.0,697.0,3.19979609929078,4.0,15823.42857142857,15727.9,2010,3,8,1,False
2010-08-25,31651.98,17575.0,76.0,857.0,3.3099937304075233,3.0,15069.714285714286,15813.366666666667,2010,3,8,2,False
2010-08-26,35255.41,17607.0,80.0,842.0,4.047048082775411,7.0,14367.857142857143,15923.1,2010,3,8,3,False
2010-08-27,18128.989999999998,7316.0,36.0,675.0,6.970050352467271,2.0,12673.42857142857,15721.466666666667,2010,3,8,4,False
2010-08-28,0.0,0.0,0.0,0.0,6.970050352467271,0.0,12673.42857142857,15262.7,2010,3,8,5,True
2010-08-29,14449.3,8766.0,39.0,483.0,2.834831460674157,1.0,11942.285714285714,15273.466666666667,2010,3,8,6,True
2010-08-30,0.0,0.0,0.0,0.0,2.834831460674157,0.0,10049.285714285714,15273.466666666667,2010,3,8,0,False
2010-08-31,35912.74,14176.0,63.0,936.0,4.996222732491389,9.0,9348.57142857143,15422.6,2010,3,8,1,False
2010-09-01,23331.9,12910.0,43.0,646.0,4.015872033023736,6.0,8682.142857142857,15457.233333333334,2010,3,9,2,False
2010-09-02,36441.07,21964.0,91.0,848.0,4.053391630231106,8.0,9304.57142857143,15645.033333333333,2010,3,9,3,False
2010-09-03,37214.19,31223.0,60.0,655.0,3.8218780727630284,5.0,12719.857142857143,16294.466666666667,2010,3,9,4,False
2010-09-04,0.0,0.0,0.0,0.0,3.8218780727630284,0.0,12719.857142857143,15733.533333333333,2010,3,9,5,True
2010-09-05,12286.710000000001,7222.0,35.0,514.0,2.799021329987453,5.0,12499.285714285714,15643.5,2010,3,9,6,True
2010-09-06,28770.4,16208.0,53.0,861.0,4.147766367137356,10.0,14814.714285714286,16183.766666666666,2010,3,9,0,False
2010-09-07,27488.26,15746.0,51.0,718.0,3.452425307557118,6.0,15039.0,16437.966666666667,2010,3,9,1,False
2010-09-08,17601.46,10208.0,49.0,691.0,3.580485527544351,6.0,14653.0,13437.433333333332,2010,3,9,2,False
2010-09-09,25691.89,13200.0,67.0,865.0,3.5825220125786164,6.0,13401.0,13209.0,2010,3,9,3,False
2010-09-10,17604.47,10430.0,46.0,629.0,3.45394523326572,3.0,10430.57142857143,13283.433333333332,2010,3,9,4,False
2010-09-11,0.0,0.0,0.0,0.0,3.45394523326572,0.0,10430.57142857143,12676.233333333334,2010,3,9,5,True
2010-09-12,15528.75,9278.0,48.0,729.0,2.922722265932337,3.0,10724.285714285714,12380.2,2010,3,9,6,True
2010-09-13,38362.18,28405.0,87.0,992.0,3.9639333333333333,4.0,12466.714285714286,13327.033333333333,2010,3,9,0,False
2010-09-14,21209.26,11384.0,63.0,764.0,3.2188915094339623,6.0,11843.57142857143,13128.733333333334,2010,3,9,1,False
2010-09-15,34799.62,21473.0,67.0,811.0,3.1215003641660597,9.0,13452.857142857143,13475.166666666666,2010,3,9,2,False
2010-09-16,40358.820999999996,14418.0,68.0,897.0,11.211168147208122,7.0,13626.857142857143,13342.433333333332,2010,3,9,3,False
2010-09-17,21439.92,11843.0,52.0,726.0,3.6328714676390157,4.0,13828.714285714286,12975.5,2010,3,9,4,False
2010-09-18,0.0,0.0,0.0,0.0,3.6328714676390157,0.0,13828.714285714286,12224.833333333334,2010,3,9,5,True
2010-09-19,22895.33,13697.0,59.0,984.0,2.550036194415719,2.0,14460.0,12042.166666666666,2010,3,9,6,True
2010-09-20,43878.5,25067.0,82.0,967.0,4.5205558643690935,7.0,13983.142857142857,12877.733333333334,2010,3,9,0,False
2010-09-21,62499.11,37072.0,103.0,1020.0,3.0532016985138,6.0,17652.85714285714,13650.666666666666,2010,3,9,1,False
2010-09-22,30571.48,14626.0,83.0,689.0,3.7570096021947874,5.0,16674.714285714286,13696.5,2010,3,9,2,False
2010-09-23,36202.41,21377.0,86.0,935.0,2.9305957230142563,4.0,17668.85714285714,13773.033333333333,2010,3,9,3,False
2010-09-24,50457.26,28035.0,67.0,810.0,4.480281413612565,4.0,19982.0,14121.7,2010,3,9,4,False
2010-09-25,0.0,0.0,0.0,0.0,4.480281413612565,0.0,19982.0,13534.8,2010,3,9,5,True
2010-09-26,21751.15,13385.0,65.0,747.0,2.8981016231474945,2.0,19937.428571428572,13737.1,2010,3,9,6,True
2010-09-27,118838.47,125489.0,95.0,1012.0,10.456221136767319,6.0,34283.42857142857,17920.066666666666,2010,3,9,0,False
2010-09-28,46361.4,23634.0,127.0,1199.0,3.771798455314454,5.0,32363.714285714286,18415.666666666668,2010,3,9,1,False
2010-09-29,38634.22,20736.0,99.0,967.0,3.734916532040926,4.0,33236.57142857143,19106.866666666665,2010,3,9,2,False
2010-09-30,51478.76,24834.0,93.0,978.0,5.806218164344065,8.0,33730.42857142857,19462.133333333335,2010,3,9,3,False
2010-10-01,38654.61,22213.0,71.0,919.0,4.067634088200238,8.0,32898.71428571428,19772.233333333334,2010,4,10,4,False
2010-10-02,0.0,0.0,0.0,0.0,4.067634088200238,0.0,32898.71428571428,19040.1,2010,4,10,5,True
2010-10-03,38474.71,20343.0,77.0,966.0,3.184912844036697,5.0,33892.71428571428,18677.433333333334,2010,4,10,6,True
2010-10-04,39336.53,23529.0,84.0,1002.0,3.490624099855977,5.0,19327.0,19461.733333333334,2010,4,10,0,False
2010-10-05,84825.58,34855.0,130.0,1166.0,14.141903140370792,5.0,20930.0,20382.833333333332,2010,4,10,1,False
2010-10-06,30812.44,21884.0,63.0,738.0,2.7534039215686277,4.0,21094.0,20572.033333333333,2010,4,10,2,False
2010-10-07,54313.44,30072.0,121.0,1360.0,3.6286469584991474,4.0,21842.285714285714,21049.566666666666,2010,4,10,3,False
2010-10-08,60283.5,41441.0,78.0,995.0,3.672364933741081,7.0,24589.14285714286,22090.666666666668,2010,4,10,4,False
2010-10-09,0.0,0.0,0.0,0.0,3.672364933741081,0.0,24589.14285714286,21650.666666666668,2010,4,10,5,True
2010-10-10,23146.51,12414.0,68.0,897.0,3.0873063380281693,5.0,23456.428571428572,21716.8,2010,4,10,6,True
2010-10-11,43428.66,24913.0,91.0,1130.0,3.096262918561389,6.0,23654.14285714286,22547.233333333334,2010,4,10,0,False
2010-10-12,49933.33,29531.0,110.0,1134.0,3.3571594684385384,5.0,22893.571428571428,23222.333333333332,2010,4,10,1,False
2010-10-13,57672.89,40097.0,86.0,1035.0,5.085390037593985,9.0,25495.428571428572,23612.066666666666,2010,4,10,2,False
2010-10-14,87417.94,37123.0,99.0,1014.0,3.3107474747474748,7.0,26502.714285714286,24470.033333333333,2010,4,10,3,False
2010-10-15,54812.26,22350.0,117.0,1081.0,8.226814977973568,8.0,23775.428571428572,24499.266666666666,2010,4,10,4,False
2010-10-16,0.0,0.0,0.0,0.0,8.226814977973568,0.0,23775.428571428572,24018.666666666668,2010,4,10,5,True
2010-10-17,33093.14,18978.0,71.0,1118.0,2.7643906131718397,2.0,24713.14285714286,24256.5,2010,4,10,6,True
2010-10-18,41423.58,19725.0,104.0,1194.0,3.8094276218611522,6.0,23972.0,24914.0,2010,4,10,0,False
2010-10-19,50020.090000000004,27244.0,78.0,1089.0,3.4738540275923455,5.0,23645.285714285714,25365.566666666666,2010,4,10,1,False
2010-10-20,45639.82,24039.0,108.0,1078.0,3.54328738512949,6.0,21351.285714285714,25331.3,2010,4,10,2,False
2010-10-21,39004.08,17798.0,96.0,1063.0,3.931900668576886,5.0,18590.571428571428,24688.833333333332,2010,4,10,3,False
2010-10-22,41053.29,23118.0,88.0,1083.0,4.787177148343735,8.0,18700.285714285714,24971.9,2010,4,10,4,False
2010-10-23,0.0,0.0,0.0,0.0,4.787177148343735,0.0,18700.285714285714,24259.333333333332,2010,4,10,5,True
2010-10-24,28639.54,15445.0,83.0,1044.0,2.923028991778451,3.0,18195.571428571428,23839.666666666668,2010,4,10,6,True
2010-10-25,29434.97,14485.0,73.0,996.0,3.1241783029001073,6.0,17447.0,24322.5,2010,4,10,0,False
2010-10-26,45948.56,25974.0,104.0,1149.0,3.1918811074918567,10.0,17265.571428571428,24742.133333333335,2010,4,10,1,False
2010-10-27,32925.5,16197.0,72.0,962.0,3.4654224185532856,6.0,16145.285714285714,21099.066666666666,2010,4,10,2,False
2010-10-28,34420.25,14298.0,63.0,883.0,7.05831841432225,4.0,15645.285714285714,20787.866666666665,2010,4,10,3,False
2010-10-29,47226.31,25578.0,83.0,972.0,3.554542143600416,6.0,15996.714285714286,20949.266666666666,2010,4,10,4,False
2010-10-30,0.0,0.0,0.0,0.0,3.554542143600416,0.0,15996.714285714286,20121.466666666667,2010,4,10,5,True
2010-10-31,29960.69,16352.0,83.0,1149.0,2.800206817311375,3.0,16126.285714285714,19926.1,2010,4,10,6,True
2010-11-01,29540.88,14127.0,62.0,1115.0,5.022067510548523,4.0,16075.142857142857,20397.0,2010,4,11,0,False
2010-11-02,44949.16,24166.0,91.0,1048.0,3.598440909090909,8.0,15816.857142857143,20524.433333333334,2010,4,11,1,False
2010-11-03,45352.54,23637.0,87.0,1027.0,3.470552486187845,7.0,16879.714285714286,20528.033333333333,2010,4,11,2,False
2010-11-04,89585.63,60269.0,132.0,1361.0,3.5622272470322214,6.0,23447.0,21375.166666666668,2010,4,11,3,False
2010-11-05,46566.95,22449.0,75.0,1033.0,3.9288848167539268,9.0,23000.0,21394.0,2010,4,11,4,False
2010-11-06,0.0,0.0,0.0,0.0,3.9288848167539268,0.0,23000.0,20391.6,2010,4,11,5,True
2010-11-07,31541.1,18428.0,82.0,1106.0,2.717321033210332,4.0,23296.571428571428,19624.5,2010,4,11,6,True
2010-11-08,90826.501,32397.0,82.0,1216.0,6.4418675781250005,6.0,25906.571428571428,20704.4,2010,4,11,0,False
2010-11-09,66091.24,35361.0,121.0,1109.0,3.541,5.0,27505.85714285714,21469.3,2010,4,11,1,False
2010-11-10,79992.41,35184.0,131.0,1478.0,3.5371387940841865,9.0,29155.428571428572,21811.666666666668,2010,4,11,2,False
2010-11-11,64114.18,34397.0,129.0,1274.0,3.3024457034938624,4.0,25459.428571428572,21973.866666666665,2010,4,11,3,False
2010-11-12,50806.23,23217.0,111.0,1275.0,4.112607119314436,9.0,25569.14285714286,21411.2,2010,4,11,4,False
2010-11-13,0.0,0.0,0.0,0.0,4.112607119314436,0.0,25569.14285714286,20173.766666666666,2010,4,11,5,True
2010-11-14,28950.46,17295.0,90.0,1226.0,2.9231962481962483,4.0,25407.285714285714,20005.266666666666,2010,4,11,6,True
2010-11-15,104910.96,37969.0,103.0,1412.0,3.8320656634746926,5.0,26203.285714285714,21270.9,2010,4,11,0,False
2010-11-16,72858.71,39307.0,108.0,1366.0,3.639782202862477,7.0,26767.0,21948.533333333333,2010,4,11,1,False
2010-11-17,51468.871,28549.0,119.0,1265.0,3.812469892473118,5.0,25819.14285714286,22242.666666666668,2010,4,11,2,False
2010-11-18,44906.07,21366.0,104.0,1207.0,3.7355211267605632,4.0,23957.571428571428,22046.733333333334,2010,4,11,3,False
2010-11-19,47814.41,25313.0,108.0,1120.0,3.8492822185970637,11.0,24257.0,22089.2,2010,4,11,4,False
2010-11-20,0.0,0.0,0.0,0.0,3.8492822185970637,0.0,24257.0,21495.933333333334,2010,4,11,5,True
2010-11-21,32056.05,17985.0,96.0,1286.0,2.748943192637258,5.0,24355.571428571428,21324.833333333332,2010,4,11,6,True
2010-11-22,43155.91,19775.0,93.0,1338.0,3.8751100092965602,6.0,21756.428571428572,21984.0,2010,4,11,0,False
2010-11-23,58356.99,26947.0,132.0,1422.0,3.823640214628636,8.0,19990.714285714286,22367.4,2010,4,11,1,False
2010-11-24,61666.06,28754.0,133.0,1337.0,4.057464831804281,3.0,20020.0,22843.033333333333,2010,4,11,2,False
2010-11-25,72282.86,38054.0,153.0,1238.0,3.317284671532847,3.0,22404.0,23245.7,2010,4,11,3,False
2010-11-26,40403.51,17394.0,84.0,1161.0,3.9618470588235293,10.0,21272.714285714286,23285.6,2010,4,11,4,False
2010-11-27,0.0,0.0,0.0,0.0,3.9618470588235293,0.0,21272.714285714286,22809.0,2010,4,11,5,True
2010-11-28,27132.760000000002,16298.0,91.0,1134.0,2.9940008090614887,2.0,21031.714285714286,22499.666666666668,2010,4,11,6,True
2010-11-29,79083.96,39991.0,107.0,1525.0,4.178409675759135,10.0,23919.714285714286,23832.7,2010,4,11,0,False
2010-11-30,59878.74,26532.0,123.0,953.0,3.258133569217161,6.0,23860.428571428572,24172.033333333333,2010,4,11,1,False
2010-12-01,58776.79,26818.0,127.0,1340.0,4.188312417437252,7.0,23583.85714285714,24595.066666666666,2010,4,12,2,False
2010-12-02,47629.42,31264.0,142.0,923.0,3.2326112759643917,3.0,22613.85714285714,24831.666666666668,2010,4,12,3,False
2010-12-03,46898.63,16158.0,68.0,1133.0,5.1551777362020585,10.0,22437.285714285714,24582.366666666665,2010,4,12,4,False
2010-12-04,0.0,0.0,0.0,0.0,5.1551777362020585,0.0,22437.285714285714,22573.4,2010,4,12,5,True
2010-12-05,31364.63,16242.0,88.0,1142.0,2.8801613522858243,5.0,22429.285714285714,22366.5,2010,4,12,6,True
2010-12-06,54624.15,21619.0,102.0,1471.0,4.608320063694268,4.0,19804.714285714286,23087.133333333335,2010,4,12,0,False
2010-12-07,99553.85,25180.0,84.0,1277.0,10.831078706957133,4.0,19611.571428571428,23312.2,2010,4,12,1,False
2010-12-08,45235.36,23041.0,116.0,1200.0,3.691607284243864,7.0,19072.0,23000.333333333332,2010,4,12,2,False
2010-12-09,53548.19,19898.0,107.0,1258.0,5.18724773960217,9.0,17448.285714285714,22484.9,2010,4,12,3,False
2010-12-10,59021.02,20973.0,77.0,1264.0,4.691015419330576,5.0,18136.14285714286,22011.2,2010,4,12,4,False
2010-12-11,0.0,0.0,0.0,0.0,4.691015419330576,0.0,18136.14285714286,20864.633333333335,2010,4,12,5,True
2010-12-12,17125.65,10537.0,44.0,800.0,2.698120028922632,2.0,17321.14285714286,20441.966666666667,2010,4,12,6,True
2010-12-13,37942.37,17701.0,70.0,1169.0,4.3673803191489355,3.0,16761.428571428572,21032.0,2010,4,12,0,False
2010-12-14,45167.56,20255.0,90.0,1010.0,3.936799596163554,3.0,16057.857142857143,21130.666666666668,2010,4,12,1,False
2010-12-15,30384.37,18453.0,74.0,755.0,3.454942084942085,2.0,15402.42857142857,20480.133333333335,2010,4,12,2,False
2010-12-16,49114.14,29860.0,121.0,922.0,3.2022876949740033,4.0,16825.571428571428,20165.233333333334,2010,4,12,3,False
2010-12-17,45338.13,16935.0,66.0,1368.0,5.732785299806576,10.0,16248.714285714286,19778.1,2010,4,12,4,False
2010-12-18,0.0,0.0,0.0,0.0,5.732785299806576,0.0,16248.714285714286,19065.9,2010,4,12,5,True
2010-12-19,7410.47,3734.0,23.0,390.0,3.1029518072289157,3.0,15276.857142857143,18346.6,2010,4,12,6,True
2010-12-20,26766.23,14914.0,61.0,924.0,4.650887290167866,6.0,14878.714285714286,18843.733333333334,2010,4,12,0,False
2010-12-21,47279.89,15605.0,55.0,821.0,7.909627488760437,6.0,14214.42857142857,18764.4,2010,4,12,1,False
2010-12-22,6199.97,3080.0,17.0,193.0,8.7681981981982,3.0,12018.285714285714,18207.9,2010,4,12,2,False
2010-12-23,12071.91,5752.0,27.0,785.0,4.062386002120891,3.0,8574.285714285714,17501.4,2010,4,12,3,False
2010-12-24,0.0,0.0,0.0,0.0,4.062386002120891,0.0,6155.0,16542.933333333334,2010,4,12,4,False
2010-12-25,0.0,0.0,0.0,0.0,4.062386002120891,0.0,6155.0,15274.466666666667,2010,4,12,5,True
2010-12-26,0.0,0.0,0.0,0.0,4.062386002120891,0.0,5621.571428571428,14694.666666666666,2010,4,12,6,True
2010-12-27,0.0,0.0,0.0,0.0,4.062386002120891,0.0,3491.0,14694.666666666666,2010,4,12,0,False
2010-12-28,0.0,0.0,0.0,0.0,4.062386002120891,0.0,1261.7142857142858,14151.4,2010,4,12,1,False
2010-12-29,0.0,0.0,0.0,0.0,4.062386002120891,0.0,821.7142857142857,12818.366666666667,2010,4,12,2,False
2010-12-30,0.0,0.0,0.0,0.0,4.062386002120891,0.0,0.0,11933.966666666667,2010,4,12,3,False
2010-12-31,0.0,0.0,0.0,0.0,4.062386002120891,0.0,0.0,11040.033333333333,2010,4,12,4,False
2011-01-01,0.0,0.0,0.0,0.0,4.062386002120891,0.0,0.0,9997.9,2011,1,1,5,True
2011-01-02,0.0,0.0,0.0,0.0,4.062386002120891,0.0,0.0,9459.3,2011,1,1,6,True
2011-01-03,0.0,0.0,0.0,0.0,4.062386002120891,0.0,0.0,9459.3,2011,1,1,0,False
2011-01-04,16005.73,8630.0,36.0,819.0,3.6316216216216217,2.0,1232.857142857143,9205.566666666668,2011,1,1,1,False
2011-01-05,32630.27,19769.0,55.0,992.0,3.3175901442307696,2.0,4057.0,9143.9,2011,1,1,2,False
2011-01-06,40366.45,23124.0,50.0,998.0,3.4490919409761633,3.0,7360.428571428572,9075.366666666667,2011,1,1,3,False
2011-01-07,28836.59,17160.0,53.0,1031.0,3.279014722536806,4.0,9811.857142857143,8879.333333333334,2011,1,1,4,False
2011-01-08,0.0,0.0,0.0,0.0,3.279014722536806,0.0,9811.857142857143,8216.066666666668,2011,1,1,5,True
2011-01-09,15590.68,8125.0,48.0,640.0,3.1334171322160147,4.0,10972.57142857143,7787.8,2011,1,1,6,True
2011-01-10,24553.07,12861.0,39.0,1096.0,3.853971267316573,6.0,12809.857142857143,8216.5,2011,1,1,0,False
2011-01-11,68630.54,28437.0,58.0,943.0,3.6151547876169907,5.0,15639.42857142857,8813.166666666666,2011,1,1,1,False
2011-01-12,24664.58,10606.0,45.0,1078.0,4.189006211180124,5.0,14330.42857142857,8576.666666666666,2011,1,1,2,False
2011-01-13,20612.79,10171.0,44.0,949.0,3.9169252271139063,3.0,12480.0,8240.533333333333,2011,1,1,3,False
2011-01-14,47554.58,23139.0,47.0,898.0,4.342791946308725,6.0,13334.142857142857,8396.733333333334,2011,1,1,4,False
2011-01-15,0.0,0.0,0.0,0.0,4.342791946308725,0.0,13334.142857142857,7401.4,2011,1,1,5,True
2011-01-16,6976.39,4086.0,25.0,422.0,2.794205298013245,1.0,12757.142857142857,6973.1,2011,1,1,6,True
2011-01-17,29262.72,13375.0,51.0,1211.0,3.825425196850394,5.0,12830.57142857143,7418.933333333333,2011,1,1,0,False
2011-01-18,95947.73000000001,82964.0,41.0,892.0,4.4725193525686135,5.0,20620.14285714286,10059.933333333332,2011,1,1,1,False
2011-01-19,25874.57,17354.0,35.0,951.0,3.354810035842294,7.0,21584.14285714286,10141.266666666666,2011,1,1,2,False
2011-01-20,21199.34,10475.0,39.0,950.0,3.505268524813052,6.0,21627.571428571428,9970.266666666666,2011,1,1,3,False
2011-01-21,32636.55,15302.0,39.0,963.0,4.245366013071895,4.0,20508.0,10377.666666666666,2011,1,1,4,False
2011-01-22,0.0,0.0,0.0,0.0,4.245366013071895,0.0,20508.0,10185.933333333332,2011,1,1,5,True
2011-01-23,10306.1,5200.0,27.0,568.0,2.969976247030879,2.0,20667.14285714286,10359.266666666666,2011,1,1,6,True
2011-01-24,25494.49,11955.0,53.0,846.0,4.511434426229508,7.0,20464.285714285714,10757.766666666666,2011,1,1,0,False
2011-01-25,28952.55,15538.0,67.0,873.0,4.016972767574415,6.0,10832.0,11275.7,2011,1,1,1,False
2011-01-26,19855.92,10931.0,56.0,761.0,4.003647342995169,6.0,9914.42857142857,11640.066666666668,2011,1,1,2,False
2011-01-27,23624.3,11266.0,52.0,855.0,3.75043537414966,6.0,10027.42857142857,12015.6,2011,1,1,3,False
2011-01-28,20064.35,9842.0,40.0,584.0,4.2512206047032475,5.0,9247.42857142857,12343.666666666666,2011,1,1,4,False
2011-01-29,0.0,0.0,0.0,0.0,4.2512206047032475,0.0,9247.42857142857,12343.666666666666,2011,1,1,5,True
2011-01-30,6542.61,3383.0,24.0,483.0,3.186671449067432,1.0,8987.857142857143,12456.433333333332,2011,1,1,6,True
2011-01-31,23628.71,13406.0,62.0,840.0,4.08284547311096,4.0,9195.142857142857,12903.3,2011,1,1,0,False
2011-02-01,29013.29,15814.0,63.0,830.0,3.5550625411454906,8.0,9234.57142857143,13430.433333333332,2011,1,2,1,False
2011-02-02,21162.12,9706.0,63.0,795.0,4.271851851851852,6.0,9059.57142857143,13753.966666666667,2011,1,2,2,False
2011-02-03,23467.73,15712.0,46.0,598.0,3.8649023638232274,5.0,9694.714285714286,13990.033333333333,2011,1,2,3,False
2011-02-04,25135.84,12695.0,52.0,739.0,5.205184254606365,6.0,10102.285714285714,13754.233333333334,2011,1,2,4,False
2011-02-05,0.0,0.0,0.0,0.0,5.205184254606365,0.0,10102.285714285714,12983.433333333332,2011,1,2,5,True
2011-02-06,3439.67,2036.0,11.0,220.0,2.890879120879121,1.0,9909.857142857143,12479.3,2011,1,2,6,True
2011-02-07,25922.97,9128.0,42.0,803.0,4.289959016393443,3.0,9298.714285714286,12783.566666666668,2011,1,2,0,False
2011-02-08,20935.23,10100.0,45.0,758.0,4.56292050209205,4.0,8482.42857142857,12849.4,2011,1,2,1,False
2011-02-09,16682.63,7164.0,29.0,602.0,5.072146118721461,6.0,8119.285714285715,12659.5,2011,1,2,2,False
2011-02-10,14853.31,11876.0,41.0,504.0,4.001685393258427,3.0,7571.285714285715,12107.466666666667,2011,1,2,3,False
2011-02-11,22853.6,10520.0,45.0,621.0,4.472173410404624,3.0,7260.571428571428,12104.6,2011,1,2,4,False
2011-02-12,0.0,0.0,0.0,0.0,4.472173410404624,0.0,7260.571428571428,11765.566666666668,2011,1,2,5,True
2011-02-13,5645.48,2723.0,20.0,425.0,2.900453781512605,1.0,7358.714285714285,11085.033333333333,2011,1,2,6,True
2011-02-14,26668.91,13567.0,42.0,713.0,3.6795844875346257,5.0,7992.857142857143,11537.266666666666,2011,1,2,0,False
