ds,yhat,yhat_lower,yhat_upper
2011-02-11,8149.860917934111,-10865.54069307716,27645.09073018718
2011-02-12,-5615.033917706947,-22898.375562845755,12504.883351020411
2011-02-13,5459.7566350594225,-13036.667261690507,22948.25738126737
2011-02-14,17997.462135032336,-1454.9380088200307,36945.900266683726
2011-02-15,20830.87362135965,3318.865483918468,39159.563116653604
2011-02-16,19217.646184128433,1152.756200962992,37874.839480229035
2011-02-17,20292.807190117142,1421.6480804831187,39375.72966598621
2011-02-18,12703.55392881271,-4497.448770888755,31586.33775125856
2011-02-19,-1941.0202988748315,-19542.798236487495,17604.413318721385
2011-02-20,7202.520440207476,-11015.609675163721,25448.638203158218
2011-02-21,17027.109345633944,-195.8034814747333,34704.29969340122
2011-02-22,17534.860637910322,-2385.9597081175853,34516.241115495366
2011-02-23,15289.56412386455,-3031.121801076268,32771.351954827136
2011-02-24,17761.090624077417,-1178.8793301651917,36931.01992607566
2011-02-25,12534.687280000402,-5007.87819958368,31336.441220413548
2011-02-26,-511.15555418153417,-18643.958794451395,18208.84702321873
2011-02-27,8378.477154320715,-9248.00502395489,25933.71944982373
2011-02-28,16425.418185664046,-300.1462680176767,34811.79481518704
2011-03-01,14975.03698400963,-2690.5974978473214,33466.78432619743
2011-03-02,11782.907457835045,-5991.316334848304,30491.770256938322
2011-03-03,14498.386867990175,-3500.6859541865974,32319.014610680515
2011-03-04,10033.052382772668,-7515.792025424477,28671.05448380445
2011-03-05,-2364.6859582715733,-21754.98546633408,16246.006497518112
2011-03-06,7148.650489112638,-11031.185683692622,26488.717917358706
2011-03-07,16377.597379890014,-1556.349191002909,34292.9004558891
2011-03-08,16884.172938494605,-3033.668500609663,35661.73660312924
2011-03-09,15709.236500448833,-2380.0058176827115,33608.852758753135
2011-03-10,19248.241781119028,479.7609906615383,37314.43068108491
2011-03-11,13686.270932549598,-4167.091918835458,30803.89388147461
2011-03-12,-1169.897636627733,-20700.101955514532,17448.775368179424
2011-03-13,6067.462302353087,-12082.140570933527,24628.45013251999
2011-03-14,14591.362113193178,-2939.718079340765,31621.188281719984
2011-03-15,16199.466060225714,-1308.2315633199437,34318.870013758
2011-03-16,17003.43316469006,-1666.6470483703647,34283.71562150337
2011-03-17,22201.450606436316,3561.4665506342703,40201.1502078885
2011-03-18,17437.21938347546,-627.8814430232621,36730.810554062766
2011-03-19,2763.6158633850137,-15952.136256174019,21772.590048464703
2011-03-20,9956.263075362082,-7422.93629782715,28387.77330244116
2011-03-21,18097.464133980277,388.8918732706914,36392.630563889375
2011-03-22,18468.384659492534,88.64505203218789,36550.10656314448
2011-03-23,17005.302861147637,-767.9719057562054,34388.45580727895
2011-03-24,19656.00962914348,2338.3155600744412,38027.90811713693
2011-03-25,13433.549932518807,-3505.3189701292836,32353.947473840894
2011-03-26,-679.4072168975745,-18907.332998908376,17573.864357455655
2011-03-27,8701.194694522386,-9137.746885158565,25862.147339134335
2011-03-28,19102.581606970605,1289.3067901631966,38409.22700099518
2011-03-29,20234.73859368398,1909.3356874848173,38409.44615523451
2011-03-30,17623.469258210687,-768.8246462028781,35812.69707593712
2011-03-31,18169.86421633214,-439.0212370323493,36946.206878565485
2011-04-01,10306.25539870289,-7636.457117255913,29052.664900575437
2011-04-02,-4248.291337977549,-23645.443204768075,12312.244008387628
2011-04-03,5561.240922183706,-12491.879757745332,23040.708092582016
2011-04-04,16491.98752087803,-3119.2404405844413,34934.493162046645
2011-04-05,17954.73936529127,-278.02890834161656,35975.26435795727
2011-04-06,15903.608153027462,-2452.349269227288,34244.91872309162
2011-04-07,17760.39050194565,453.92141662670304,36325.51848565568
2011-04-08,11734.132316232754,-7241.709819599605,30640.173257272018
2011-04-09,-1540.3683792041193,-19797.289520765553,17816.267542700116
2011-04-10,7872.275882408785,-10610.811250336308,26312.963468368278
2011-04-11,16618.549001187406,-1962.4411335181367,34070.50690472943
2011-04-12,15277.741295143112,-2131.8781410500274,34929.51951675526
2011-04-13,11439.640191953287,-7074.59407104167,29556.51929954484
2011-04-14,13420.204628989455,-4912.436028240699,31591.236637085083
2011-04-15,9018.97826203208,-8115.334267397094,26451.093735023947
2011-04-16,-2325.874763008709,-20338.80866396299,15746.966511662828
2011-04-17,8377.94801889024,-9769.168118989352,27583.08155543414
2011-04-18,17675.61459902908,-721.3144430347546,37077.23127819205
2011-04-19,16566.624188872374,-3226.5856958996105,35050.55223241077
2011-04-20,12821.649019571878,-5192.01268442522,30532.342644482975
2011-04-21,14373.71766912505,-4575.0360010266395,32594.543711700124
2011-04-22,8564.840020426378,-9003.598096121157,27282.11472070832
2011-04-23,-4913.286864917467,-21655.38452664658,12083.037033769391
2011-04-24,4083.25395391438,-13674.313364076914,21889.816893039035
2011-04-25,13387.062531900692,-3574.4679102560535,30501.91054762452
2011-04-26,14313.352859839892,-4199.812668173467,31417.351564473753
2011-04-27,13551.867134027621,-5869.7734994491375,31942.639579140097
2011-04-28,17286.76453169243,-1175.7623832981228,35301.405264227535
2011-04-29,11754.518910083581,-5796.005012830608,28178.242615189203
2011-04-30,-3039.541604239659,-21060.77086055033,14243.676353083472
2011-05-01,4378.672817892202,-14701.327579264393,22578.598136747594
2011-05-02,13023.019322268221,-4534.029916246006,31698.056624779267
2011-05-03,14380.517384355608,-5123.191808507494,33170.643572919114
2011-05-04,14462.607669649886,-3429.780828495213,32268.79910689274
2011-05-05,18821.897884840673,561.5470983570484,36644.887000375675
2011-05-06,13785.13100824314,-4703.232100793865,31443.40772178362
2011-05-07,-54.85760533098073,-19094.93443408194,17559.149059950105
2011-05-08,9000.40401266324,-11124.577741647063,28529.170965210556
2011-05-09,19260.46711148207,1682.6100346590101,37834.51963858372
2011-05-10,20971.200136562205,3089.458006479035,40916.28560939304
2011-05-11,19432.247512143986,2242.760091904154,37303.41239054452
2011-05-12,20770.778848842845,1520.1273549228952,39722.82539240749
2011-05-13,12874.981473106092,-4952.799661309725,31043.986744926104
2011-05-14,-2256.1501798542067,-21482.736496770915,15808.07758248151
2011-05-15,7329.14570871162,-10907.608165974723,26690.62723791934
2011-05-16,19028.30427707996,631.5613736657316,37238.32933369076
2011-05-17,21905.95344575657,4453.664430441343,39926.352943170954
2011-05-18,20734.86172493686,2843.8592581697817,39380.18579638028
2011-05-19,21900.867910775298,4026.8902457093504,40258.54679053427
2011-05-20,13690.341190812815,-6492.1666668227435,31791.583979633677
2011-05-21,-2000.7146642700936,-19055.52525838007,15698.10733689171
2011-05-22,6267.910795634856,-13651.872864736737,25432.162052517004
2011-05-23,15720.329659650099,-2513.775548077541,33776.82013414124
2011-05-24,16169.908873420558,-921.3594437814908,34420.896022233814
2011-05-25,13755.027151198321,-4214.733664331126,32343.04496768088
2011-05-26,15784.850221555625,-2516.2463114206876,35394.08364851905
2011-05-27,10145.198977136439,-8720.721843041212,29262.383824356253
2011-05-28,-2834.2104710524964,-20755.606632583418,15566.086522541276
2011-05-29,6702.56203576261,-11524.704645215892,24792.621359576056
2011-05-30,15554.585429893974,-2414.958958472098,32974.90751348697
2011-05-31,14472.917975638436,-2136.829778481787,32627.543551580362
2011-06-01,10999.041029277392,-8372.226325012423,29134.470455470742
2011-06-02,13162.231769431488,-4834.397044210098,30342.169385652945
2011-06-03,8503.35649851965,-9594.887932122678,26840.19598923466
2011-06-04,-3433.049723916505,-21231.37311323897,14428.446256927788
2011-06-05,6895.916691330141,-11937.453945798967,25655.01696983162
2011-06-06,16705.419101006057,-1544.2697188435802,36136.06065422594
2011-06-07,17256.963941231825,837.1492356319092,36869.607559988086
2011-06-08,15860.709081250632,-2094.9954083640323,33677.16839365307
2011-06-09,19456.041742601126,488.86434374315,38357.18886684183
2011-06-10,14461.112601589486,-3157.383220274833,31582.68297749655
2011-06-11,309.2988362104352,-19812.387374133676,18072.00547685511
2011-06-12,7714.043607038058,-11370.128327794364,24764.40481945712
2011-06-13,15530.664939723765,-2489.4143293512952,34486.00831701471
2011-06-14,15921.571287520743,-3255.214797780412,34718.37574986956
2011-06-15,15796.177078933593,-3538.547387739693,33915.53142131408
2011-06-16,20907.716721989975,3044.43641397319,39421.360109767214
2011-06-17,16743.117155079915,-628.9753074606069,35995.69330091932
2011-06-18,2647.305085424754,-15078.06553568019,20624.03417320981
2011-06-19,9767.404313327494,-8568.087974314783,27952.60810094698
2011-06-20,17153.288632790594,-731.1640460083637,35484.85474163277
2011-06-21,16597.902719315378,-3063.010979067987,34508.10620519615
2011-06-22,14566.001723338246,-3125.343473594844,33885.48657306762
2011-06-23,17076.275292286024,-1467.629335107925,34848.828417868775
2011-06-24,10777.913200965893,-6829.65693044188,28331.023243860862
2011-06-25,-3687.6255777866136,-21976.94660840358,15087.846922196322
2011-06-26,5149.830630508064,-12669.320541609826,23403.807122611543
2011-06-27,15264.633654474019,-2502.4514805852896,33434.9605339873
2011-06-28,16704.248670083474,-1533.7354472872134,35209.65983225008
2011-06-29,14829.239784131947,-3496.9944988663656,33585.51079619702
2011-06-30,15971.266869231154,-5035.875884923957,34432.5452194256
2011-07-01,8107.12821302194,-10258.188862520225,25625.33974959906
2011-07-02,-6944.767228691857,-24852.99776599405,11274.665734595297
2011-07-03,2451.7206764237053,-15144.82945111582,22156.95739469578
2011-07-04,13585.531985954887,-5148.579458487409,31744.015862322292
2011-07-05,15864.488102662881,-2459.0852601074234,34775.473230330885
2011-07-06,14730.663029248246,-2956.4942511405775,33598.6994930506
2011-07-07,17094.125733573448,-108.15467434317391,36579.63260766169
2011-07-08,11146.949087173172,-6954.091594167226,28709.9135128461
2011-07-09,-2005.561186170191,-19825.525538562808,18019.286809673053
2011-07-10,8023.395847749935,-10483.80045338456,26674.530880412363
2011-07-11,17803.653222732213,60.86116816660879,35245.423092311314
2011-07-12,17311.389450553223,-617.4455626004278,36881.36369389219
2011-07-13,13545.2056088662,-4337.433054389767,32810.58812019901
2011-07-14,14817.828687815396,-3332.817593079792,32090.45127492221
2011-07-15,9572.608509911632,-8238.865228032444,27218.594508931033
2011-07-16,-1997.7767767296937,-19891.527821767988,18258.644042328564
2011-07-17,9313.177944073259,-7307.809386123087,26647.66755606766
2011-07-18,19550.72904132229,872.0131418934194,39649.8005244769
2011-07-19,18953.224145155047,1139.0375122664109,38307.59682311004
2011-07-20,14921.94668698617,-5231.09782486441,31124.022622248212
2011-07-21,15671.895245341608,-4087.278953629258,34233.000171799555
2011-07-22,9140.62377324397,-8741.884214134174,27732.907683550166
2011-07-23,-4646.552082015549,-21616.87640849949,14305.93398114844
2011-07-24,4271.480304045657,-13352.093609631447,22137.14412150091
2011-07-25,13311.06902735507,-5230.693058147259,32156.314997192538
2011-07-26,13638.701668306561,-3672.0218160754325,30776.745680297423
2011-07-27,12259.000428987707,-5804.046020357789,30889.751719047992
2011-07-28,15823.41398604644,-2139.5735141941477,33899.56838951922
2011-07-29,10686.63408365861,-5995.337309563544,27983.678398042946
2011-07-30,-3551.118275231109,-22793.70618993014,13821.644392411908
2011-07-31,4007.3761793069807,-12117.705029169067,22987.411543487484
2011-08-01,12178.436899406679,-6946.021516883477,30211.37970994402
2011-08-02,12844.033640437607,-6147.784213072318,31982.63844662471
2011-08-03,12657.817142767719,-6338.069171688891,30333.244339679306
2011-08-04,17478.820286874536,-1078.5543022888412,33399.8224386696
2011-08-05,13340.470132343704,-5209.591624117528,32065.848391788455
2011-08-06,250.1333632446822,-18173.064408106733,18848.45446014103
2011-08-07,9606.120686275259,-7514.251356954326,26911.13150556155
2011-08-08,19984.00596760073,1971.8451430770956,37970.45535518879
2011-08-09,22166.74300487114,1046.3346763491068,40936.47841457188
2011-08-10,21676.805237575532,3953.107827690868,41910.38507073345
2011-08-11,24254.632712300354,4927.677415989015,42152.73062457256
2011-08-12,17098.127671708018,-1478.1278961272062,35938.9942153451
2011-08-13,1850.4304959671535,-16791.50443488366,20593.047824294616
2011-08-14,10808.326475461936,-6218.937206480844,28379.812629826018
2011-08-15,22146.388894146774,4440.491505629245,39878.75086895236
2011-08-16,25463.486084224944,7609.582132402007,43961.4798329091
2011-08-17,25355.343831113874,5062.224594428484,44276.14812387688
2011-08-18,27480.845489775485,9497.327255007665,46050.30428798932
2011-08-19,19480.816033601892,533.4585716728972,36578.213595029505
2011-08-20,3204.393653559,-15845.230599825947,20672.390492328865
2011-08-21,10592.316384866735,-7717.699237878816,27867.577148573353
2011-08-22,19389.59101344968,1865.27701655092,37283.59387388133
2011-08-23,19476.94594946331,750.727224819968,37719.04300880402
2011-08-24,16629.665567013457,-1896.2248286721392,34601.59790716305
2011-08-25,17820.88512031701,308.2622838544419,35768.0349056485
2011-08-26,11032.120839653384,-7320.926424137854,29590.202452119644
2011-08-27,-2945.962987692872,-21475.721566416854,15255.06742713568
2011-08-28,6097.822039928686,-11500.85600470547,24789.107788417423
2011-08-29,14818.592318164237,-3981.090795285684,32641.732169292623
2011-08-30,13422.234491255622,-3044.032506285552,31851.176402662604
2011-08-31,9021.276279554513,-9093.950340414875,26993.304599106003
2011-09-01,9772.501382806791,-8707.789232980223,27716.62100794068
2011-09-02,3826.843817747238,-15453.802996230113,22880.737580259552
2011-09-03,-8710.474692757873,-26943.787043816403,9301.310284477517
2011-09-04,1728.439557555217,-17148.39402891147,21759.69228906122
2011-09-05,11872.899541795598,-6798.524758007014,30487.22226814307
2011-09-06,12496.284808315622,-6059.612492515997,30672.35152885252
2011-09-07,10912.041089034738,-7501.113476411761,28427.889837388782
2011-09-08,14546.31556045336,-3370.4303807555516,33754.72622609222
2011-09-09,10280.35309328326,-7936.560742246407,29415.245113370547
2011-09-10,-2522.4494264807454,-19980.230022419048,14875.686535078368
2011-09-11,6249.600263941274,-12776.58400423484,23947.798817537732
2011-09-12,14856.535505466894,-2520.0419652077776,33243.1662402358
2011-09-13,15447.98202665689,-2671.232235662856,33312.54741974508
2011-09-14,15562.322208822587,-1891.1613451598023,34300.85286285719
2011-09-15,21687.49914046161,3263.649365048641,39847.61807034558
2011-09-16,19500.33808633517,818.6238494816844,36829.37728345024
2011-09-17,7817.6546609420275,-11251.623142712677,26777.68843699523
2011-09-18,16994.04990118457,-1722.4144371010755,34365.23296149386
2011-09-19,25676.28903853008,6340.306572950955,44017.07109112708
2011-09-20,25904.118216953775,6648.970280508173,43501.162090884034
2011-09-21,24702.17035454382,6579.3040843034,43033.27662899583
2011-09-22,28387.564572084884,10717.850540115796,48111.76268013734
2011-09-23,23392.945165869343,5347.539980844429,41824.915681550265
2011-09-24,9912.16422979552,-8065.148140958868,28021.517010442803
2011-09-25,19238.576644187633,1363.0363195014522,37381.18230948139
2011-09-26,29637.380716547745,11976.394424293352,49118.00967500539
2011-09-27,31604.037166860973,14245.460605057588,49464.61802264392
2011-09-28,30603.326135115803,12242.665600810764,48492.628775541074
2011-09-29,32553.4960720299,13540.028264198792,50892.949997409494
2011-09-30,24852.11365716414,7939.077487700144,43406.41343765136
2011-10-01,9123.710214961371,-8565.060655969151,26617.032169473503
2011-10-02,17408.96416422205,-57.39130561267856,36006.887847568876
2011-10-03,27654.27919487836,8827.985469928262,45874.77865032814
2011-10-04,29594.39614923094,11264.930133851554,47223.891513066636
2011-10-05,28403.23236954736,9122.210210124487,46703.21770050964
2011-10-06,30434.501875080976,12481.943375094337,50114.31354685749
2011-10-07,23612.359211634655,3667.0372817640978,41745.0824085699
2011-10-08,9342.58844869359,-10084.063918726455,28282.60399297644
2011-10-09,18584.763130161817,275.0212809262848,35972.95966995241
2011-10-10,28167.446326332294,11384.74743930939,46835.22704884713
2011-10-11,27715.177032347296,9930.459699122272,46517.37803906573
2011-10-12,23569.548450850096,5283.68968785687,42085.7308659504
2011-10-13,23717.948177488375,5217.520822994665,42158.95018795175
2011-10-14,16975.63191610908,-596.5385416960321,35994.06367180739
2011-10-15,4334.902014379253,-14475.077305630844,23374.772886876763
2011-10-16,15553.957755027084,-2591.3791402684515,33577.78530709061
2011-10-17,26512.945313478573,7543.701293293526,44288.93071719358
2011-10-18,26729.34085898464,9443.992840900555,44144.61700913318
2011-10-19,22958.963159179097,5464.549275619094,41661.1522935703
2011-10-20,23364.04071697624,4888.97305957868,42029.934366806476
2011-10-21,16370.962790916108,-2847.65691687038,36222.266824231105
2011-10-22,2508.8262142862604,-15739.510807233577,20395.897175837377
2011-10-23,11784.096527787824,-8609.058832552286,30658.24330320545
2011-10-24,21223.794327592906,3699.2315984603906,39502.84211135686
2011-10-25,21628.71387702885,3619.8608746461873,40200.548669042466
2011-10-26,20066.97614023779,938.8909018806071,37107.616147411594
2011-10-27,23617.218087936842,6152.642976378713,42672.62746470552
2011-10-28,18955.07258654121,-1111.8695993298381,37754.47122824139
2011-10-29,5502.985182215166,-12467.552267818746,24911.663881165274
2011-10-30,13580.680799635546,-4229.7766337179555,32099.26279442403
2011-10-31,21545.67283469705,3144.803454692483,39736.22110097837
2011-11-01,21380.95051268168,3498.6533772616604,40312.494718014765
2011-11-02,20327.903621521604,2348.614367977966,38566.20261726286
2011-11-03,24788.748352879356,7058.236422568374,41949.73930948696
2011-11-04,20809.744353968257,3713.1032678209635,39020.841151259374
2011-11-05,7905.954286191818,-9920.661562069323,25656.93358107372
2011-11-06,16986.996644654664,-2524.018896763226,34976.10295487121
2011-11-07,26637.060901455618,9237.472247546524,45460.313937201776
2011-11-08,28136.906039182228,10777.671354545133,47044.12656512418
2011-11-09,27488.511255539343,9017.4711596645,45214.547399264775
2011-11-10,30383.597536496145,12541.317419456445,48095.901701635084
2011-11-11,23443.76002873371,6325.441450476985,42832.55866306201
2011-11-12,7745.682952617318,-10324.952881503012,24987.713580660944
2011-11-13,15604.677236449917,-1855.4872288307517,33926.27568216921
2011-11-14,25857.087449945306,7707.447195340431,43755.21025984611
2011-11-15,28869.753667741646,11154.189976365566,45347.732847224695
2011-11-16,29460.968466910126,10171.51288938413,48080.966914873075
2011-11-17,32792.53661209233,14863.91495795324,52690.145613002656
2011-11-18,25741.160291956225,5561.34636879621,43384.846362482116
2011-11-19,9777.715529501907,-8402.455972790745,27865.736467333503
2011-11-20,17110.21769828944,-1511.3556119388893,36282.785189641705
2011-11-21,26058.96955495204,8028.603957661121,44489.81286992689
2011-11-22,26812.95412531033,9234.439843372153,44728.17378253838
2011-11-23,24934.776286615517,6066.313753471189,44067.61513943949
2011-11-24,26947.687015167758,8406.906981894135,45110.45071530901
2011-11-25,20647.969847984914,1881.0483496734907,38569.64598198857
2011-11-26,7102.7767348143325,-11241.034520116753,25296.691805659037
2011-11-27,16951.372069016605,28.304493819669077,35744.03030780695
2011-11-28,26928.167043655725,7780.675360741636,46435.70524776415
2011-11-29,26796.43478199107,9115.028214042177,44511.39242551299
2011-11-30,23056.850951832228,4897.816246334586,41271.4498693348
2011-12-01,23637.26256812227,5234.570597790545,42654.49261548216
2011-12-02,17056.71303090976,-1816.280311416557,35296.49176187836
2011-12-03,4041.215618299484,-15073.64278110102,23417.844540171132
2011-12-04,14449.819697720486,-3488.0702091427943,33759.82658289531
2011-12-05,24709.968200809533,5822.318856998821,43268.44172998366
2011-12-06,25008.12124741757,6558.374968205765,43676.97547560629
2011-12-07,22363.412309728017,4688.294815685268,40901.4576630576
2011-12-08,24481.15698813127,6660.570110146647,43817.268965370546
2011-12-09,18799.923702382282,1003.6041157510779,37116.89546247619
