Date,Total_Revenue,Total_Quantity,Invoice_Count,SKU_Count,Avg_Price,Country_Diversity,Rolling_7_Day_Demand,Rolling_30_Day_Demand,Year,Quarter,Month,Day_Of_Week,Is_Weekend
26-08-2010,35255.41,17607,80,842,4.047048083,7,14367.85714,15923.1,2010,3,8,3,FALSE
27-08-2010,18128.99,7316,36,675,6.970050352,2,12673.42857,15721.46667,2010,3,8,4,FALSE
28-08-2010,0,0,0,0,6.970050352,0,12673.42857,15262.7,2010,3,8,5,TRUE
29-08-2010,14449.3,8766,39,483,2.834831461,1,11942.28571,15273.46667,2010,3,8,6,TRUE
30-08-2010,0,0,0,0,2.834831461,0,10049.28571,15273.46667,2010,3,8,0,FALSE
31-08-2010,35912.74,14176,63,936,4.996222732,9,9348.571429,15422.6,2010,3,8,1,FALSE
01-09-2010,23331.9,12910,43,646,4.015872033,6,8682.142857,15457.23333,2010,3,9,2,FALSE
02-09-2010,36441.07,21964,91,848,4.05339163,8,9304.571429,15645.03333,2010,3,9,3,FALSE
03-09-2010,37214.19,31223,60,655,3.821878073,5,12719.85714,16294.46667,2010,3,9,4,FALSE
04-09-2010,0,0,0,0,3.821878073,0,12719.85714,15733.53333,2010,3,9,5,TRUE
05-09-2010,12286.71,7222,35,514,2.79902133,5,12499.28571,15643.5,2010,3,9,6,TRUE
06-09-2010,28770.4,16208,53,861,4.147766367,10,14814.71429,16183.76667,2010,3,9,0,FALSE
07-09-2010,27488.26,15746,51,718,3.452425308,6,15039,16437.96667,2010,3,9,1,FALSE
08-09-2010,17601.46,10208,49,691,3.580485528,6,14653,13437.43333,2010,3,9,2,FALSE
09-09-2010,25691.89,13200,67,865,3.582522013,6,13401,13209,2010,3,9,3,FALSE
10-09-2010,17604.47,10430,46,629,3.453945233,3,10430.57143,13283.43333,2010,3,9,4,FALSE
11-09-2010,0,0,0,0,3.453945233,0,10430.57143,12676.23333,2010,3,9,5,TRUE
12-09-2010,15528.75,9278,48,729,2.922722266,3,10724.28571,12380.2,2010,3,9,6,TRUE
13-09-2010,38362.18,28405,87,992,3.963933333,4,12466.71429,13327.03333,2010,3,9,0,FALSE
14-09-2010,21209.26,11384,63,764,3.218891509,6,11843.57143,13128.73333,2010,3,9,1,FALSE
15-09-2010,34799.62,21473,67,811,3.121500364,9,13452.85714,13475.16667,2010,3,9,2,FALSE
16-09-2010,40358.821,14418,68,897,11.21116815,7,13626.85714,13342.43333,2010,3,9,3,FALSE
17-09-2010,21439.92,11843,52,726,3.632871468,4,13828.71429,12975.5,2010,3,9,4,FALSE
18-09-2010,0,0,0,0,3.632871468,0,13828.71429,12224.83333,2010,3,9,5,TRUE
19-09-2010,22895.33,13697,59,984,2.550036194,2,14460,12042.16667,2010,3,9,6,TRUE
20-09-2010,43878.5,25067,82,967,4.520555864,7,13983.14286,12877.73333,2010,3,9,0,FALSE
21-09-2010,62499.11,37072,103,1020,3.053201699,6,17652.85714,13650.66667,2010,3,9,1,FALSE
22-09-2010,30571.48,14626,83,689,3.757009602,5,16674.71429,13696.5,2010,3,9,2,FALSE
23-09-2010,36202.41,21377,86,935,2.930595723,4,17668.85714,13773.03333,2010,3,9,3,FALSE
24-09-2010,50457.26,28035,67,810,4.480281414,4,19982,14121.7,2010,3,9,4,FALSE
25-09-2010,0,0,0,0,4.480281414,0,19982,13534.8,2010,3,9,5,TRUE
26-09-2010,21751.15,13385,65,747,2.898101623,2,19937.42857,13737.1,2010,3,9,6,TRUE
27-09-2010,118838.47,125489,95,1012,10.45622114,6,34283.42857,17920.06667,2010,3,9,0,FALSE
28-09-2010,46361.4,23634,127,1199,3.771798455,5,32363.71429,18415.66667,2010,3,9,1,FALSE
29-09-2010,38634.22,20736,99,967,3.734916532,4,33236.57143,19106.86667,2010,3,9,2,FALSE
30-09-2010,51478.76,24834,93,978,5.806218164,8,33730.42857,19462.13333,2010,3,9,3,FALSE
01-10-2010,38654.61,22213,71,919,4.067634088,8,32898.71429,19772.23333,2010,4,10,4,FALSE
02-10-2010,0,0,0,0,4.067634088,0,32898.71429,19040.1,2010,4,10,5,TRUE
03-10-2010,38474.71,20343,77,966,3.184912844,5,33892.71429,18677.43333,2010,4,10,6,TRUE
04-10-2010,39336.53,23529,84,1002,3.4906241,5,19327,19461.73333,2010,4,10,0,FALSE
05-10-2010,84825.58,34855,130,1166,14.14190314,5,20930,20382.83333,2010,4,10,1,FALSE
06-10-2010,30812.44,21884,63,738,2.753403922,4,21094,20572.03333,2010,4,10,2,FALSE
07-10-2010,54313.44,30072,121,1360,3.628646958,4,21842.28571,21049.56667,2010,4,10,3,FALSE
08-10-2010,60283.5,41441,78,995,3.672364934,7,24589.14286,22090.66667,2010,4,10,4,FALSE
09-10-2010,0,0,0,0,3.672364934,0,24589.14286,21650.66667,2010,4,10,5,TRUE
10-10-2010,23146.51,12414,68,897,3.087306338,5,23456.42857,21716.8,2010,4,10,6,TRUE
11-10-2010,43428.66,24913,91,1130,3.096262919,6,23654.14286,22547.23333,2010,4,10,0,FALSE
12-10-2010,49933.33,29531,110,1134,3.357159468,5,22893.57143,23222.33333,2010,4,10,1,FALSE
13-10-2010,57672.89,40097,86,1035,5.085390038,9,25495.42857,23612.06667,2010,4,10,2,FALSE
14-10-2010,87417.94,37123,99,1014,3.310747475,7,26502.71429,24470.03333,2010,4,10,3,FALSE
15-10-2010,54812.26,22350,117,1081,8.226814978,8,23775.42857,24499.26667,2010,4,10,4,FALSE
16-10-2010,0,0,0,0,8.226814978,0,23775.42857,24018.66667,2010,4,10,5,TRUE
17-10-2010,33093.14,18978,71,1118,2.764390613,2,24713.14286,24256.5,2010,4,10,6,TRUE
18-10-2010,41423.58,19725,104,1194,3.809427622,6,23972,24914,2010,4,10,0,FALSE
19-10-2010,50020.09,27244,78,1089,3.473854028,5,23645.28571,25365.56667,2010,4,10,1,FALSE
20-10-2010,45639.82,24039,108,1078,3.543287385,6,21351.28571,25331.3,2010,4,10,2,FALSE
21-10-2010,39004.08,17798,96,1063,3.931900669,5,18590.57143,24688.83333,2010,4,10,3,FALSE
22-10-2010,41053.29,23118,88,1083,4.787177148,8,18700.28571,24971.9,2010,4,10,4,FALSE
23-10-2010,0,0,0,0,4.787177148,0,18700.28571,24259.33333,2010,4,10,5,TRUE
24-10-2010,28639.54,15445,83,1044,2.923028992,3,18195.57143,23839.66667,2010,4,10,6,TRUE
25-10-2010,29434.97,14485,73,996,3.124178303,6,17447,24322.5,2010,4,10,0,FALSE
26-10-2010,45948.56,25974,104,1149,3.191881107,10,17265.57143,24742.13333,2010,4,10,1,FALSE
27-10-2010,32925.5,16197,72,962,3.465422419,6,16145.28571,21099.06667,2010,4,10,2,FALSE
28-10-2010,34420.25,14298,63,883,7.058318414,4,15645.28571,20787.86667,2010,4,10,3,FALSE
29-10-2010,47226.31,25578,83,972,3.554542144,6,15996.71429,20949.26667,2010,4,10,4,FALSE
30-10-2010,0,0,0,0,3.554542144,0,15996.71429,20121.46667,2010,4,10,5,TRUE
31-10-2010,29960.69,16352,83,1149,2.800206817,3,16126.28571,19926.1,2010,4,10,6,TRUE
01-11-2010,29540.88,14127,62,1115,5.022067511,4,16075.14286,20397,2010,4,11,0,FALSE
02-11-2010,44949.16,24166,91,1048,3.598440909,8,15816.85714,20524.43333,2010,4,11,1,FALSE
03-11-2010,45352.54,23637,87,1027,3.470552486,7,16879.71429,20528.03333,2010,4,11,2,FALSE
04-11-2010,89585.63,60269,132,1361,3.562227247,6,23447,21375.16667,2010,4,11,3,FALSE
05-11-2010,46566.95,22449,75,1033,3.928884817,9,23000,21394,2010,4,11,4,FALSE
06-11-2010,0,0,0,0,3.928884817,0,23000,20391.6,2010,4,11,5,TRUE
07-11-2010,31541.1,18428,82,1106,2.717321033,4,23296.57143,19624.5,2010,4,11,6,TRUE
08-11-2010,90826.501,32397,82,1216,6.441867578,6,25906.57143,20704.4,2010,4,11,0,FALSE
09-11-2010,66091.24,35361,121,1109,3.541,5,27505.85714,21469.3,2010,4,11,1,FALSE
10-11-2010,79992.41,35184,131,1478,3.537138794,9,29155.42857,21811.66667,2010,4,11,2,FALSE
11-11-2010,64114.18,34397,129,1274,3.302445703,4,25459.42857,21973.86667,2010,4,11,3,FALSE
12-11-2010,50806.23,23217,111,1275,4.112607119,9,25569.14286,21411.2,2010,4,11,4,FALSE
13-11-2010,0,0,0,0,4.112607119,0,25569.14286,20173.76667,2010,4,11,5,TRUE
14-11-2010,28950.46,17295,90,1226,2.923196248,4,25407.28571,20005.26667,2010,4,11,6,TRUE
15-11-2010,104910.96,37969,103,1412,3.832065663,5,26203.28571,21270.9,2010,4,11,0,FALSE
16-11-2010,72858.71,39307,108,1366,3.639782203,7,26767,21948.53333,2010,4,11,1,FALSE
17-11-2010,51468.871,28549,119,1265,3.812469892,5,25819.14286,22242.66667,2010,4,11,2,FALSE
18-11-2010,44906.07,21366,104,1207,3.735521127,4,23957.57143,22046.73333,2010,4,11,3,FALSE
19-11-2010,47814.41,25313,108,1120,3.849282219,11,24257,22089.2,2010,4,11,4,FALSE
20-11-2010,0,0,0,0,3.849282219,0,24257,21495.93333,2010,4,11,5,TRUE
21-11-2010,32056.05,17985,96,1286,2.748943193,5,24355.57143,21324.83333,2010,4,11,6,TRUE
22-11-2010,43155.91,19775,93,1338,3.875110009,6,21756.42857,21984,2010,4,11,0,FALSE
23-11-2010,58356.99,26947,132,1422,3.823640215,8,19990.71429,22367.4,2010,4,11,1,FALSE
24-11-2010,61666.06,28754,133,1337,4.057464832,3,20020,22843.03333,2010,4,11,2,FALSE
25-11-2010,72282.86,38054,153,1238,3.317284672,3,22404,23245.7,2010,4,11,3,FALSE
26-11-2010,40403.51,17394,84,1161,3.961847059,10,21272.71429,23285.6,2010,4,11,4,FALSE
27-11-2010,0,0,0,0,3.961847059,0,21272.71429,22809,2010,4,11,5,TRUE
28-11-2010,27132.76,16298,91,1134,2.994000809,2,21031.71429,22499.66667,2010,4,11,6,TRUE
29-11-2010,79083.96,39991,107,1525,4.178409676,10,23919.71429,23832.7,2010,4,11,0,FALSE
30-11-2010,59878.74,26532,123,953,3.258133569,6,23860.42857,24172.03333,2010,4,11,1,FALSE
01-12-2010,58776.79,26818,127,1340,4.188312417,7,23583.85714,24595.06667,2010,4,12,2,FALSE
02-12-2010,47629.42,31264,142,923,3.232611276,3,22613.85714,24831.66667,2010,4,12,3,FALSE
03-12-2010,46898.63,16158,68,1133,5.155177736,10,22437.28571,24582.36667,2010,4,12,4,FALSE
04-12-2010,0,0,0,0,5.155177736,0,22437.28571,22573.4,2010,4,12,5,TRUE
05-12-2010,31364.63,16242,88,1142,2.880161352,5,22429.28571,22366.5,2010,4,12,6,TRUE
06-12-2010,54624.15,21619,102,1471,4.608320064,4,19804.71429,23087.13333,2010,4,12,0,FALSE
07-12-2010,99553.85,25180,84,1277,10.83107871,4,19611.57143,23312.2,2010,4,12,1,FALSE
08-12-2010,45235.36,23041,116,1200,3.691607284,7,19072,23000.33333,2010,4,12,2,FALSE
09-12-2010,53548.19,19898,107,1258,5.18724774,9,17448.28571,22484.9,2010,4,12,3,FALSE
10-12-2010,59021.02,20973,77,1264,4.691015419,5,18136.14286,22011.2,2010,4,12,4,FALSE
11-12-2010,0,0,0,0,4.691015419,0,18136.14286,20864.63333,2010,4,12,5,TRUE
12-12-2010,17125.65,10537,44,800,2.698120029,2,17321.14286,20441.96667,2010,4,12,6,TRUE
13-12-2010,37942.37,17701,70,1169,4.367380319,3,16761.42857,21032,2010,4,12,0,FALSE
14-12-2010,45167.56,20255,90,1010,3.936799596,3,16057.85714,21130.66667,2010,4,12,1,FALSE
15-12-2010,30384.37,18453,74,755,3.454942085,2,15402.42857,20480.13333,2010,4,12,2,FALSE
16-12-2010,49114.14,29860,121,922,3.202287695,4,16825.57143,20165.23333,2010,4,12,3,FALSE
17-12-2010,45338.13,16935,66,1368,5.7327853,10,16248.71429,19778.1,2010,4,12,4,FALSE
18-12-2010,0,0,0,0,5.7327853,0,16248.71429,19065.9,2010,4,12,5,TRUE
19-12-2010,7410.47,3734,23,390,3.102951807,3,15276.85714,18346.6,2010,4,12,6,TRUE
20-12-2010,26766.23,14914,61,924,4.65088729,6,14878.71429,18843.73333,2010,4,12,0,FALSE
21-12-2010,47279.89,15605,55,821,7.909627489,6,14214.42857,18764.4,2010,4,12,1,FALSE
22-12-2010,6199.97,3080,17,193,8.768198198,3,12018.28571,18207.9,2010,4,12,2,FALSE
23-12-2010,12071.91,5752,27,785,4.062386002,3,8574.285714,17501.4,2010,4,12,3,FALSE
24-12-2010,0,0,0,0,4.062386002,0,6155,16542.93333,2010,4,12,4,FALSE
25-12-2010,0,0,0,0,4.062386002,0,6155,15274.46667,2010,4,12,5,TRUE
26-12-2010,0,0,0,0,4.062386002,0,5621.571429,14694.66667,2010,4,12,6,TRUE
27-12-2010,0,0,0,0,4.062386002,0,3491,14694.66667,2010,4,12,0,FALSE
28-12-2010,0,0,0,0,4.062386002,0,1261.714286,14151.4,2010,4,12,1,FALSE
29-12-2010,0,0,0,0,4.062386002,0,821.7142857,12818.36667,2010,4,12,2,FALSE
30-12-2010,0,0,0,0,4.062386002,0,0,11933.96667,2010,4,12,3,FALSE
31-12-2010,0,0,0,0,4.062386002,0,0,11040.03333,2010,4,12,4,FALSE
01-01-2011,0,0,0,0,4.062386002,0,0,9997.9,2011,1,1,5,TRUE
02-01-2011,0,0,0,0,4.062386002,0,0,9459.3,2011,1,1,6,TRUE
03-01-2011,0,0,0,0,4.062386002,0,0,9459.3,2011,1,1,0,FALSE
04-01-2011,16005.73,8630,36,819,3.631621622,2,1232.857143,9205.566667,2011,1,1,1,FALSE
05-01-2011,32630.27,19769,55,992,3.317590144,2,4057,9143.9,2011,1,1,2,FALSE
06-01-2011,40366.45,23124,50,998,3.449091941,3,7360.428571,9075.366667,2011,1,1,3,FALSE
07-01-2011,28836.59,17160,53,1031,3.279014723,4,9811.857143,8879.333333,2011,1,1,4,FALSE
08-01-2011,0,0,0,0,3.279014723,0,9811.857143,8216.066667,2011,1,1,5,TRUE
09-01-2011,15590.68,8125,48,640,3.133417132,4,10972.57143,7787.8,2011,1,1,6,TRUE
10-01-2011,24553.07,12861,39,1096,3.853971267,6,12809.85714,8216.5,2011,1,1,0,FALSE
11-01-2011,68630.54,28437,58,943,3.615154788,5,15639.42857,8813.166667,2011,1,1,1,FALSE
12-01-2011,24664.58,10606,45,1078,4.189006211,5,14330.42857,8576.666667,2011,1,1,2,FALSE
13-01-2011,20612.79,10171,44,949,3.916925227,3,12480,8240.533333,2011,1,1,3,FALSE
14-01-2011,47554.58,23139,47,898,4.342791946,6,13334.14286,8396.733333,2011,1,1,4,FALSE
15-01-2011,0,0,0,0,4.342791946,0,13334.14286,7401.4,2011,1,1,5,TRUE
16-01-2011,6976.39,4086,25,422,2.794205298,1,12757.14286,6973.1,2011,1,1,6,TRUE
17-01-2011,29262.72,13375,51,1211,3.825425197,5,12830.57143,7418.933333,2011,1,1,0,FALSE
18-01-2011,95947.73,82964,41,892,4.472519353,5,20620.14286,10059.93333,2011,1,1,1,FALSE
19-01-2011,25874.57,17354,35,951,3.354810036,7,21584.14286,10141.26667,2011,1,1,2,FALSE
20-01-2011,21199.34,10475,39,950,3.505268525,6,21627.57143,9970.266667,2011,1,1,3,FALSE
21-01-2011,32636.55,15302,39,963,4.245366013,4,20508,10377.66667,2011,1,1,4,FALSE
22-01-2011,0,0,0,0,4.245366013,0,20508,10185.93333,2011,1,1,5,TRUE
23-01-2011,10306.1,5200,27,568,2.969976247,2,20667.14286,10359.26667,2011,1,1,6,TRUE
24-01-2011,25494.49,11955,53,846,4.511434426,7,20464.28571,10757.76667,2011,1,1,0,FALSE
25-01-2011,28952.55,15538,67,873,4.016972768,6,10832,11275.7,2011,1,1,1,FALSE
26-01-2011,19855.92,10931,56,761,4.003647343,6,9914.428571,11640.06667,2011,1,1,2,FALSE
27-01-2011,23624.3,11266,52,855,3.750435374,6,10027.42857,12015.6,2011,1,1,3,FALSE
28-01-2011,20064.35,9842,40,584,4.251220605,5,9247.428571,12343.66667,2011,1,1,4,FALSE
29-01-2011,0,0,0,0,4.251220605,0,9247.428571,12343.66667,2011,1,1,5,TRUE
30-01-2011,6542.61,3383,24,483,3.186671449,1,8987.857143,12456.43333,2011,1,1,6,TRUE
31-01-2011,23628.71,13406,62,840,4.082845473,4,9195.142857,12903.3,2011,1,1,0,FALSE
01-02-2011,29013.29,15814,63,830,3.555062541,8,9234.571429,13430.43333,2011,1,2,1,FALSE
02-02-2011,21162.12,9706,63,795,4.271851852,6,9059.571429,13753.96667,2011,1,2,2,FALSE
03-02-2011,23467.73,15712,46,598,3.864902364,5,9694.714286,13990.03333,2011,1,2,3,FALSE
04-02-2011,25135.84,12695,52,739,5.205184255,6,10102.28571,13754.23333,2011,1,2,4,FALSE
05-02-2011,0,0,0,0,5.205184255,0,10102.28571,12983.43333,2011,1,2,5,TRUE
06-02-2011,3439.67,2036,11,220,2.890879121,1,9909.857143,12479.3,2011,1,2,6,TRUE
07-02-2011,25922.97,9128,42,803,4.289959016,3,9298.714286,12783.56667,2011,1,2,0,FALSE
08-02-2011,20935.23,10100,45,758,4.562920502,4,8482.428571,12849.4,2011,1,2,1,FALSE
09-02-2011,16682.63,7164,29,602,5.072146119,6,8119.285714,12659.5,2011,1,2,2,FALSE
10-02-2011,14853.31,11876,41,504,4.001685393,3,7571.285714,12107.46667,2011,1,2,3,FALSE
11-02-2011,22853.6,10520,45,621,4.47217341,3,7260.571429,12104.6,2011,1,2,4,FALSE
12-02-2011,0,0,0,0,4.47217341,0,7260.571429,11765.56667,2011,1,2,5,TRUE
13-02-2011,5645.48,2723,20,425,2.900453782,1,7358.714286,11085.03333,2011,1,2,6,TRUE
14-02-2011,26668.91,13567,42,713,3.679584488,5,7992.857143,11537.26667,2011,1,2,0,FALSE
15-02-2011,39841.71,22669,58,809,3.384045977,5,9788.428571,12156.7,2011,1,2,1,FALSE
16-02-2011,24863.85,16117,63,698,3.274052676,6,11067.42857,12248.1,2011,1,2,2,FALSE
17-02-2011,26357.52,14413,68,875,4.560333528,6,11429.85714,9963.066667,2011,1,2,3,FALSE
18-02-2011,16184.42,9149,39,594,3.563435961,5,11234,9689.566667,2011,1,2,4,FALSE
19-02-2011,0,0,0,0,3.563435961,0,11234,9340.4,2011,1,2,5,TRUE
20-02-2011,9437.8,5218,26,593,3.161688943,1,11590.42857,9004.266667,2011,1,2,6,TRUE
21-02-2011,36311.4,21533,38,811,3.77375642,8,12728.42857,9722.033333,2011,1,2,0,FALSE
22-02-2011,32454.5,21893,52,893,3.473806782,2,12617.57143,10278.46667,2011,1,2,1,FALSE
23-02-2011,26859.5,13742,63,860,4.552351816,4,12278.28571,10338.03333,2011,1,2,2,FALSE
24-02-2011,22800.89,11891,55,775,3.923636364,4,11918,10216.46667,2011,1,2,3,FALSE
25-02-2011,20595.19,10572,49,592,3.590340557,4,12121.28571,10204.5,2011,1,2,4,FALSE
26-02-2011,0,0,0,0,3.590340557,0,12121.28571,9828.966667,2011,1,2,5,TRUE
27-02-2011,9382.71,4823,33,566,2.99057398,3,12064.85714,9661.666667,2011,1,2,6,TRUE
28-02-2011,21675.29,9873,57,906,4.77628537,6,10399.14286,9990.766667,2011,1,2,0,FALSE
01-03-2011,26344.68,12137,62,844,4.741823573,7,9005.428571,10282.56667,2011,1,3,1,FALSE
02-03-2011,18669.94,8612,43,543,3.655045147,3,8272.571429,10122.76667,2011,1,3,2,FALSE
03-03-2011,36367.14,20075,49,793,4.03711928,6,9441.714286,10264.8,2011,1,3,3,FALSE
04-03-2011,19486.88,13560,49,717,2.958769513,7,9868.571429,10393.26667,2011,1,3,4,FALSE
05-03-2011,0,0,0,0,2.958769513,0,9868.571429,9869.533333,2011,1,3,5,TRUE
06-03-2011,9959.62,5027,27,510,3.305289053,1,9897.714286,9613.933333,2011,1,3,6,TRUE
07-03-2011,32318.72,14006,68,1045,4.906207806,3,10488.14286,10080.8,2011,1,3,0,FALSE
08-03-2011,25035.12,14537,48,883,3.359586777,3,10831,10497.5,2011,1,3,1,FALSE
09-03-2011,22013.2,11861,53,755,3.813138686,5,11295.14286,10588.6,2011,1,3,2,FALSE
10-03-2011,26118.27,15583,57,656,3.337228916,5,10653.42857,10771.36667,2011,1,3,3,FALSE
11-03-2011,25473.93,10521,53,605,7.51372737,4,10219.28571,10883.26667,2011,1,3,4,FALSE
12-03-2011,0,0,0,0,7.51372737,0,10219.28571,10487.4,2011,1,3,5,TRUE
13-03-2011,4117.22,2733,16,416,2.579655172,2,9891.571429,10227.83333,2011,1,3,6,TRUE
14-03-2011,25876.63,16737,50,679,3.43603352,7,10281.71429,10785.73333,2011,1,3,0,FALSE
15-03-2011,23453.34,8941,52,722,6.660873328,5,9482.285714,10993,2011,1,3,1,FALSE
16-03-2011,21842.81,12883,52,582,3.64824356,4,9628.285714,10970.2,2011,1,3,2,FALSE
17-03-2011,39852.51,20975,62,1064,4.163974104,6,10398.57143,10913.73333,2011,1,3,3,FALSE
18-03-2011,28107.65,13938,64,765,4.525973623,3,10886.71429,10841.1,2011,1,3,4,FALSE
19-03-2011,0,0,0,0,4.525973623,0,10886.71429,10360.66667,2011,1,3,5,TRUE
20-03-2011,21949.68,14038,60,861,3.487096547,6,12501.71429,10523.63333,2011,1,3,6,TRUE
21-03-2011,16679.47,10292,53,627,2.711055179,3,11581,10866.7,2011,1,3,0,FALSE
22-03-2011,31468.23,16548,53,1140,4.416501071,6,12667.71429,11244.36667,2011,1,3,1,FALSE
23-03-2011,24078.89,14374,63,773,3.713642801,5,12880.71429,11005.73333,2011,1,3,2,FALSE
24-03-2011,36496.79,18164,68,781,2.992657718,7,12479.14286,10881.43333,2011,1,3,3,FALSE
25-03-2011,31362.56,14083,56,800,4.129511278,7,12499.85714,10892.8,2011,1,3,4,FALSE
26-03-2011,0,0,0,0,4.129511278,0,12499.85714,10496.43333,2011,1,3,5,TRUE
27-03-2011,9206.72,4496,32,503,2.944548023,2,11136.71429,10293.9,2011,1,3,6,TRUE
28-03-2011,23133.23,12222,61,891,3.829482759,7,11412.42857,10701.3,2011,1,3,0,FALSE
29-03-2011,70711.92,32803,62,970,4.650772798,3,13734.57143,11633.96667,2011,1,3,1,FALSE
30-03-2011,31821.71,20621,75,877,3.277164675,5,14627,11992.23333,2011,1,3,2,FALSE
31-03-2011,34268.4,16832,66,869,5.052628676,5,14436.71429,12148.73333,2011,1,3,3,FALSE
01-04-2011,25565.64,18459,75,742,3.710422886,6,15061.85714,12476.96667,2011,2,4,4,FALSE
02-04-2011,0,0,0,0,3.710422886,0,15061.85714,11807.8,2011,2,4,5,TRUE
03-04-2011,6897.18,5658,20,523,2.429134752,1,15227.85714,11544.4,2011,2,4,6,TRUE
04-04-2011,33234.48,14004,59,907,7.623604369,5,15482.42857,12011.2,2011,2,4,0,FALSE
05-04-2011,30052.82,15558,52,705,4.325366932,7,13018.85714,12362.23333,2011,2,4,1,FALSE
06-04-2011,17338.36,9156,40,713,3.486685446,2,11381,12200.56667,2011,2,4,2,FALSE
07-04-2011,18465.44,10508,64,832,3.084577988,7,10477.57143,12066.26667,2011,2,4,3,FALSE
08-04-2011,25240.59,12985,71,825,5.166820852,5,9695.571429,12103.73333,2011,2,4,4,FALSE
09-04-2011,0,0,0,0,5.166820852,0,9695.571429,11584.3,2011,2,4,5,TRUE
10-04-2011,9879.75,5603,32,635,3.06351087,2,9687.714286,11420.36667,2011,2,4,6,TRUE
11-04-2011,22345.93,13632,64,756,2.873275862,6,9634.571429,11874.76667,2011,2,4,0,FALSE
12-04-2011,25534.94,15311,62,647,3.189338169,3,9599.285714,12294.03333,2011,2,4,1,FALSE
13-04-2011,24450.27,18752,60,662,2.719296333,3,10970.14286,12361.2,2011,2,4,2,FALSE
14-04-2011,36084.1,18858,86,770,3.419681818,4,12163,12691.76667,2011,2,4,3,FALSE
15-04-2011,28311.821,12717,56,718,5.890305349,6,12124.71429,12686.23333,2011,2,4,4,FALSE
16-04-2011,0,0,0,0,5.890305349,0,12124.71429,11987.06667,2011,2,4,5,TRUE
17-04-2011,12630.34,8136,42,620,2.862337247,3,12486.57143,11793.66667,2011,2,4,6,TRUE
18-04-2011,55983.99,29825,69,1275,3.799152216,4,14799.85714,12787.83333,2011,2,4,0,FALSE
19-04-2011,24296.85,14461,59,984,3.71539338,5,14678.42857,12801.93333,2011,2,4,1,FALSE
20-04-2011,28667.32,18371,63,588,3.134919028,4,14624,13071.23333,2011,2,4,2,FALSE
21-04-2011,32582.2,18210,77,941,4.307402116,6,14531.42857,13126.63333,2011,2,4,3,FALSE
22-04-2011,0,0,0,0,4.307402116,0,12714.71429,12647.5,2011,2,4,4,FALSE
23-04-2011,0,0,0,0,4.307402116,0,12714.71429,12042.03333,2011,2,4,5,TRUE
24-04-2011,0,0,0,0,4.307402116,0,11552.42857,11572.6,2011,2,4,6,TRUE
25-04-2011,0,0,0,0,4.307402116,0,7291.714286,11572.6,2011,2,4,0,FALSE
26-04-2011,30999.88,16135,71,923,4.534738826,4,7530.857143,11960.56667,2011,2,4,1,FALSE
27-04-2011,25916.15,18218,65,785,3.195356577,4,7509,12160.43333,2011,2,4,2,FALSE
28-04-2011,22490.44,13396,59,713,4.058108348,6,6821.285714,11513.53333,2011,2,4,3,FALSE
29-04-2011,0,0,0,0,4.058108348,0,6821.285714,10826.16667,2011,2,4,4,FALSE
30-04-2011,0,0,0,0,4.058108348,0,6821.285714,10265.1,2011,2,4,5,TRUE
01-05-2011,6958.11,3814,18,357,2.879730942,2,7366.142857,9776.933333,2011,2,5,6,TRUE
02-05-2011,0,0,0,0,2.879730942,0,7366.142857,9776.933333,2011,2,5,0,FALSE
03-05-2011,35196.21,12454,66,743,9.816213235,3,6840.285714,10003.46667,2011,2,5,1,FALSE
04-05-2011,27521.96,17363,65,695,3.11416007,4,6718.142857,10115.43333,2011,2,5,2,FALSE
05-05-2011,29133.41,17436,89,902,3.411282766,7,7295.285714,10178.03333,2011,2,5,3,FALSE
06-05-2011,36122.98,19945,82,1019,3.505376559,6,10144.57143,10537.66667,2011,2,5,4,FALSE
07-05-2011,0,0,0,0,3.505376559,0,10144.57143,10187.4,2011,2,5,5,TRUE
08-05-2011,18731.98,10621,63,739,2.886390041,3,11117,10108.6,2011,2,5,6,TRUE
09-05-2011,27883.46,13354,71,859,3.959462243,5,13024.71429,10553.73333,2011,2,5,0,FALSE
10-05-2011,47756.53,19784,96,932,5.899150794,6,14071.85714,11026.43333,2011,2,5,1,FALSE
11-05-2011,33647.85,18894,80,829,3.47297281,6,14290.57143,11201.83333,2011,2,5,2,FALSE
12-05-2011,61829.27,37774,86,947,3.621712794,8,17196,11950.6,2011,2,5,3,FALSE
13-05-2011,30679.84,15217,73,779,3.495856432,5,16520.57143,11832.76667,2011,2,5,4,FALSE
14-05-2011,0,0,0,0,3.495856432,0,16520.57143,11204.16667,2011,2,5,5,TRUE
15-05-2011,9911.38,4895,31,575,2.809503722,3,15702.57143,10943.43333,2011,2,5,6,TRUE
16-05-2011,39651.28,16019,68,793,4.135643939,3,16083.28571,11477.4,2011,2,5,0,FALSE
17-05-2011,55106.99,26769,82,873,4.892487451,7,17081.14286,12098.5,2011,2,5,1,FALSE
18-05-2011,34376.26,19013,73,717,3.888829305,5,17098.14286,11738.1,2011,2,5,2,FALSE
19-05-2011,35567.71,18124,99,878,3.964704315,7,14291,11860.2,2011,2,5,3,FALSE
20-05-2011,26579.95,15348,71,604,3.428087832,5,14309.71429,11759.43333,2011,2,5,4,FALSE
21-05-2011,0,0,0,0,3.428087832,0,14309.71429,11152.43333,2011,2,5,5,TRUE
