Date,Total_Quantity,Invoice_Count,SKU_Count,Rolling_7_Day_Demand,Rolling_30_Day_Demand,Year,Month,Week_Of_Year,Day_Of_Week,Is_Weekend,Total_Quantity_raw,day,week,month,quarter,year,day_of_week,is_weekend,is_holiday,lag_1,lag_3,lag_7,lag_14,lag_30,roll_mean_7,roll_median_7,roll_std_7,roll_max_7,roll_min_7,roll_mean_14,roll_median_14,roll_std_14,roll_max_14,roll_min_14,roll_mean_30,roll_median_30,roll_std_30,roll_max_30,roll_min_30,ema_7,ema_30,growth_rate_1d,growth_rate_7d,demand_trend_7,fourier_week_sin_1,fourier_week_cos_1,fourier_year_sin_1,fourier_year_cos_1,fourier_week_sin_2,fourier_week_cos_2,fourier_year_sin_2,fourier_year_cos_2
14-06-2010,16206,57,928,15667.42857,13300.93333,2010,6,24,0,FALSE,16206,14,24,6,2,2010,0,0,0,11120,21405,29457,0,0,17560.42857,21405,10789.73591,29457,0,13060.64286,11464,9810.587175,29457,0,12760.73333,12217.5,9056.141939,32771,0,12914.01621,13415.30664,0.457374101,-0.449842143,8999.571429,-0.781831482,0.623489802,-0.211275756,-0.977426496,-0.974927912,-0.222520934,0.413013043,0.91072511
15-06-2010,19496,52,863,14760,13583.2,2010,6,24,1,FALSE,19496,15,24,6,2,2010,1,0,0,16206,0,25848,8287,11028,15667.42857,16206,9431.616402,25848,0,14218.21429,12943.5,9079.869308,29457,0,13300.93333,13219,8746.775887,32771,0,13737.01216,13595.35175,0.20301123,-0.245744352,2898.428571,-6.86E-15,1,-0.228057771,-0.973647602,-1.37E-14,1,0.444095804,0.895979306
16-06-2010,18986,81,954,13842.28571,13755.7,2010,6,24,2,FALSE,18986,16,24,6,2,2010,2,0,0,19496,11120,25410,11808,13811,14760,16206,8553.578842,25410,0,15018.85714,15142.5,9010.564994,29457,0,13583.2,13850,8807.322492,32771,0,15176.75912,13976.03949,-0.026159212,-0.252813853,-517.7142857,0.781831482,0.623489802,-0.244772301,-0.96958059,0.974927912,-0.222520934,0.474652944,0.880173041
17-06-2010,13238,78,850,14350.14286,13447.73333,2010,6,24,3,FALSE,13238,17,24,6,2,2010,3,0,0,18986,16206,9683,17585,22477,13842.28571,16206,7500.2605,21405,0,15531.57143,16895.5,9018.024751,29457,0,13755.7,13984,8862.444246,32771,0,16129.06934,14299.26334,-0.302749394,0.367138284,-3378.571429,0.974927912,-0.222520934,-0.261414399,-0.965226664,-0.433883739,-0.900968868,0.504648295,0.863325025
18-06-2010,9608,50,599,12664.85714,13446.53333,2010,6,24,4,FALSE,9608,18,24,6,2,2010,4,0,0,13238,19496,21405,8167,9644,14350.14286,16206,7289.073065,21405,0,15221.07143,15142.5,9016.72025,29457,0,13447.73333,13563.5,8708.114048,32771,0,15406.30201,14230.79462,-0.274210606,-0.551132913,-1741.857143,0.433883739,-0.900968868,-0.277979139,-0.960587111,-0.781831482,0.623489802,0.534046357,0.845455196
19-06-2010,0,0,0,12664.85714,12926.86667,2010,6,24,5,TRUE,0,19,24,6,2,2010,5,1,0,9608,18986,0,0,15590,12664.85714,13238,6728.287435,19496,0,15324,15142.5,8937.881783,29457,0,13446.53333,13563.5,8708.65875,32771,0,13956.7265,13932.54932,-1,0,-5318.285714,-0.433883739,-0.900968868,-0.294461622,-0.955663305,0.781831482,0.623489802,0.562812334,0.826584707
20-06-2010,4487,26,333,11717.28571,12740.56667,2010,6,24,6,TRUE,4487,20,24,6,2,2010,6,1,0,0,13238,11120,14079,10076,12664.85714,13238,6728.287435,19496,0,15324,15142.5,8937.881783,29457,0,12926.86667,12932.5,9035.360775,32771,0,10467.54488,13033.67382,0,-0.596492806,-5318.285714,-0.974927912,-0.222520934,-0.310856968,-0.950456704,0.433883739,-0.900968868,0.590912179,0.806735891
21-06-2010,12061,44,1000,11125.14286,13142.6,2010,6,25,0,FALSE,12061,21,25,6,2,2010,0,0,0,4487,9608,16206,29457,0,11717.28571,13238,7414.22769,19496,0,14638.85714,14722,9396.53436,29457,0,12740.56667,12932.5,9153.023362,32771,0,8972.408658,12482.27473,1.68798752,-0.255769468,-5843.142857,-0.781831482,0.623489802,-0.327160327,-0.944968846,-0.974927912,-0.222520934,0.618312634,0.785932241
22-06-2010,6978,43,667,9336.857143,12912.23333,2010,6,25,1,FALSE,6978,22,25,6,2,2010,1,0,0,12061,0,19496,25848,13889,11125.14286,12061,7157.045303,19496,0,13396.28571,12649.5,8381.689617,25848,0,13142.6,12932.5,8833.416395,32771,0,9744.556494,12455.09568,-0.421441008,-0.642080427,-4542.285714,2.48E-18,1,-0.343366874,-0.939201357,4.95E-18,1,0.644981268,0.76419838
23-06-2010,16258,68,763,8947.142857,12361.8,2010,6,25,2,FALSE,16258,23,25,6,2,2010,2,0,0,6978,4487,18986,25410,32771,9336.857143,9608,6219.345743,18986,0,12048.42857,11590.5,7716.119538,25410,0,12912.23333,12344,8903.120777,32771,0,9052.91737,12101.73423,1.329893952,-0.14368482,-5423.142857,0.781831482,0.623489802,-0.359471813,-0.933155944,0.974927912,-0.222520934,0.670886518,0.741560031
24-06-2010,11306,73,737,8671.142857,12238.2,2010,6,25,3,FALSE,11306,24,25,6,2,2010,3,0,0,16258,12061,13238,9683,15014,8947.142857,9608,5564.9901,16258,0,11394.71429,11590.5,6834.339858,21405,0,12361.8,12344,8107.968543,29457,0,10854.18803,12369.88072,-0.30458851,-0.145943496,-4895.142857,0.974927912,-0.222520934,-0.375470379,-0.926834394,-0.433883739,-0.900968868,0.695997722,0.718043989
25-06-2010,7997,45,787,8441,11874.06667,2010,6,25,4,FALSE,7997,25,25,6,2,2010,4,0,0,11306,6978,9608,21405,18921,8671.142857,9608,5360.880041,16258,0,11510.64286,11683.5,6816.81388,21405,0,12238.2,11934.5,8094.395044,29457,0,10967.14102,12301.24318,-0.292676455,-0.167672773,-5679,0.433883739,-0.900968868,-0.391357837,-0.92023858,-0.781831482,0.623489802,0.720285159,0.693678088
26-06-2010,0,0,0,8441,11277.23333,2010,6,25,5,TRUE,0,26,25,6,2,2010,5,1,0,7997,16258,0,0,17905,8441,7997,5348.52341,16258,0,10552.92857,11213,6237.003219,19496,0,11874.06667,11557,8028.844276,29457,0,10224.60577,12023.54979,-1,0,-4223.857143,-0.433883739,-0.900968868,-0.407129485,-0.913370452,0.781831482,0.623489802,0.743720084,0.668491164
27-06-2010,10851,55,748,9350.142857,11218.03333,2010,6,25,6,TRUE,10851,27,25,6,2,2010,6,1,0,0,11306,4487,11120,12627,8441,7997,5348.52341,16258,0,10552.92857,11213,6237.003219,19496,0,11277.23333,11213,8228.090811,29457,0,7668.454324,11247.83617,0,1.41831959,-4223.857143,-0.974927912,-0.222520934,-0.422780658,-0.906232043,0.433883739,-0.900968868,0.766274759,0.64251303
28-06-2010,34536,70,920,12560.85714,12369.23333,2010,6,26,0,FALSE,34536,28,26,6,2,2010,0,0,0,10851,7997,12061,16206,0,9350.142857,10851,5099.483877,16258,0,10533.71429,11078.5,6235.536044,19496,0,11218.03333,10985.5,8224.432774,29457,0,8464.090743,11222.23381,2.182748134,1.863444159,-2367.142857,-0.781831482,0.623489802,-0.438306723,-0.898825465,-0.974927912,-0.222520934,0.787922488,0.615774433
29-06-2010,20923,71,853,14553,12859.33333,2010,6,26,1,FALSE,20923,29,26,6,2,2010,1,0,0,34536,0,6978,19496,6220,12560.85714,10851,10884.59358,34536,0,11843,11078.5,8881.270327,34536,0,12369.23333,11213,8982.210375,34536,0,14982.06806,12726.349,-0.394168404,1.998423617,1435.714286,6.86E-15,1,-0.453703086,-0.89115291,1.37E-14,1,0.808637651,0.588307019
30-06-2010,21040,79,922,15236.14286,13560.66667,2010,6,26,2,FALSE,21040,30,26,6,2,2010,2,0,0,20923,10851,16258,18986,0,14553,11306,10968.3102,34536,0,11944.92857,11078.5,8983.459386,34536,0,12859.33333,11557,9036.078846,34536,0,16467.30104,13255.16561,0.005591932,0.29413212,5216.142857,0.781831482,0.623489802,-0.468965191,-0.883216649,0.974927912,-0.222520934,0.828395729,0.560143299
01-07-2010,16493,85,895,15977.14286,13834.2,2010,7,26,3,FALSE,16493,1,26,7,3,2010,3,0,0,21040,34536,11306,13238,8287,15236.14286,11306,11237.81063,34536,0,12091.64286,11078.5,9122.985928,34536,0,13560.66667,11934.5,8817.450775,34536,0,17610.47578,13757.41335,-0.216112167,0.458782947,6289,0.974927912,-0.222520934,-0.484088522,-0.87501903,-0.433883739,-0.900968868,0.847173337,0.531316606
02-07-2010,8709,47,635,16078.85714,13730.9,2010,7,26,4,FALSE,8709,2,26,7,3,2010,4,0,0,16493,20923,7997,9608,11808,15977.14286,16493,11105.70744,34536,0,12324.14286,11078.5,9195.635929,34536,0,13834.2,12649.5,8775.392929,34536,0,17331.10684,13933.90293,-0.4719578,0.089033388,7306,0.433883739,-0.900968868,-0.499068603,-0.866562479,-0.781831482,0.623489802,0.864948251,0.50186106
03-07-2010,0,0,0,16078.85714,13144.73333,2010,7,26,5,TRUE,0,3,26,7,3,2010,5,1,0,8709,21040,0,0,17585,16078.85714,16493,11023.39351,34536,0,12259.92857,11078.5,9219.170908,34536,0,13730.9,12649.5,8818.202516,34536,0,15175.58013,13596.81221,-1,0,7637.857143,-0.433883739,-0.900968868,-0.513901001,-0.857849498,0.781831482,0.623489802,0.881699432,0.471811522
04-07-2010,5302,21,463,15286.14286,13049.23333,2010,7,26,6,TRUE,5302,4,26,7,3,2010,6,1,0,0,16493,10851,4487,8167,16078.85714,16493,11023.39351,34536,0,12259.92857,11078.5,9219.170908,34536,0,13144.73333,11683.5,9132.050342,34536,0,11381.6851,12719.598,0,-0.511381439,7637.857143,-0.974927912,-0.222520934,-0.528581328,-0.848882665,0.433883739,-0.900968868,0.897407054,0.441203559
05-07-2010,16630,85,795,12728.14286,13603.56667,2010,7,27,0,FALSE,16630,5,27,7,3,2010,0,0,0,5302,8709,34536,12061,0,15286.14286,16493,11644.04436,34536,0,12318.14286,11078.5,9168.748617,34536,0,13049.23333,11683.5,9200.624022,34536,0,9861.763822,12241.04302,2.136552244,-0.518473477,5936,-0.781831482,0.623489802,-0.54310524,-0.839664635,-0.974927912,-0.222520934,0.912052525,0.410073397
06-07-2010,11962,58,681,11448,13533,2010,7,27,1,FALSE,11962,6,27,7,3,2010,1,0,0,16630,0,20923,6978,14079,12728.14286,16493,8154.222003,21040,0,12644.5,11078.5,9239.931025,34536,0,13603.56667,12649.5,8882.788133,34536,0,11553.82287,12524.20168,-0.280697535,-0.428284663,167.2857143,-1.47E-14,1,-0.557468437,-0.830198134,-2.94E-14,1,0.925618513,0.378457883
07-07-2010,14692,77,910,10541.14286,13040.83333,2010,7,27,2,FALSE,14692,7,27,7,3,2010,2,0,0,11962,5302,21040,16258,29457,11448,11962,7313.320609,21040,0,13000.5,11634,9099.765464,34536,0,13533,12011.5,8887.288753,34536,0,11655.86715,12487.93059,0.228222705,-0.301711027,-3105,0.781831482,0.623489802,-0.571666671,-0.820485964,0.974927912,-0.222520934,0.93808896,0.346394434
08-07-2010,11756,70,773,9864.428571,12571.1,2010,7,27,3,FALSE,11756,8,27,7,3,2010,3,0,0,14692,16630,16493,11306,25848,10541.14286,11962,6240.570124,16630,0,12888.64286,11634,9066.20609,34536,0,13040.83333,12011.5,8368.734515,34536,0,12414.90036,12630.12868,-0.199836646,-0.287212757,-4695,0.974927912,-0.222520934,-0.58569574,-0.810530999,-0.433883739,-0.900968868,0.949449106,0.313921001
09-07-2010,14072,30,599,10630.57143,12193.16667,2010,7,27,4,FALSE,14072,9,27,7,3,2010,4,0,0,11756,11962,8709,7997,25410,9864.428571,11756,5722.96502,16630,0,12920.78571,11859,9060.959638,34536,0,12571.1,11859,8013.014416,34536,0,12250.17527,12573.73326,0.197005784,0.615799747,-6112.714286,0.433883739,-0.900968868,-0.599551492,-0.800336185,-0.781831482,0.623489802,0.959685507,0.281076018
10-07-2010,0,0,0,10630.57143,11870.4,2010,7,27,5,TRUE,0,10,27,7,3,2010,5,1,0,14072,14692,0,0,9683,10630.57143,11962,5898.782215,16630,0,13354.71429,13017,8951.829967,34536,0,12193.16667,11859,7645.539471,34536,0,12705.63145,12670.39567,-1,0,-5448.285714,-0.433883739,-0.900968868,-0.613229826,-0.789904539,0.781831482,0.623489802,0.968786046,0.24789836
11-07-2010,5806,28,497,10702.57143,11350.43333,2010,7,27,6,TRUE,5806,11,27,7,3,2010,6,1,0,0,11756,5302,10851,21405,10630.57143,11962,5898.782215,16630,0,13354.71429,13017,8951.829967,34536,0,11870.4,11859,7953.357494,34536,0,9529.22359,11852.95048,0,0.095058469,-5448.285714,-0.974927912,-0.222520934,-0.626726697,-0.779239147,0.433883739,-0.900968868,0.976739953,0.214427296
12-07-2010,9721,50,734,9715.571429,11674.46667,2010,7,28,0,FALSE,9721,12,28,7,3,2010,0,0,0,5806,14072,16630,34536,0,10702.57143,11962,5825.52312,16630,0,12994.35714,13017,9159.504846,34536,0,11350.43333,11531,7817.262854,34536,0,8598.417693,11462.82451,0.674302446,-0.415453999,-4583.571429,-0.781831482,0.623489802,-0.640038108,-0.768343166,-0.974927912,-0.222520934,0.983537812,0.18070244
13-07-2010,10045,55,744,9441.714286,11638.63333,2010,7,28,1,FALSE,10045,13,28,7,3,2010,1,0,0,9721,0,11962,20923,11120,9715.571429,11756,5206.249573,14692,0,11221.85714,11859,6755.867989,21040,0,11674.46667,11531,7526.622051,34536,0,8879.06327,11350.4487,0.033329904,-0.160257482,-3012.571429,-7.84E-15,1,-0.653160122,-0.757219819,-1.57E-14,1,0.989171579,0.146763709
14-07-2010,13384,62,819,9254.857143,11544.56667,2010,7,28,2,FALSE,13384,14,28,7,3,2010,2,0,0,10045,5806,14692,21040,16206,9441.714286,10045,5118.061245,14692,0,10444.85714,10900.5,6152.944222,21040,0,11638.63333,11531,7531.90994,34536,0,9170.547452,11266.22617,0.332404181,-0.089028042,-2006.285714,0.781831482,0.623489802,-0.666088856,-0.745872399,0.974927912,-0.222520934,0.993634586,0.112651272
15-07-2010,27819,80,840,11549.57143,11822,2010,7,28,3,FALSE,27819,15,28,7,3,2010,3,0,0,13384,9721,11756,16493,19496,9254.857143,10045,4914.248211,14072,0,9898,10900.5,5437.463804,16630,0,11544.56667,11531,7490.408495,34536,0,10223.91059,11402.85678,1.078526599,1.366366111,-1286.285714,0.974927912,-0.222520934,-0.678820483,-0.734304264,-0.433883739,-0.900968868,0.99692155,0.078405504
16-07-2010,14312,68,726,11583.85714,11666.2,2010,7,28,4,FALSE,14312,16,28,7,3,2010,4,0,0,27819,10045,14072,8709,18986,11549.57143,10045,8625.646852,27819,0,10707,10900.5,7086.626875,27819,0,11822,11531,7935.957396,34536,0,14622.68294,12461.96308,-0.485531471,0.017055145,1685.142857,0.433883739,-0.900968868,-0.691351236,-0.722518836,-0.781831482,0.623489802,0.999028581,0.044066936
17-07-2010,0,0,0,11583.85714,11224.93333,2010,7,28,5,TRUE,0,17,28,7,3,2010,5,1,0,14312,13384,0,0,13238,11583.85714,10045,8637.812598,27819,0,11107.21429,11859,7123.229963,27819,0,11666.2,11531,7835.709965,34536,0,14545.01221,12581.32033,-1,0,953.2857143,-0.433883739,-0.900968868,-0.703677407,-0.710519603,0.781831482,0.623489802,0.999953184,0.009676212
18-07-2010,9646,40,589,12132.42857,11226.2,2010,7,28,6,TRUE,9646,18,28,7,3,2010,6,1,0,0,27819,5806,5302,9608,11583.85714,10045,8637.812598,27819,0,11107.21429,11859,7123.229963,27819,0,11224.93333,11078.5,8112.018219,34536,0,10908.75915,11769.62205,0,0.661384774,953.2857143,-0.974927912,-0.222520934,-0.715795349,-0.698310116,0.433883739,-0.900968868,0.999694267,-0.024725964
19-07-2010,18535,59,782,13391.57143,11844.03333,2010,7,29,0,FALSE,18535,19,29,7,3,2010,0,0,0,9646,14312,9721,16630,0,12132.42857,10045,8326.023278,27819,0,11417.5,11859,6943.242534,27819,0,11226.2,11078.5,8111.759996,34536,0,10593.06937,11632.61415,0.921521874,0.906696842,1429.857143,-0.781831482,0.623489802,-0.727701476,-0.685893988,-0.974927912,-0.222520934,0.998252134,-0.059098876
20-07-2010,12099,57,663,13685,12097.76667,2010,7,29,1,FALSE,12099,20,29,7,3,2010,1,0,0,18535,0,10045,11962,4487,13391.57143,13384,8563.642427,27819,0,11553.57143,11859,7070.749353,27819,0,11844.03333,11531,7931.078778,34536,0,12578.55202,12077.92946,-0.347234961,0.204479841,3676,-9.77E-16,1,-0.739392264,-0.673274892,-1.95E-15,1,0.995628493,-0.093401839
21-07-2010,13174,55,734,13655,12134.86667,2010,7,29,2,FALSE,13174,21,29,7,3,2010,2,0,0,12099,9646,13384,14692,12061,13685,13384,8464.478011,27819,0,11563.35714,11927.5,7071.452855,27819,0,12097.76667,11859,7808.408283,34536,0,12458.66402,12079.28885,0.088850318,-0.015690377,4243.285714,0.781831482,0.623489802,-0.750864253,-0.660456564,0.974927912,-0.222520934,0.99182645,-0.127594254
22-07-2010,13939,78,806,11672.14286,12366.9,2010,7,29,3,FALSE,13939,22,29,7,3,2010,3,0,0,13174,18535,27819,11756,6978,13655,13174,8466.094613,27819,0,11454.92857,11927.5,7031.314359,27819,0,12134.86667,11859,7810.871273,34536,0,12637.49801,12149.91539,0.058068924,-0.498939574,4400.142857,0.974927912,-0.222520934,-0.76211405,-0.647442796,-0.433883739,-0.900968868,0.986850503,-0.161635652
23-07-2010,13371,48,665,11537.71429,12270.66667,2010,7,29,4,FALSE,13371,23,29,7,3,2010,4,0,0,13939,12099,14312,14072,16258,11672.14286,13174,5802.12965,18535,0,11610.85714,12636.5,7062.640254,27819,0,12366.9,12030.5,7755.594267,34536,0,12962.87351,12265.34022,-0.040748978,-0.065749022,122.5714286,0.433883739,-0.900968868,-0.773138326,-0.634237439,-0.781831482,0.623489802,0.980706544,-0.195485741
24-07-2010,0,0,0,11537.71429,11893.8,2010,7,29,5,TRUE,0,24,29,7,3,2010,5,1,0,13371,13174,0,0,11306,11537.71429,13174,5741.356161,18535,0,11560.78571,12636.5,7046.315537,27819,0,12270.66667,12030.5,7723.492516,34536,0,13064.90513,12336.67312,-1,0,-46.14285714,-0.433883739,-0.900968868,-0.783933817,-0.620844402,0.781831482,0.623489802,0.973401843,-0.229104458
25-07-2010,11531,54,741,11807,12011.6,2010,7,29,6,TRUE,11531,25,29,7,3,2010,6,1,0,0,13939,9646,5806,7997,11537.71429,13174,5741.356161,18535,0,11560.78571,12636.5,7046.315537,27819,0,11893.8,12030.5,8041.477791,34536,0,9798.67885,11540.75861,0,0.19541779,-46.14285714,-0.974927912,-0.222520934,-0.794497329,-0.607267646,0.433883739,-0.900968868,0.964945046,-0.262452012
26-07-2010,15011,62,822,11303.57143,12511.96667,2010,7,30,0,FALSE,15011,26,30,7,3,2010,0,0,0,11531,13371,18535,9721,0,11807,13174,5681.738026,18535,0,11969.71429,12636.5,6850.039454,27819,0,12011.6,12030.5,8008.241133,34536,0,10231.75914,11540.12902,0.301795161,-0.190126787,-325.4285714,-0.781831482,0.623489802,-0.804825737,-0.59351119,-0.974927912,-0.222520934,0.955346162,-0.295488934
27-07-2010,14315,70,663,11620.14286,12627.43333,2010,7,30,1,FALSE,14315,27,30,7,3,2010,1,0,0,15011,0,12099,10045,10851,11303.57143,13174,5114.007426,15011,0,12347.57143,13272.5,6862.346344,27819,0,12511.96667,12636.5,7694.675089,34536,0,11426.56935,11764.05621,-0.046365998,0.183155633,-2088,-2.25E-14,1,-0.814915984,-0.579579105,-4.51E-14,1,0.944616553,-0.328176122
28-07-2010,13365,65,724,11647.42857,11921.73333,2010,7,30,2,FALSE,13365,28,30,7,3,2010,2,0,0,14315,11531,13174,13384,34536,11620.14286,13371,5238.525633,15011,0,12652.57143,13377.5,6847.009204,27819,0,12627.43333,13272.5,7694.881549,34536,0,12148.67701,11928.63325,-0.066363954,0.014498254,-2064.857143,0.781831482,0.623489802,-0.824765084,-0.565475513,0.974927912,-0.222520934,0.932768918,-0.360474889
29-07-2010,13763,72,895,11622.28571,11683.06667,2010,7,30,3,FALSE,13763,29,30,7,3,2010,3,0,0,13365,15011,13939,27819,20923,11647.42857,13371,5248.456086,15011,0,12651.21429,13368,6846.854957,27819,0,11921.73333,13269.5,6493.347248,27819,0,12452.75776,12021.30208,0.029779274,-0.012626444,-2007.571429,0.974927912,-0.222520934,-0.834370124,-0.551204587,-0.433883739,-0.900968868,0.919817279,-0.392347006
30-07-2010,8443,53,508,10918.28571,11263.16667,2010,7,30,4,FALSE,8443,30,30,7,3,2010,4,0,0,13763,14315,13371,14312,21040,11622.28571,13371,5236.055536,15011,0,11647.21429,13368,5309.603899,18535,0,11683.06667,13269.5,6279.143923,27819,0,12780.31832,12133.6697,-0.386543631,-0.368558821,-49.85714286,0.433883739,-0.900968868,-0.843728259,-0.536770551,-0.781831482,0.623489802,0.905776966,-0.42375475
31-07-2010,0,0,0,10918.28571,10713.4,2010,7,30,5,TRUE,0,31,30,7,3,2010,5,1,0,8443,13365,0,0,16493,10918.28571,13365,5292.734162,15011,0,11228,13269.5,5314.712193,18535,0,11263.16667,12636.5,6048.819076,27819,0,11695.98874,11895.56195,-1,0,-619.4285714,-0.433883739,-0.900968868,-0.852836722,-0.522177677,0.781831482,0.623489802,0.890664596,-0.454660948
01-08-2010,9702,32,583,10657,10746.5,2010,8,30,6,TRUE,9702,1,30,8,3,2010,6,1,0,0,13763,11531,9646,8709,10918.28571,13365,5292.734162,15011,0,11228,13269.5,5314.712193,18535,0,10713.4,12030.5,6301.337075,27819,0,8771.991555,11128.10627,0,-0.158615905,-619.4285714,-0.974927912,-0.222520934,-0.861692816,-0.507430281,0.433883739,-0.900968868,0.874498056,-0.48502902
02-08-2010,11871,63,691,10208.42857,11142.2,2010,8,31,0,FALSE,11871,2,31,8,3,2010,0,0,0,9702,8443,15011,18535,0,10657,13365,5302.581918,15011,0,11232,13269.5,5313.450871,18535,0,10746.5,12030.5,6293.047783,27819,0,9004.493667,11036.09941,0.223562152,-0.209179935,-1150,-0.781831482,0.623489802,-0.870293922,-0.492532729,-0.974927912,-0.222520934,0.857296481,-0.514823022
03-08-2010,16330,59,857,10496.28571,11509.8,2010,8,31,1,FALSE,16330,3,31,8,3,2010,1,0,0,11871,0,14315,12099,5302,10208.42857,11871,4996.869282,14315,0,10756,12636.5,4890.558644,15011,0,11142.2,12030.5,5958.335063,27819,0,9721.12025,11089.96397,0.375621262,0.140761439,-1095.142857,-1.57E-14,1,-0.878637494,-0.477489428,-3.14E-14,1,0.839080229,-0.544007692
04-08-2010,11740,53,850,10264.14286,11346.8,2010,8,31,2,FALSE,11740,4,31,8,3,2010,2,0,0,16330,9702,13365,13174,16630,10496.28571,11871,5320.430613,16330,0,11058.21429,13269.5,5105.920307,16330,0,11509.8,12636.5,5925.69619,27819,0,11373.34019,11428.03083,-0.281077771,-0.121586233,-1123.857143,0.781831482,0.623489802,-0.886721063,-0.46230483,0.974927912,-0.222520934,0.819870862,-0.572548487
05-08-2010,16828,54,744,10702,11509,2010,8,31,3,FALSE,16828,5,31,8,3,2010,3,0,0,11740,11871,13763,13939,11962,10264.14286,11740,5208.678061,16330,0,10955.78571,12618,5074.497992,16330,0,11346.8,12030.5,5846.725753,27819,0,11465.00514,11448.15788,0.433390119,0.22269854,-1383.285714,0.974927912,-0.222520934,-0.894542237,-0.44698343,-0.433883739,-0.900968868,0.799691114,-0.600411627
06-08-2010,9923,45,409,10913.42857,11350.03333,2010,8,31,4,FALSE,9923,6,31,8,3,2010,4,0,0,16828,16330,8443,13371,14692,10702,11740,5661.009186,16828,0,11162.14286,12618,5260.477133,16828,0,11509,12636.5,5931.266295,27819,0,12805.75386,11795.24449,-0.410328025,0.175293142,-920.2857143,0.433883739,-0.900968868,-0.902098701,-0.431529759,-0.781831482,0.623489802,0.77856487,-0.627564134
07-08-2010,0,0,0,10913.42857,10958.16667,2010,8,31,5,TRUE,0,7,31,8,3,2010,5,1,0,9923,11740,0,0,11756,10913.42857,11740,5589.767373,16828,0,10915.85714,11805.5,5229.732216,16828,0,11350.03333,11985,5906.873468,27819,0,12085.06539,11674.45452,-1,0,-4.857142857,-0.433883739,-0.900968868,-0.90938822,-0.415948392,0.781831482,0.623489802,0.756517136,-0.653973871
08-08-2010,8120,44,562,10687.42857,10759.76667,2010,8,31,6,TRUE,8120,8,31,8,3,2010,6,1,0,0,16828,9702,11531,14072,10913.42857,11740,5589.767373,16828,0,10915.85714,11805.5,5229.732216,16828,0,10958.16667,11985,6258.498041,27819,0,9063.799044,10921.26386,0,-0.163059163,-4.857142857,-0.974927912,-0.222520934,-0.916408637,-0.400243939,0.433883739,-0.900968868,0.733574005,-0.679609579
09-08-2010,57628.5,51,621,23309.28571,14100.56667,2010,8,32,0,FALSE,100224,9,32,8,3,2010,0,0,0,8120,9923,11871,15011,0,10687.42857,11740,5678.191433,16828,0,10672.21429,11805.5,5278.101628,16828,0,10759.76667,11805.5,6250.719929,27819,0,8827.849283,10740.53715,6.097105911,3.854561537,30.42857143,-0.781831482,0.623489802,-0.923157873,-0.384421047,-0.974927912,-0.222520934,0.709762633,-0.704440917
10-08-2010,20053,46,937,23841.14286,14575.46667,2010,8,32,1,FALSE,20053,10,32,8,3,2010,1,0,0,57628.5,0,16330,14315,5806,17224.21429,11740,18692.27791,57628.5,0,13716.32143,11805.5,13639.57508,57628.5,0,12680.71667,11985,10344.54314,57628.5,0,21028.01196,13765.56716,-0.652029812,0.227985303,7015.785714,-8.82E-15,1,-0.929633932,-0.368484399,-1.76E-14,1,0.685111202,-0.728438495
11-08-2010,8197,46,642,23335,14524.66667,2010,8,32,2,FALSE,8197,11,32,8,3,2010,2,0,0,20053,8120,11740,13365,9721,17756.07143,11740,18715.54535,57628.5,0,14126.17857,11805.5,13744.75404,57628.5,0,13155.61667,12636.5,10345.08136,57628.5,0,20784.25897,14171.20801,-0.591233232,-0.301788756,7259.785714,0.781831482,0.623489802,-0.935834897,-0.352438711,0.974927912,-0.222520934,0.65964889,-0.75157391
12-08-2010,18216,81,897,23533.28571,14797.03333,2010,8,32,3,FALSE,18216,12,32,8,3,2010,3,0,0,8197,57628.5,16828,13763,10045,17249.92857,9923,18951.77781,57628.5,0,13757.03571,10831.5,13835.86605,57628.5,0,13104.81667,12636.5,10366.24896,57628.5,0,17637.44423,13785.77522,1.222276443,0.082481578,6985.785714,0.974927912,-0.222520934,-0.941758934,-0.33628873,-0.433883739,-0.900968868,0.633405832,-0.77381978
13-08-2010,18159,55,765,24709.85714,14956.2,2010,8,32,4,FALSE,18159,13,32,8,3,2010,4,0,0,18216,20053,9923,8443,13384,17448.21429,9923,18953.88853,57628.5,0,14075.10714,10831.5,13887.10364,57628.5,0,13377.18333,13269.5,10390.39778,57628.5,0,17782.08317,14071.59618,-0.003129117,0.82999093,6746.214286,0.433883739,-0.900968868,-0.947404289,-0.320039236,-0.781831482,0.623489802,0.60641309,-0.795149775
14-08-2010,0,0,0,24709.85714,14028.9,2010,8,32,5,TRUE,0,14,32,8,3,2010,5,1,0,18159,8197,0,0,27819,18624.78571,18159,18662.2858,57628.5,0,14769.10714,11805.5,13826.63557,57628.5,0,13536.35,13269.5,10427.01452,57628.5,0,17876.31238,14335.29966,-1,0,7711.357143,-0.433883739,-0.900968868,-0.952769292,-0.303695038,0.781831482,0.623489802,0.578702612,-0.815538648
15-08-2010,17333,58,615,26026,14129.6,2010,8,32,6,TRUE,17333,15,32,8,3,2010,6,1,0,0,18216,8120,9702,14312,18624.78571,18159,18662.2858,57628.5,0,14769.10714,11805.5,13826.63557,57628.5,0,12609.05,12636.5,10349.74336,57628.5,0,13407.23428,13410.44159,0,1.134605911,7711.357143,-0.974927912,-0.222520934,-0.957852355,-0.287260971,0.433883739,-0.900968868,0.550307195,-0.83496227
