Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer_ID,Country,Unnamed:_8,Unnamed:_9,Unnamed:_10,Unnamed:_11,TotalPrice,Year,Month,Day,Week,Quarter,DayOfWeek,Hour,Recency,Frequency,Monetary,TotalItems,AvgOrderValue,DaysSinceFirst,PurchaseCount,PurchaseRate,Lag_1,Lag_7,RollingMean7,RollingStd7,ProfitEstimate,InvoiceMonth
489533,85053,FRENCH ENAMEL CANDLEHOLDER,2,1970-01-01 00:00:00.000040148,2.1,16011,United Kingdom,0.0,0.0,0.0,0.0,4.2,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,2.0,0.0,2.0,0.0,1.26,1970-01
489533,84836,ZINC METAL HEART DECORATION,12,1970-01-01 00:00:00.000040148,1.25,16011,United Kingdom,0.0,0.0,0.0,0.0,15.0,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,12.0,0.0,9.5,5.0,4.5,1970-01
489533,21533,RETRO SPOT LARGE MILK JUG,1,1970-01-01 00:00:00.000040148,4.95,16011,United Kingdom,0.0,0.0,0.0,0.0,4.95,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,0.0,0.0,1.0,0.0,1.485,1970-01
489533,21534,DAIRY MAID LARGE MILK JUG,1,1970-01-01 00:00:00.000040148,4.95,16011,United Kingdom,0.0,0.0,0.0,0.0,4.95,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,2.0,0.0,2.0,1.0,1.485,1970-01
489533,22073,RETRO SPOT STORAGE JAR,1,1970-01-01 00:00:00.000040148,3.75,16011,United Kingdom,0.0,0.0,0.0,0.0,3.75,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,4.0,0.0,2.5,2.1213203435596424,1.125,1970-01
489533,21538,DAIRY MAID  PUDDING BOWL,1,1970-01-01 00:00:00.000040148,3.75,16011,United Kingdom,0.0,0.0,0.0,0.0,3.75,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,2.0,0.0,1.5,0.7071067811865476,1.125,1970-01
489533,21540,DAIRY MAID CERAMIC BUTTER DISH,2,1970-01-01 00:00:00.000040148,4.25,16011,United Kingdom,0.0,0.0,0.0,0.0,8.5,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,2.0,0.0,2.0,0.0,2.55,1970-01
489533,21535,RETRO SPOT SMALL MILK JUG,1,1970-01-01 00:00:00.000040148,2.55,16011,United Kingdom,0.0,0.0,0.0,0.0,2.55,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,2.0,0.0,1.5,0.7071067811865476,0.7649999999999999,1970-01
489533,22300,COFFEE MUG DOG + BALL DESIGN,6,1970-01-01 00:00:00.000040148,2.55,16011,United Kingdom,0.0,0.0,0.0,0.0,15.3,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,3.0,0.0,4.5,1.7320508075688772,4.59,1970-01
489533,84946,ANTIQUE SILVER TEA GLASS ETCHED,6,1970-01-01 00:00:00.000040148,1.25,16011,United Kingdom,0.0,0.0,0.0,0.0,7.5,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,6.0,6.0,12.0,5.999999999999999,2.25,1970-01
489533,21353,SILVER SLEIGHBELL  WREATH,4,1970-01-01 00:00:00.000040148,7.95,16011,United Kingdom,0.0,0.0,0.0,0.0,31.8,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,0.0,0.0,4.0,0.0,9.54,1970-01
489533,22203,MILK PAN RED RETROSPOT,1,1970-01-01 00:00:00.000040148,3.75,16011,United Kingdom,0.0,0.0,0.0,0.0,3.75,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,0.0,0.0,1.0,0.0,1.125,1970-01
489533,79067,CORONA MEXICAN TRAY,1,1970-01-01 00:00:00.000040148,3.75,16011,United Kingdom,0.0,0.0,0.0,0.0,3.75,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,3.0,0.0,2.0,1.4142135623730951,1.125,1970-01
489533,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,1970-01-01 00:00:00.000040148,16.95,16011,United Kingdom,0.0,0.0,0.0,0.0,16.95,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,2.0,0.0,1.3333333333333333,0.5773502691896257,5.085,1970-01
489532,21980,PACK OF 12 RED SPOTTY TISSUES ,48,1970-01-01 00:00:00.000040148,0.29,13394,United Kingdom,0.0,0.0,0.0,0.0,13.919999999999998,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,48.0,0.0,28.5,22.64950330581225,4.175999999999999,1970-01
489532,85049C,ROMANTIC PINKS RIBBONS ,12,1970-01-01 00:00:00.000040148,1.25,13394,United Kingdom,0.0,0.0,0.0,0.0,15.0,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,0.0,0.0,12.0,0.0,4.5,1970-01
489532,20892,SET/3 TALL GLASS CANDLE HOLDER PINK,2,1970-01-01 00:00:00.000040148,12.75,13394,United Kingdom,0.0,0.0,0.0,0.0,25.5,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,8.0,0.0,5.0,4.242640687119285,7.649999999999999,1970-01
489532,22077,6 RIBBONS RUSTIC CHARM,9,1970-01-01 00:00:00.000040148,1.65,13394,United Kingdom,0.0,0.0,0.0,0.0,14.85,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,12.0,0.0,7.333333333333333,5.686240703077327,4.455,1970-01
489532,22070,SMALL RETRO SPOT MUG IN BOX  RED,6,1970-01-01 00:00:00.000040148,3.75,13394,United Kingdom,0.0,0.0,0.0,0.0,22.5,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,6.0,0.0,5.333333333333333,1.1547005383792517,6.75,1970-01
489532,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,6,1970-01-01 00:00:00.000040148,3.75,13394,United Kingdom,0.0,0.0,0.0,0.0,22.5,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,6.0,0.0,5.5,1.0,6.75,1970-01
489532,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,1970-01-01 00:00:00.000040148,0.42,13394,United Kingdom,0.0,0.0,0.0,0.0,5.04,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,24.0,0.0,13.5,5.282045058497702,1.512,1970-01
489532,85231B,CINAMMON SET OF 9 T-LIGHTS,24,1970-01-01 00:00:00.000040148,0.85,13394,United Kingdom,0.0,0.0,0.0,0.0,20.4,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,2.0,0.0,10.333333333333334,11.930353445448857,6.119999999999999,1970-01
489532,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,12,1970-01-01 00:00:00.000040148,0.85,13394,United Kingdom,0.0,0.0,0.0,0.0,10.2,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,9.0,0.0,10.5,2.1213203435596424,3.06,1970-01
489532,84990,60 GOLD AND SILVER FAIRY CAKE CASES,24,1970-01-01 00:00:00.000040148,0.55,13394,United Kingdom,0.0,0.0,0.0,0.0,13.2,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,24.0,0.0,24.0,0.0,3.96,1970-01
489532,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,1970-01-01 00:00:00.000040148,0.55,13394,United Kingdom,0.0,0.0,0.0,0.0,13.2,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,24.0,24.0,35.142857142857146,38.015034619777175,3.96,1970-01
489532,21485,RED SPOT HEART HOT WATER BOTTLE,3,1970-01-01 00:00:00.000040148,4.95,13394,United Kingdom,0.0,0.0,0.0,0.0,14.85,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,3.0,0.0,4.4,4.33589667773576,4.455,1970-01
489532,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,1970-01-01 00:00:00.000040148,2.55,13394,United Kingdom,0.0,0.0,0.0,0.0,15.3,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,18.0,0.0,12.0,8.48528137423857,4.59,1970-01
489532,22111,SCOTTIE DOG HOT WATER BOTTLE,3,1970-01-01 00:00:00.000040148,4.95,13394,United Kingdom,0.0,0.0,0.0,0.0,14.85,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,1.0,3.0,6.857142857142857,7.904188160474827,4.455,1970-01
489532,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,1970-01-01 00:00:00.000040148,2.95,13394,United Kingdom,0.0,0.0,0.0,0.0,17.700000000000003,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,3.0,12.0,37.85714285714285,57.19681975841132,5.3100000000000005,1970-01
489532,22083,PAPER CHAIN KIT RETRO SPOT,6,1970-01-01 00:00:00.000040148,2.95,13394,United Kingdom,0.0,0.0,0.0,0.0,17.700000000000003,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,6.0,5.0,38.85714285714285,56.60220423101493,5.3100000000000005,1970-01
489532,84270,ASSTD DESIGN BUBBLE GUM RING,30,1970-01-01 00:00:00.000040148,0.21,13394,United Kingdom,0.0,0.0,0.0,0.0,6.3,1970,1,1,1,1,Thursday,0,1,19,6621.7,5354,16.18997555012225,0,409,409.0,90.0,0.0,50.0,34.64101615137755,1.89,1970-01
489533,21756,BATH BUILDING BLOCK WORD,1,1970-01-01 00:00:00.000040148,5.95,16011,United Kingdom,0.0,0.0,0.0,0.0,5.95,1970,1,1,1,1,Thursday,0,1,29,5601.01,3323,13.17884705882353,0,425,425.0,3.0,0.0,2.6,2.073644135332772,1.785,1970-01
489529,22037,ROBOT BIRTHDAY CARD,12,1970-01-01 00:00:00.000040148,0.42,17984,United Kingdom,0.0,0.0,0.0,0.0,5.04,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,24.0,0.0,18.0,8.48528137423857,1.512,1970-01
489529,22030,SWALLOWS GREETING CARD,12,1970-01-01 00:00:00.000040148,0.42,17984,United Kingdom,0.0,0.0,0.0,0.0,5.04,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,12.0,0.0,1.512,1970-01
489526,22255,FELT TOADSTOOL  SMALL,12,1970-01-01 00:00:00.000040148,0.85,12533,Germany,0.0,0.0,0.0,0.0,10.2,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,0.0,0.0,12.0,0.0,3.06,1970-01
489526,22254,FELT TOADSTOOL LARGE,12,1970-01-01 00:00:00.000040148,1.25,12533,Germany,0.0,0.0,0.0,0.0,15.0,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,0.0,0.0,12.0,0.0,4.5,1970-01
489526,21731,RED TOADSTOOL LED NIGHT LIGHT,12,1970-01-01 00:00:00.000040148,1.65,12533,Germany,0.0,0.0,0.0,0.0,19.8,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,12.0,0.0,16.0,6.196773353931867,5.94,1970-01
489526,15056N,EDWARDIAN PARASOL NATURAL,6,1970-01-01 00:00:00.000040148,5.95,12533,Germany,0.0,0.0,0.0,0.0,35.7,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,12.0,0.0,10.0,3.4641016151377544,10.71,1970-01
489526,15056BL,EDWARDIAN PARASOL BLACK,6,1970-01-01 00:00:00.000040148,5.95,12533,Germany,0.0,0.0,0.0,0.0,35.7,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,12.0,0.0,9.0,4.242640687119285,10.71,1970-01
489526,22321,BIRD DECORATION RED SPOT,24,1970-01-01 00:00:00.000040148,0.85,12533,Germany,0.0,0.0,0.0,0.0,20.4,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,24.0,0.0,21.0,6.0,6.119999999999999,1970-01
489526,22072,TEA CUP AND SAUCER RETRO SPOT,4,1970-01-01 00:00:00.000040148,3.75,12533,Germany,0.0,0.0,0.0,0.0,15.0,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,4.0,0.0,4.0,0.0,4.5,1970-01
489526,22073,RETRO SPOT STORAGE JAR,4,1970-01-01 00:00:00.000040148,3.75,12533,Germany,0.0,0.0,0.0,0.0,15.0,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,1.0,0.0,3.0,1.7320508075688772,4.5,1970-01
489526,21844,RETRO SPOT MUG,6,1970-01-01 00:00:00.000040148,2.95,12533,Germany,0.0,0.0,0.0,0.0,17.700000000000003,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,6.0,0.0,7.5,3.0,5.3100000000000005,1970-01
489526,21535,RETRO SPOT SMALL MILK JUG,6,1970-01-01 00:00:00.000040148,2.55,12533,Germany,0.0,0.0,0.0,0.0,15.3,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,1.0,0.0,3.0,2.6457513110645907,4.59,1970-01
489526,22232,JIGSAW TOADSTOOLS 3 PIECE,8,1970-01-01 00:00:00.000040148,1.65,12533,Germany,0.0,0.0,0.0,0.0,13.2,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,8.0,0.0,8.0,0.0,3.96,1970-01
489526,21242,RED SPOTTY PLATE ,8,1970-01-01 00:00:00.000040148,1.69,12533,Germany,0.0,0.0,0.0,0.0,13.52,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,16.0,0.0,10.666666666666666,4.618802153517006,4.056,1970-01
489526,21238,RED SPOTTY CUP,16,1970-01-01 00:00:00.000040148,0.85,12533,Germany,0.0,0.0,0.0,0.0,13.6,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,4.0,0.0,10.333333333333334,6.501281924871946,4.08,1970-01
489526,21217,RED SPOTTY ROUND CAKE TINS,3,1970-01-01 00:00:00.000040148,9.95,12533,Germany,0.0,0.0,0.0,0.0,29.85,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,2.0,0.0,4.5,5.066228051190222,8.955,1970-01
489526,46000S,POLYESTER FILLER PAD 40x40cm,2,1970-01-01 00:00:00.000040148,1.45,12533,Germany,0.0,0.0,0.0,0.0,2.9,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,0.0,0.0,2.0,0.0,0.87,1970-01
489526,20914,SET/5 RED SPOTTY LID GLASS BOWLS,12,1970-01-01 00:00:00.000040148,2.95,12533,Germany,0.0,0.0,0.0,0.0,35.400000000000006,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,1.0,0.0,6.333333333333333,5.507570547286102,10.62,1970-01
489526,85232B,SET/3 RUSSIAN DOLL STACKING TINS,9,1970-01-01 00:00:00.000040148,4.95,12533,Germany,0.0,0.0,0.0,0.0,44.55,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,6.0,0.0,7.5,2.1213203435596424,13.364999999999998,1970-01
489526,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,24,1970-01-01 00:00:00.000040148,0.65,12533,Germany,0.0,0.0,0.0,0.0,15.6,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,12.0,0.0,18.0,8.48528137423857,4.68,1970-01
489526,22333,RETRO SPORT PARTY BAG + STICKER SET,8,1970-01-01 00:00:00.000040148,1.65,12533,Germany,0.0,0.0,0.0,0.0,13.2,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,8.0,0.0,8.0,0.0,3.96,1970-01
489526,22180,RETRO SPOT LAMP,3,1970-01-01 00:00:00.000040148,9.95,12533,Germany,0.0,0.0,0.0,0.0,29.85,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,2.0,0.0,2.0,0.816496580927726,8.955,1970-01
489526,21531,RETRO SPOT SUGAR JAM BOWL,6,1970-01-01 00:00:00.000040148,2.55,12533,Germany,0.0,0.0,0.0,0.0,15.3,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,6.0,0.0,6.0,0.0,4.59,1970-01
489526,21533,RETRO SPOT LARGE MILK JUG,6,1970-01-01 00:00:00.000040148,4.95,12533,Germany,0.0,0.0,0.0,0.0,29.700000000000003,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,1.0,0.0,3.5,3.5355339059327378,8.91,1970-01
489526,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,1970-01-01 00:00:00.000040148,7.95,12533,Germany,0.0,0.0,0.0,0.0,15.9,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,4.0,0.0,2.5,1.0,4.77,1970-01
489526,84836,ZINC METAL HEART DECORATION,24,1970-01-01 00:00:00.000040148,1.25,12533,Germany,0.0,0.0,0.0,0.0,30.0,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,12.0,0.0,12.4,7.797435475847171,9.0,1970-01
489526,16169F,WRAP BLIZZARD,25,1970-01-01 00:00:00.000040148,0.42,12533,Germany,0.0,0.0,0.0,0.0,10.5,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,0.0,0.0,25.0,0.0,3.15,1970-01
489526,21539,RETRO SPOTS BUTTER DISH,3,1970-01-01 00:00:00.000040148,4.95,12533,Germany,0.0,0.0,0.0,0.0,14.85,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,0.0,0.0,3.0,0.0,4.455,1970-01
489526,20718,RED SPOTTY SHOPPER BAG,10,1970-01-01 00:00:00.000040148,1.25,12533,Germany,0.0,0.0,0.0,0.0,12.5,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,3.0,0.0,11.0,8.54400374531753,3.75,1970-01
489537,84899E,YELLOW + BROWN BEAR FELT PURSE KIT,2,1970-01-01 00:00:00.000040148,1.25,14040,United Kingdom,0.0,0.0,0.0,0.0,2.5,1970,1,1,1,1,Thursday,0,1,35,12523.81,4972,16.035608194622277,0,781,781.0,12.0,0.0,7.0,7.071067811865476,0.75,1970-01
489526,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1970-01-01 00:00:00.000040148,2.95,12533,Germany,0.0,0.0,0.0,0.0,17.700000000000003,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,5.0,32.0,16.714285714285715,23.350333942753267,5.3100000000000005,1970-01
489526,21733,RED HANGING HEART T-LIGHT HOLDER,6,1970-01-01 00:00:00.000040148,2.95,12533,Germany,0.0,0.0,0.0,0.0,17.700000000000003,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,32.0,0.0,17.5,11.239810200058244,5.3100000000000005,1970-01
489526,20676,RED SPOTTY BOWL,8,1970-01-01 00:00:00.000040148,1.25,12533,Germany,0.0,0.0,0.0,0.0,10.0,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,1.0,0.0,5.0,3.605551275463989,3.0,1970-01
489529,22024,RAINY LADIES BIRTHDAY CARD,12,1970-01-01 00:00:00.000040148,0.42,17984,United Kingdom,0.0,0.0,0.0,0.0,5.04,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,12.0,0.0,12.0,0.0,1.512,1970-01
489526,20964,POLYESTER FILLER PAD 60x40cm,3,1970-01-01 00:00:00.000040148,2.55,12533,Germany,0.0,0.0,0.0,0.0,7.649999999999999,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,0.0,0.0,3.0,0.0,2.2949999999999995,1970-01
489526,21789,KIDS RAIN MAC PINK,24,1970-01-01 00:00:00.000040148,0.85,12533,Germany,0.0,0.0,0.0,0.0,20.4,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,24.0,0.0,24.0,0.0,6.119999999999999,1970-01
489529,22029,SPACE BOY BIRTHDAY CARD,12,1970-01-01 00:00:00.000040148,0.42,17984,United Kingdom,0.0,0.0,0.0,0.0,5.04,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,12.0,0.0,12.0,0.0,1.512,1970-01
489529,20774,GREEN FERN NOTEBOOK,2,1970-01-01 00:00:00.000040148,1.65,17984,United Kingdom,0.0,0.0,0.0,0.0,3.3,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,12.0,0.0,7.0,7.071067811865476,0.99,1970-01
489529,20777,CHRYSANTHEMUM NOTEBOOK,1,1970-01-01 00:00:00.000040148,1.65,17984,United Kingdom,0.0,0.0,0.0,0.0,1.65,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,6.0,0.0,6.333333333333333,5.507570547286102,0.4949999999999999,1970-01
489529,16207A,PINK STRAWBERRY HANDBAG ,1,1970-01-01 00:00:00.000040148,2.95,17984,United Kingdom,0.0,0.0,0.0,0.0,2.95,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,2.0,0.0,1.5,0.7071067811865476,0.885,1970-01
489529,21489,BLUE WHITE SCARF HOT WATER BOTTLE,1,1970-01-01 00:00:00.000040148,3.95,17984,United Kingdom,0.0,0.0,0.0,0.0,3.95,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,3.0,0.0,1.6666666666666667,1.1547005383792517,1.185,1970-01
489529,20660,VIP LUGGAGE TAG ,1,1970-01-01 00:00:00.000040148,1.25,17984,United Kingdom,0.0,0.0,0.0,0.0,1.25,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,1.0,0.0,0.375,1970-01
489529,21866,UNION JACK FLAG LUGGAGE TAG,1,1970-01-01 00:00:00.000040148,1.25,17984,United Kingdom,0.0,0.0,0.0,0.0,1.25,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,1.0,0.0,0.375,1970-01
489529,21864,UNION JACK FLAG PASSPORT COVER ,1,1970-01-01 00:00:00.000040148,2.1,17984,United Kingdom,0.0,0.0,0.0,0.0,2.1,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,5.0,0.0,3.0,2.8284271247461903,0.63,1970-01
489529,20619,TROPICAL PASSPORT COVER ,1,1970-01-01 00:00:00.000040148,2.1,17984,United Kingdom,0.0,0.0,0.0,0.0,2.1,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,1.0,0.0,0.63,1970-01
489529,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,1970-01-01 00:00:00.000040148,2.95,17984,United Kingdom,0.0,0.0,0.0,0.0,2.95,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,6.0,18.0,35.42857142857143,58.52594052457179,0.885,1970-01
489529,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,1,1970-01-01 00:00:00.000040148,0.85,17984,United Kingdom,0.0,0.0,0.0,0.0,0.85,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,1.0,0.0,0.255,1970-01
489529,22300,COFFEE MUG DOG + BALL DESIGN,6,1970-01-01 00:00:00.000040148,2.55,17984,United Kingdom,0.0,0.0,0.0,0.0,15.3,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,6.0,0.0,4.8,1.6431676725154984,4.59,1970-01
489529,20673,STRAWBERRIES PRINT BOWL,4,1970-01-01 00:00:00.000040148,1.25,17984,United Kingdom,0.0,0.0,0.0,0.0,5.0,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,4.0,0.0,1.5,1970-01
489529,16156N,"WRAP, FRIENDSHIP ON GREEN",25,1970-01-01 00:00:00.000040148,0.42,17984,United Kingdom,0.0,0.0,0.0,0.0,10.5,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,25.0,0.0,3.15,1970-01
489526,21788,KIDS RAIN MAC BLUE,24,1970-01-01 00:00:00.000040148,0.85,12533,Germany,0.0,0.0,0.0,0.0,20.4,1970,1,1,1,1,Thursday,0,1,2,1367.89,704,18.998472222222222,0,72,72.0,24.0,0.0,24.0,0.0,6.119999999999999,1970-01
489529,20657,TROPICAL LUGGAGE TAG,1,1970-01-01 00:00:00.000040148,1.25,17984,United Kingdom,0.0,0.0,0.0,0.0,1.25,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,1.0,0.0,0.375,1970-01
489529,21122,SET/10 PINK SPOTTY PARTY CANDLES,1,1970-01-01 00:00:00.000040148,1.25,17984,United Kingdom,0.0,0.0,0.0,0.0,1.25,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,1.0,0.0,7.5,11.090536506409418,0.375,1970-01
489529,20622,VIPPASSPORT COVER ,1,1970-01-01 00:00:00.000040148,2.1,17984,United Kingdom,0.0,0.0,0.0,0.0,2.1,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,1.0,0.0,0.63,1970-01
489529,22028,PENNY FARTHING BIRTHDAY CARD,12,1970-01-01 00:00:00.000040148,0.42,17984,United Kingdom,0.0,0.0,0.0,0.0,5.04,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,12.0,0.0,1.512,1970-01
489529,20767,BLUE PAISLEY JOURNAL ,1,1970-01-01 00:00:00.000040148,2.55,17984,United Kingdom,0.0,0.0,0.0,0.0,2.55,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,6.0,0.0,3.5,3.5355339059327378,0.7649999999999999,1970-01
489529,20773,BLUE PAISLEY NOTEBOOK,1,1970-01-01 00:00:00.000040148,1.65,17984,United Kingdom,0.0,0.0,0.0,0.0,1.65,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,6.0,0.0,3.5,3.5355339059327378,0.4949999999999999,1970-01
489529,21081,SET/20 POSIES PAPER NAPKINS,1,1970-01-01 00:00:00.000040148,0.85,17984,United Kingdom,0.0,0.0,0.0,0.0,0.85,1970,1,1,1,1,Thursday,0,1,5,1152.19,939,4.761115702479339,0,242,242.0,0.0,0.0,1.0,0.0,0.255,1970-01
